src,dst,edge_type
opt:dp_ag1:round1:dp_param_allgather_pg_11:rank80,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1123:rank80,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_11:rank88,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1123:rank88,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_11:rank81,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1125:rank81,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_11:rank89,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1125:rank89,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_11:rank82,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1127:rank82,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_11:rank90,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1127:rank90,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_11:rank83,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1129:rank83,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_11:rank91,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1129:rank91,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_11:rank84,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1131:rank84,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_11:rank92,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1131:rank92,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_11:rank85,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1133:rank85,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_11:rank93,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1133:rank93,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_11:rank86,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1135:rank86,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_11:rank94,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1135:rank94,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_11:rank87,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1137:rank87,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_11:rank95,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1137:rank95,same_rank_dp_ag1
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_11:rank80,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1123:rank80,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_11:rank88,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1123:rank88,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_11:rank81,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1125:rank81,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_11:rank89,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1125:rank89,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_11:rank82,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1127:rank82,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_11:rank90,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1127:rank90,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_11:rank83,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1129:rank83,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_11:rank91,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1129:rank91,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_11:rank84,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1131:rank84,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_11:rank92,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1131:rank92,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_11:rank85,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1133:rank85,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_11:rank93,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1133:rank93,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_11:rank86,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1135:rank86,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_11:rank94,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1135:rank94,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_11:rank87,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1137:rank87,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_11:rank95,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1137:rank95,same_rank_dp_rs
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_13:rank96,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_13:rank97,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_13:rank98,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_13:rank99,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_13:rank100,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_13:rank101,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_13:rank102,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_13:rank103,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_13:rank104,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_13:rank105,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_13:rank106,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_13:rank107,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_13:rank108,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_13:rank109,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_13:rank110,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_13:rank111,world_rs_done
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1139:rank96,opt:dp_ag1:round1:dp_param_allgather_pg_13:rank96,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1141:rank97,opt:dp_ag1:round1:dp_param_allgather_pg_13:rank97,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1143:rank98,opt:dp_ag1:round1:dp_param_allgather_pg_13:rank98,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1145:rank99,opt:dp_ag1:round1:dp_param_allgather_pg_13:rank99,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1147:rank100,opt:dp_ag1:round1:dp_param_allgather_pg_13:rank100,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1149:rank101,opt:dp_ag1:round1:dp_param_allgather_pg_13:rank101,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1151:rank102,opt:dp_ag1:round1:dp_param_allgather_pg_13:rank102,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1153:rank103,opt:dp_ag1:round1:dp_param_allgather_pg_13:rank103,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1139:rank104,opt:dp_ag1:round1:dp_param_allgather_pg_13:rank104,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1141:rank105,opt:dp_ag1:round1:dp_param_allgather_pg_13:rank105,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1143:rank106,opt:dp_ag1:round1:dp_param_allgather_pg_13:rank106,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1145:rank107,opt:dp_ag1:round1:dp_param_allgather_pg_13:rank107,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1147:rank108,opt:dp_ag1:round1:dp_param_allgather_pg_13:rank108,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1149:rank109,opt:dp_ag1:round1:dp_param_allgather_pg_13:rank109,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1151:rank110,opt:dp_ag1:round1:dp_param_allgather_pg_13:rank110,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1153:rank111,opt:dp_ag1:round1:dp_param_allgather_pg_13:rank111,same_rank_edp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_13:rank96,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1139:rank96,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_13:rank104,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1139:rank104,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_13:rank97,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1141:rank97,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_13:rank105,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1141:rank105,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_13:rank98,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1143:rank98,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_13:rank106,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1143:rank106,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_13:rank99,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1145:rank99,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_13:rank107,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1145:rank107,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_13:rank100,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1147:rank100,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_13:rank108,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1147:rank108,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_13:rank101,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1149:rank101,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_13:rank109,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1149:rank109,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_13:rank102,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1151:rank102,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_13:rank110,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1151:rank110,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_13:rank103,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1153:rank103,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_13:rank111,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1153:rank111,same_rank_dp_ag0
opt:dp_ag1:round1:dp_param_allgather_pg_13:rank96,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1139:rank96,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_13:rank104,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1139:rank104,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_13:rank97,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1141:rank97,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_13:rank105,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1141:rank105,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_13:rank98,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1143:rank98,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_13:rank106,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1143:rank106,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_13:rank99,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1145:rank99,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_13:rank107,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1145:rank107,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_13:rank100,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1147:rank100,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_13:rank108,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1147:rank108,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_13:rank101,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1149:rank101,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_13:rank109,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1149:rank109,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_13:rank102,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1151:rank102,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_13:rank110,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1151:rank110,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_13:rank103,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1153:rank103,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_13:rank111,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1153:rank111,same_rank_dp_ag1
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_13:rank96,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1139:rank96,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_13:rank104,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1139:rank104,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_13:rank97,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1141:rank97,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_13:rank105,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1141:rank105,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_13:rank98,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1143:rank98,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_13:rank106,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1143:rank106,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_13:rank99,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1145:rank99,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_13:rank107,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1145:rank107,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_13:rank100,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1147:rank100,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_13:rank108,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1147:rank108,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_13:rank101,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1149:rank101,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_13:rank109,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1149:rank109,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_13:rank102,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1151:rank102,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_13:rank110,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1151:rank110,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_13:rank103,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1153:rank103,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_13:rank111,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1153:rank111,same_rank_dp_rs
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_15:rank112,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_15:rank113,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_15:rank114,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_15:rank115,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_15:rank116,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_15:rank117,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_15:rank118,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_15:rank119,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_15:rank120,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_15:rank121,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_15:rank122,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_15:rank123,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_15:rank124,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_15:rank125,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_15:rank126,world_rs_done
virtual:world_rs_done,opt:dp_ag0:round0:dp_param_allgather_pg_15:rank127,world_rs_done
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1155:rank112,opt:dp_ag1:round1:dp_param_allgather_pg_15:rank112,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1157:rank113,opt:dp_ag1:round1:dp_param_allgather_pg_15:rank113,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1159:rank114,opt:dp_ag1:round1:dp_param_allgather_pg_15:rank114,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1161:rank115,opt:dp_ag1:round1:dp_param_allgather_pg_15:rank115,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1163:rank116,opt:dp_ag1:round1:dp_param_allgather_pg_15:rank116,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1165:rank117,opt:dp_ag1:round1:dp_param_allgather_pg_15:rank117,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1167:rank118,opt:dp_ag1:round1:dp_param_allgather_pg_15:rank118,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1169:rank119,opt:dp_ag1:round1:dp_param_allgather_pg_15:rank119,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1155:rank120,opt:dp_ag1:round1:dp_param_allgather_pg_15:rank120,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1157:rank121,opt:dp_ag1:round1:dp_param_allgather_pg_15:rank121,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1159:rank122,opt:dp_ag1:round1:dp_param_allgather_pg_15:rank122,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1161:rank123,opt:dp_ag1:round1:dp_param_allgather_pg_15:rank123,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1163:rank124,opt:dp_ag1:round1:dp_param_allgather_pg_15:rank124,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1165:rank125,opt:dp_ag1:round1:dp_param_allgather_pg_15:rank125,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1167:rank126,opt:dp_ag1:round1:dp_param_allgather_pg_15:rank126,same_rank_edp_ag0
opt:edp_ag0:round0:expert_dp_param_allgather_pg_1169:rank127,opt:dp_ag1:round1:dp_param_allgather_pg_15:rank127,same_rank_edp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_15:rank112,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1155:rank112,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_15:rank120,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1155:rank120,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_15:rank113,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1157:rank113,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_15:rank121,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1157:rank121,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_15:rank114,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1159:rank114,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_15:rank122,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1159:rank122,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_15:rank115,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1161:rank115,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_15:rank123,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1161:rank123,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_15:rank116,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1163:rank116,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_15:rank124,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1163:rank124,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_15:rank117,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1165:rank117,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_15:rank125,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1165:rank125,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_15:rank118,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1167:rank118,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_15:rank126,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1167:rank126,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_15:rank119,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1169:rank119,same_rank_dp_ag0
opt:dp_ag0:round0:dp_param_allgather_pg_15:rank127,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1169:rank127,same_rank_dp_ag0
opt:dp_ag1:round1:dp_param_allgather_pg_15:rank112,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1155:rank112,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_15:rank120,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1155:rank120,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_15:rank113,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1157:rank113,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_15:rank121,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1157:rank121,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_15:rank114,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1159:rank114,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_15:rank122,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1159:rank122,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_15:rank115,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1161:rank115,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_15:rank123,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1161:rank123,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_15:rank116,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1163:rank116,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_15:rank124,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1163:rank124,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_15:rank117,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1165:rank117,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_15:rank125,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1165:rank125,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_15:rank118,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1167:rank118,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_15:rank126,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1167:rank126,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_15:rank119,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1169:rank119,same_rank_dp_ag1
opt:dp_ag1:round1:dp_param_allgather_pg_15:rank127,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1169:rank127,same_rank_dp_ag1
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_15:rank112,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1155:rank112,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_15:rank120,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1155:rank120,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_15:rank113,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1157:rank113,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_15:rank121,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1157:rank121,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_15:rank114,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1159:rank114,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_15:rank122,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1159:rank122,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_15:rank115,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1161:rank115,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_15:rank123,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1161:rank123,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_15:rank116,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1163:rank116,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_15:rank124,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1163:rank124,same_rank_dp_rs
opt:dp_rs:round0:dp_grad_reduce_scatter_pg_15:rank117,opt:edp_rs:round0:expert_dp_grad_reduce_scatter_pg_1165:rank117,same_rank_dp_rs
