arrival_wait_ns,group_key,service_ns,end_ns,group_size,completion_advance_ns,start_ns,group_first_start_ns,round,rank,iteration,pp_stage,group_ready_ns,group_end_ns,kind,behavior,observed_ranks,payload_bytes,dependency,dependency_lag_ns,predicted_start_ns,predicted_group_ready_ns,predicted_group_first_start_ns,service_scale,fct_group_id,fct_request_id,fct_source,oisa_collective_elapsed_ns,oisa_arrival_span_ns,oisa_tail_after_last_release_ns,predicted_collective_elapsed_ns,predicted_service_ns,predicted_group_end_ns,predicted_completion_advance_ns,completion_model,predicted_end_ns
315023,dp_grad_reduce_scatter:pg=13,15496653,1785477760506790657,16,22129,1785477760491001110,1785477760304224397,0,110,55,6,1785477760491316133,1785477760506812786,dp_rs,dp_grad_reduce_scatter,16,3155886080,pp_frontier,0,1785477760460040045,1785477760470367140,1785477760272441632,1.0,iter55:pp6:dp_rs:round0:dp_grad_reduce_scatter:pg=13,iter55:pp6:dp_rs:round0:dp_grad_reduce_scatter:pg=13:rel-e007e807d741,mock_oisa_scale_1.2,216521492,197925508,18595984,216521492,18595984,1785477760488963124,22129,trace_group_end_lag_clamped,1785477760488940995
0,dp_grad_reduce_scatter:pg=13,15496653,1785477760506801442,16,11344,1785477760491316133,1785477760304224397,0,111,55,6,1785477760491316133,1785477760506812786,dp_rs,dp_grad_reduce_scatter,16,3155886080,pp_frontier,0,1785477760460547984,1785477760470367140,1785477760272441632,1.0,iter55:pp6:dp_rs:round0:dp_grad_reduce_scatter:pg=13,iter55:pp6:dp_rs:round0:dp_grad_reduce_scatter:pg=13:rel-e007e807d741,mock_oisa_scale_1.2,216521492,197925508,18595984,216521492,18595984,1785477760488963124,11344,trace_group_end_lag_clamped,1785477760488951780
0,expert_dp_param_allgather:pg=1139,53058882,1785477765087310542,2,36323,1785477765034287983,1785477765034224388,0,96,55,6,1785477765034287983,1785477765087346865,edp_ag0,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag0,37227,1785477765029974348,1785477765029974348,1785477765029910753,1.0,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1139,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1139:rel-e35efba9b8da,mock_oisa_scale_1.2,63734253,63595,63670658,63734253,63670658,1785477765093645006,36323,trace_group_end_lag_clamped,1785477765093608683
63595,expert_dp_param_allgather:pg=1139,53058882,1785477765087346865,2,0,1785477765034224388,1785477765034224388,0,104,55,6,1785477765034287983,1785477765087346865,edp_ag0,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag0,10280,1785477765029910753,1785477765029974348,1785477765029910753,1.0,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1139,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1139:rel-e35efba9b8da,mock_oisa_scale_1.2,63734253,63595,63670658,63734253,63670658,1785477765093645006,0,trace_group_end_lag_clamped,1785477765093645006
0,expert_dp_param_allgather:pg=1141,59942137,1785477765094173804,2,48486,1785477765034280153,1785477765034222300,0,97,55,6,1785477765034280153,1785477765094222290,edp_ag0,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag0,26840,1785477765029966518,1785477765029966518,1785477765029908665,1.0,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1141,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1141:rel-00d06647e16c,mock_oisa_scale_1.2,71988417,57853,71930564,71988417,71930564,1785477765101897082,48486,trace_group_end_lag_clamped,1785477765101848596
57853,expert_dp_param_allgather:pg=1141,59942137,1785477765094222290,2,0,1785477765034222300,1785477765034222300,0,105,55,6,1785477765034280153,1785477765094222290,edp_ag0,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag0,10840,1785477765029908665,1785477765029966518,1785477765029908665,1.0,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1141,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1141:rel-00d06647e16c,mock_oisa_scale_1.2,71988417,57853,71930564,71988417,71930564,1785477765101897082,0,trace_group_end_lag_clamped,1785477765101897082
0,expert_dp_param_allgather:pg=1143,52304952,1785477765086565187,2,0,1785477765034260235,1785477765034228422,0,98,55,6,1785477765034260235,1785477765086565187,edp_ag0,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag0,10920,1785477765029946600,1785477765029946600,1785477765029914787,1.0,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1143,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1143:rel-80b6abe6db21,mock_oisa_scale_1.2,62797755,31813,62765942,62797755,62765942,1785477765092712542,0,trace_group_end_lag_clamped,1785477765092712542
31813,expert_dp_param_allgather:pg=1143,52304952,1785477765086519805,2,45382,1785477765034228422,1785477765034228422,0,106,55,6,1785477765034260235,1785477765086565187,edp_ag0,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag0,47880,1785477765029914787,1785477765029946600,1785477765029914787,1.0,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1143,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1143:rel-80b6abe6db21,mock_oisa_scale_1.2,62797755,31813,62765942,62797755,62765942,1785477765092712542,45382,trace_group_end_lag_clamped,1785477765092667160
0,expert_dp_param_allgather:pg=1145,60960636,1785477765095225661,2,0,1785477765034265025,1785477765034227964,0,99,55,6,1785477765034265025,1785477765095225661,edp_ag0,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag0,11960,1785477765029951390,1785477765029951390,1785477765029914329,1.0,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1145,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1145:rel-6d3857e8cc03,mock_oisa_scale_1.2,73189824,37061,73152763,73189824,73152763,1785477765103104153,0,trace_group_end_lag_clamped,1785477765103104153
37061,expert_dp_param_allgather:pg=1145,60960636,1785477765095168805,2,56856,1785477765034227964,1785477765034227964,0,107,55,6,1785477765034265025,1785477765095225661,edp_ag0,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag0,10621,1785477765029914329,1785477765029951390,1785477765029914329,1.0,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1145,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1145:rel-6d3857e8cc03,mock_oisa_scale_1.2,73189824,37061,73152763,73189824,73152763,1785477765103104153,56856,trace_group_end_lag_clamped,1785477765103047297
0,expert_dp_param_allgather:pg=1147,53612325,1785477765087803949,2,66704,1785477765034258328,1785477765034219180,0,100,55,6,1785477765034258328,1785477765087870653,edp_ag0,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag0,10749,1785477765029944693,1785477765029944693,1785477765029905545,1.0,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1147,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1147:rel-ea760f2401ed,mock_oisa_scale_1.2,64373938,39148,64334790,64373938,64334790,1785477765094279483,66704,trace_group_end_lag_clamped,1785477765094212779
39148,expert_dp_param_allgather:pg=1147,53612325,1785477765087870653,2,0,1785477765034219180,1785477765034219180,0,108,55,6,1785477765034258328,1785477765087870653,edp_ag0,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag0,10440,1785477765029905545,1785477765029944693,1785477765029905545,1.0,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1147,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1147:rel-ea760f2401ed,mock_oisa_scale_1.2,64373938,39148,64334790,64373938,64334790,1785477765094279483,0,trace_group_end_lag_clamped,1785477765094279483
8905,expert_dp_param_allgather:pg=1149,54213052,1785477765088422852,2,27207,1785477765034228102,1785477765034228102,0,101,55,6,1785477765034237007,1785477765088450059,edp_ag0,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag0,45720,1785477765029914467,1785477765029923372,1785477765029914467,1.0,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1149,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1149:rel-08b147d61e9d,mock_oisa_scale_1.2,65064567,8905,65055662,65064567,65055662,1785477765094979034,27207,trace_group_end_lag_clamped,1785477765094951827
0,expert_dp_param_allgather:pg=1149,54213052,1785477765088450059,2,0,1785477765034237007,1785477765034228102,0,109,55,6,1785477765034237007,1785477765088450059,edp_ag0,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag0,10280,1785477765029923372,1785477765029923372,1785477765029914467,1.0,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1149,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1149:rel-08b147d61e9d,mock_oisa_scale_1.2,65064567,8905,65055662,65064567,65055662,1785477765094979034,0,trace_group_end_lag_clamped,1785477765094979034
0,expert_dp_param_allgather:pg=1151,57858114,1785477765092103143,2,0,1785477765034245029,1785477765034206734,0,102,55,6,1785477765034245029,1785477765092103143,edp_ag0,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag0,10720,1785477765029931394,1785477765029931394,1785477765029893099,1.0,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1151,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1151:rel-419ec6fa4148,mock_oisa_scale_1.2,69468032,38295,69429737,69468032,69429737,1785477765099361131,0,trace_group_end_lag_clamped,1785477765099361131
38295,expert_dp_param_allgather:pg=1151,57858114,1785477765092025889,2,77254,1785477765034206734,1785477765034206734,0,110,55,6,1785477765034245029,1785477765092103143,edp_ag0,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag0,38600,1785477765029893099,1785477765029931394,1785477765029893099,1.0,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1151,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1151:rel-419ec6fa4148,mock_oisa_scale_1.2,69468032,38295,69429737,69468032,69429737,1785477765099361131,77254,trace_group_end_lag_clamped,1785477765099283877
0,expert_dp_param_allgather:pg=1153,53946517,1785477765088212093,2,0,1785477765034265576,1785477765034218461,0,103,55,6,1785477765034265576,1785477765088212093,edp_ag0,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag0,20680,1785477765029951941,1785477765029951941,1785477765029904826,1.0,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1153,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1153:rel-6f5d77996879,mock_oisa_scale_1.2,64782935,47115,64735820,64782935,64735820,1785477765094687761,0,trace_group_end_lag_clamped,1785477765094687761
47115,expert_dp_param_allgather:pg=1153,53946517,1785477765088192623,2,19470,1785477765034218461,1785477765034218461,0,111,55,6,1785477765034265576,1785477765088212093,edp_ag0,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag0,26600,1785477765029904826,1785477765029951941,1785477765029904826,1.0,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1153,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1153:rel-6f5d77996879,mock_oisa_scale_1.2,64782935,47115,64735820,64782935,64735820,1785477765094687761,19470,trace_group_end_lag_clamped,1785477765094668291
40977,expert_dp_param_allgather:pg=1139,51395326,1785477765242366538,2,0,1785477765190930235,1785477765190930235,1,96,55,6,1785477765190971212,1785477765242366538,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,14640,1785477765200327977,1785477765200368954,1785477765200327977,1.0,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1139,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1139:rel-23cfce5554c6,mock_oisa_scale_1.2,61715368,40977,61674391,61715368,61674391,1785477765262043345,0,trace_group_end_lag_clamped,1785477765262043345
0,expert_dp_param_allgather:pg=1139,51395326,1785477765242362365,2,4173,1785477765190971212,1785477765190930235,1,104,55,6,1785477765190971212,1785477765242366538,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,39480,1785477765200368954,1785477765200368954,1785477765200327977,1.0,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1139,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1139:rel-23cfce5554c6,mock_oisa_scale_1.2,61715368,40977,61674391,61715368,61674391,1785477765262043345,4173,trace_group_end_lag_clamped,1785477765262039172
0,expert_dp_param_allgather:pg=1141,60282932,1785477765251254146,2,0,1785477765190971214,1785477765190955665,1,97,55,6,1785477765190971214,1785477765251254146,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,45920,1785477765200368956,1785477765200368956,1785477765200353407,1.0,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1141,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1141:rel-1d95e06883bb,mock_oisa_scale_1.2,72355067,15549,72339518,72355067,72339518,1785477765272708474,0,trace_group_end_lag_clamped,1785477765272708474
15549,expert_dp_param_allgather:pg=1141,60282932,1785477765251225052,2,29094,1785477765190955665,1785477765190955665,1,105,55,6,1785477765190971214,1785477765251254146,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,12760,1785477765200353407,1785477765200368956,1785477765200353407,1.0,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1141,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1141:rel-1d95e06883bb,mock_oisa_scale_1.2,72355067,15549,72339518,72355067,72339518,1785477765272708474,29094,trace_group_end_lag_clamped,1785477765272679380
24922,expert_dp_param_allgather:pg=1143,53373503,1785477765244270924,2,73470,1785477765190945969,1785477765190945969,1,98,55,6,1785477765190970891,1785477765244344394,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,12280,1785477765200343711,1785477765200368633,1785477765200343711,1.0,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1143,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1143:rel-6fce22a602e8,mock_oisa_scale_1.2,64073126,24922,64048204,64073126,64048204,1785477765264416837,73470,trace_group_end_lag_clamped,1785477765264343367
0,expert_dp_param_allgather:pg=1143,53373503,1785477765244344394,2,0,1785477765190970891,1785477765190945969,1,106,55,6,1785477765190970891,1785477765244344394,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,23680,1785477765200368633,1785477765200368633,1785477765200343711,1.0,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1143,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1143:rel-6fce22a602e8,mock_oisa_scale_1.2,64073126,24922,64048204,64073126,64048204,1785477765264416837,0,trace_group_end_lag_clamped,1785477765264416837
0,expert_dp_param_allgather:pg=1145,53765387,1785477765244734167,2,0,1785477765190968780,1785477765190844686,1,99,55,6,1785477765190968780,1785477765244734167,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,11960,1785477765200366522,1785477765200366522,1785477765200242428,1.0,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1145,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1145:rel-94df0319f745,mock_oisa_scale_1.2,64642558,124094,64518464,64642558,64518464,1785477765264884986,0,trace_group_end_lag_clamped,1785477765264884986
124094,expert_dp_param_allgather:pg=1145,53765387,1785477765244682694,2,51473,1785477765190844686,1785477765190844686,1,107,55,6,1785477765190968780,1785477765244734167,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,10840,1785477765200242428,1785477765200366522,1785477765200242428,1.0,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1145,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1145:rel-94df0319f745,mock_oisa_scale_1.2,64642558,124094,64518464,64642558,64518464,1785477765264884986,51473,trace_group_end_lag_clamped,1785477765264833513
0,expert_dp_param_allgather:pg=1147,57989796,1785477765248923015,2,38427,1785477765190971646,1785477765190951682,1,100,55,6,1785477765190971646,1785477765248961442,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,59800,1785477765200369388,1785477765200369388,1785477765200349424,1.0,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1147,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1147:rel-d819f5057d16,mock_oisa_scale_1.2,69607719,19964,69587755,69607719,69587755,1785477765269957143,38427,trace_group_end_lag_clamped,1785477765269918716
19964,expert_dp_param_allgather:pg=1147,57989796,1785477765248961442,2,0,1785477765190951682,1785477765190951682,1,108,55,6,1785477765190971646,1785477765248961442,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,12040,1785477765200349424,1785477765200369388,1785477765200349424,1.0,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1147,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1147:rel-d819f5057d16,mock_oisa_scale_1.2,69607719,19964,69587755,69607719,69587755,1785477765269957143,0,trace_group_end_lag_clamped,1785477765269957143
15028,expert_dp_param_allgather:pg=1149,53746973,1785477765244698765,2,5932,1785477765190942696,1785477765190942696,1,101,55,6,1785477765190957724,1785477765244704697,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,47240,1785477765200340438,1785477765200355466,1785477765200340438,1.0,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1149,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1149:rel-1c8c2a7aaa5f,mock_oisa_scale_1.2,64511396,15028,64496368,64511396,64496368,1785477765264851834,5932,trace_group_end_lag_clamped,1785477765264845902
0,expert_dp_param_allgather:pg=1149,53746973,1785477765244704697,2,0,1785477765190957724,1785477765190942696,1,109,55,6,1785477765190957724,1785477765244704697,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,10800,1785477765200355466,1785477765200355466,1785477765200340438,1.0,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1149,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1149:rel-1c8c2a7aaa5f,mock_oisa_scale_1.2,64511396,15028,64496368,64511396,64496368,1785477765264851834,0,trace_group_end_lag_clamped,1785477765264851834
62389,expert_dp_param_allgather:pg=1151,53845207,1785477765244843859,2,0,1785477765190936263,1785477765190936263,1,102,55,6,1785477765190998652,1785477765244843859,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,11600,1785477765200334005,1785477765200396394,1785477765200334005,1.0,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1151,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1151:rel-55f78af9f35a,mock_oisa_scale_1.2,64676637,62389,64614248,64676637,64614248,1785477765265010642,0,trace_group_end_lag_clamped,1785477765265010642
0,expert_dp_param_allgather:pg=1151,53845207,1785477765244833810,2,10049,1785477765190998652,1785477765190936263,1,110,55,6,1785477765190998652,1785477765244843859,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,59800,1785477765200396394,1785477765200396394,1785477765200334005,1.0,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1151,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1151:rel-55f78af9f35a,mock_oisa_scale_1.2,64676637,62389,64614248,64676637,64614248,1785477765265010642,10049,trace_group_end_lag_clamped,1785477765265000593
0,expert_dp_param_allgather:pg=1153,53407237,1785477765244398725,2,0,1785477765190991488,1785477765190949641,1,103,55,6,1785477765190991488,1785477765244398725,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,63280,1785477765200389230,1785477765200389230,1785477765200347383,1.0,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1153,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1153:rel-9a06b39e269c,mock_oisa_scale_1.2,64130531,41847,64088684,64130531,64088684,1785477765264477914,0,trace_group_end_lag_clamped,1785477765264477914
41847,expert_dp_param_allgather:pg=1153,53407237,1785477765244326400,2,72325,1785477765190949641,1785477765190949641,1,111,55,6,1785477765190991488,1785477765244398725,edp_ag1,expert_dp_param_allgather,2,1887436800,same_rank_dp_ag1,10880,1785477765200347383,1785477765200389230,1785477765200347383,1.0,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1153,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1153:rel-9a06b39e269c,mock_oisa_scale_1.2,64130531,41847,64088684,64130531,64088684,1785477765264477914,72325,trace_group_end_lag_clamped,1785477765264405589
0,expert_dp_grad_reduce_scatter:pg=1139,219973768,1785477760744438881,2,0,1785477760524465113,1785477760524360817,0,96,55,6,1785477760524465113,1785477760744438881,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17659611,1785477760506615451,1785477760506615451,1785477760506511155,1.0,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1139,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1139:rel-d42e4641fe01,mock_oisa_scale_1.2,264072818,104296,263968522,264072818,263968522,1785477760770583973,0,trace_group_end_lag_clamped,1785477760770583973
104296,expert_dp_grad_reduce_scatter:pg=1139,219973768,1785477760744388022,2,50859,1785477760524360817,1785477760524360817,0,104,55,6,1785477760524465113,1785477760744438881,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17561106,1785477760506511155,1785477760506615451,1785477760506511155,1.0,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1139,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1139:rel-d42e4641fe01,mock_oisa_scale_1.2,264072818,104296,263968522,264072818,263968522,1785477760770583973,50859,trace_group_end_lag_clamped,1785477760770533114
0,expert_dp_grad_reduce_scatter:pg=1141,212468386,1785477760736832684,2,55261,1785477760524419559,1785477760524203925,0,97,55,6,1785477760524419559,1785477760736887945,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17651321,1785477760506569897,1785477760506569897,1785477760506354263,1.0,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1141,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1141:rel-caeacd8507d6,mock_oisa_scale_1.2,255177697,215634,254962063,255177697,254962063,1785477760761531960,55261,trace_group_end_lag_clamped,1785477760761476699
215634,expert_dp_grad_reduce_scatter:pg=1141,212468386,1785477760736887945,2,0,1785477760524203925,1785477760524203925,0,105,55,6,1785477760524419559,1785477760736887945,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17399089,1785477760506354263,1785477760506569897,1785477760506354263,1.0,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1141,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1141:rel-caeacd8507d6,mock_oisa_scale_1.2,255177697,215634,254962063,255177697,254962063,1785477760761531960,0,trace_group_end_lag_clamped,1785477760761531960
0,expert_dp_grad_reduce_scatter:pg=1143,216464933,1785477760741019628,2,0,1785477760524554695,1785477760524431775,0,98,55,6,1785477760524554695,1785477760741019628,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17746910,1785477760506705033,1785477760506705033,1785477760506582113,1.0,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1143,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1143:rel-212addbdedeb,mock_oisa_scale_1.2,259880840,122920,259757920,259880840,259757920,1785477760766462953,0,trace_group_end_lag_clamped,1785477760766462953
122920,expert_dp_grad_reduce_scatter:pg=1143,216464933,1785477760740976120,2,43508,1785477760524431775,1785477760524431775,0,106,55,6,1785477760524554695,1785477760741019628,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17676438,1785477760506582113,1785477760506705033,1785477760506582113,1.0,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1143,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1143:rel-212addbdedeb,mock_oisa_scale_1.2,259880840,122920,259757920,259880840,259757920,1785477760766462953,43508,trace_group_end_lag_clamped,1785477760766419445
0,expert_dp_grad_reduce_scatter:pg=1145,211763984,1785477760736263217,2,0,1785477760524499233,1785477760524378711,0,99,55,6,1785477760524499233,1785477760736263217,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17714705,1785477760506649571,1785477760506649571,1785477760506529049,1.0,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1145,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1145:rel-d0ba55d64eff,mock_oisa_scale_1.2,254237303,120522,254116781,254237303,254116781,1785477760760766352,0,trace_group_end_lag_clamped,1785477760760766352
120522,expert_dp_grad_reduce_scatter:pg=1145,211763984,1785477760736191589,2,71628,1785477760524378711,1785477760524378711,0,107,55,6,1785477760524499233,1785477760736263217,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17581203,1785477760506529049,1785477760506649571,1785477760506529049,1.0,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1145,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1145:rel-d0ba55d64eff,mock_oisa_scale_1.2,254237303,120522,254116781,254237303,254116781,1785477760760766352,71628,trace_group_end_lag_clamped,1785477760760694724
0,expert_dp_grad_reduce_scatter:pg=1147,207972120,1785477760732510947,2,87480,1785477760524626307,1785477760524431414,0,100,55,6,1785477760524626307,1785477760732598427,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17873874,1785477760506776645,1785477760506776645,1785477760506581752,1.0,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1147,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1147:rel-f28a67947d09,mock_oisa_scale_1.2,249761437,194893,249566544,249761437,249566544,1785477760756343189,87480,trace_group_end_lag_clamped,1785477760756255709
194893,expert_dp_grad_reduce_scatter:pg=1147,207972120,1785477760732598427,2,0,1785477760524431414,1785477760524431414,0,108,55,6,1785477760524626307,1785477760732598427,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17665505,1785477760506581752,1785477760506776645,1785477760506581752,1.0,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1147,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1147:rel-f28a67947d09,mock_oisa_scale_1.2,249761437,194893,249566544,249761437,249566544,1785477760756343189,0,trace_group_end_lag_clamped,1785477760756343189
0,expert_dp_grad_reduce_scatter:pg=1149,207710091,1785477760732094476,2,0,1785477760524384385,1785477760524306832,0,101,55,6,1785477760524384385,1785477760732094476,edp_rs,expert_dp_grad_reduce_scatter,2,7549747200,same_rank_dp_rs,17578008,1785477760506534723,1785477760506534723,1785477760506457170,1.0,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1149,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1149:rel-5d2987245d88,mock_oisa_scale_1.2,249329662,77553,249252109,249329662,249252109,1785477760755786832,0,trace_group_end_lag_clamped,1785477760755786832
