case_id,attempt_id,iteration,method,predicted_profiler_step_ms,predicted_outer_framework_ms,predicted_training_step_ms,model_training_flops,world_size,predicted_useful_tflops_per_gpu,peak_bf16_dense_tflops_per_gpu,predicted_mfu_pct,actual_training_step_ms,actual_profiler_step_ms,profiler_clock_compatible,profiler_definition,training_signed_relative_error_pct,training_ape_pct,profiler_ape_pct,mfu_signed_relative_error_pct,mfu_relative_ape_pct,actual_useful_tflops_per_gpu,actual_mfu_pct,absolute_mfu_error_percentage_points,mfu_signed_error_percentage_points
target256,target256_20260731_1340,80,B0_constant_work_efficiency,5677.405306985448,471.770033523816,6149.175340509264,97677091138437120,256,62.04915555846235,500.0,12.40983111169247,24512.1,23149.729319,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-74.91371469392966,74.91371469392966,75.47528427329925,298.6241836123988,298.62418361239884,15.565828193403258,3.113165638680652,9.296665473011819,9.296665473011819
target256,target256_20260731_1340,85,B0_constant_work_efficiency,5677.405306985448,471.770033523816,6149.175340509264,97677091138437120,256,62.04915555846235,500.0,12.40983111169247,25118.5,23737.849883,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-75.51933698067455,75.51933698067455,76.08289994684246,308.4856685501463,308.4856685501463,15.190044678604215,3.038008935720843,9.371822175971628,9.371822175971628
target256,target256_20260731_1340,90,B0_constant_work_efficiency,5677.405306985448,471.770033523816,6149.175340509264,97677091138437120,256,62.04915555846235,500.0,12.40983111169247,25262.2,23858.300564,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-75.65859133207218,75.65859133207218,76.20364748211725,310.8225672730261,310.8225672730261,15.103638529483575,3.0207277058967152,9.389103405795755,9.389103405795755
target256,target256_20260731_1340,95,B0_constant_work_efficiency,5677.405306985448,471.770033523816,6149.175340509264,97677091138437120,256,62.04915555846235,500.0,12.40983111169247,25170.3,23804.021449,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-75.56971772084853,75.56971772084853,76.14938585419586,309.328057929723,309.32805792972306,15.15878385476216,3.031756770952432,9.378074340740039,9.378074340740039
target256,target256_20260731_1340,100,B0_constant_work_efficiency,5677.405306985448,471.770033523816,6149.175340509264,97677091138437120,256,62.04915555846235,500.0,12.40983111169247,25577.3,23945.310715,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-75.95846574693472,75.95846574693472,76.290116363247,315.9468316263971,315.94683162639717,14.91756898732548,2.9835137974650956,9.426317314227376,9.426317314227376
target256,target256_20260731_1340,5,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,23897.8,22778.999835,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-54.45839363490431,54.45839363490431,53.66397042287947,119.57943072610342,119.57943072610347,15.965952399782406,3.193190479956481,3.818398997932091,3.818398997932091
target256,target256_20260731_1340,10,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,22181.0,21124.008279,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-50.933492602146714,50.933492602146714,50.03370590698566,103.80500937055714,103.80500937055719,17.20171034937649,3.440342069875298,3.5712474080132743,3.5712474080132743
target256,target256_20260731_1340,15,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,22322.3,21232.475572,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-51.24408324447822,51.24408324447822,50.28896152440685,105.10331187378333,105.10331187378328,17.09282364539138,3.4185647290782764,3.5930247488102958,3.5930247488102958
target256,target256_20260731_1340,20,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,22477.2,21324.065408,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-51.580081122569375,51.580081122569375,50.50247737020148,106.5265748444113,106.5265748444113,16.97502968606054,3.395005937212108,3.616583540676464,3.616583540676464
target256,target256_20260731_1340,25,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,22339.2,21141.494931,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-51.28096795803862,51.28096795803862,50.07503426145566,105.2585936310694,105.25859363106944,17.079892621916628,3.4159785243833256,3.5956109535052465,3.5956109535052465
target256,target256_20260731_1340,30,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,22524.6,21238.714665,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-51.68197434841091,51.68197434841091,50.30356465821545,106.96209882638526,106.96209882638526,16.93930801255161,3.387861602510322,3.62372787537825,3.62372787537825
target256,target256_20260731_1340,35,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,22519.5,21329.541819,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-51.67103174618515,51.67103174618515,50.51518597780791,106.91523865110959,106.91523865110955,16.943144264282957,3.3886288528565913,3.622960625031981,3.622960625031981
target256,target256_20260731_1340,40,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,22643.5,21315.203585,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-51.93569012777248,51.93569012777248,50.4818987122152,108.05458408918489,108.05458408918494,16.850360468104313,3.3700720936208626,3.6415173842677095,3.6415173842677095
target256,target256_20260731_1340,45,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,22982.2,21655.342667,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-52.64403753375292,52.64403753375292,51.25967636151911,111.16665102366974,111.16665102366974,16.60202840718121,3.3204056814362417,3.6911837964523304,3.6911837964523304
target256,target256_20260731_1340,50,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,23005.5,21548.742122,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-52.69199971346923,52.69199971346923,51.018560428444125,111.38073770679196,111.380737706792,16.585213851449435,3.317042770289887,3.6945467075986853,3.6945467075986853
target256,target256_20260731_1340,55,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,22940.1,21638.095425,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-52.557129193343364,52.557129193343364,51.22082653946038,110.77982487090381,110.77982487090381,16.632496687439026,3.3264993374878054,3.6850901404007668,3.6850901404007668
target256,target256_20260731_1340,60,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,23311.8,21987.373032,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-53.31359223261251,53.31359223261251,51.9957018714493,114.19510470423128,114.19510470423124,16.367296273111474,3.2734592546222947,3.7381302232662774,3.7381302232662774
target256,target256_20260731_1340,65,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,23628.5,22278.081261,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-53.93934441069963,53.93934441069963,52.62211329036126,117.10502970615435,117.10502970615435,16.147920403729394,3.229584080745879,3.7820053971426932,3.7820053971426932
target256,target256_20260731_1340,70,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,24226.5,22854.04661,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-55.076292465202,55.076292465202,53.81612595338171,122.59961496396929,122.59961496396929,15.74932975293666,3.149865950587332,3.86172352730124,3.86172352730124
target256,target256_20260731_1340,75,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,24220.2,22744.154276,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-55.06460720424341,55.06460720424341,53.59298053981492,122.54172886509932,122.54172886509936,15.753426365575839,3.150685273115168,3.860904204773404,3.860904204773404
target256,target256_20260731_1340,80,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,24512.1,23149.729319,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-55.59971603445712,55.59971603445712,54.406015053251686,125.22378477940728,125.22378477940732,15.565828193403258,3.113165638680652,3.8984238392079202,3.8984238392079202
target256,target256_20260731_1340,85,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,25118.5,23737.849883,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-56.67160855179315,56.67160855179315,55.53563548113606,130.7955515023822,130.7955515023822,15.190044678604215,3.038008935720843,3.973580542167729,3.973580542167729
target256,target256_20260731_1340,90,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,25262.2,23858.300564,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-56.91807520359337,56.91807520359337,55.76011764708759,132.11590585279694,132.11590585279694,15.103638529483575,3.0207277058967152,3.990861771991857,3.990861771991857
target256,target256_20260731_1340,95,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,25170.3,23804.021449,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-56.760777559592704,56.760777559592704,55.65923966447591,131.27150387086851,131.27150387086854,15.15878385476216,3.031756770952432,3.9798327069361403,3.9798327069361403
target256,target256_20260731_1340,100,B1_compute_bubble,10554.884100917838,328.5579050000001,10883.442005917837,97677091138437120,256,35.05794738944286,500.0,7.011589477888572,25577.3,23945.310715,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,-57.44882373855786,57.44882373855786,55.920872246999195,135.01112962326093,135.011129623261,14.91756898732548,2.9835137974650956,4.028075680423477,4.028075680423477
target256,target256_20260731_1340,5,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,23897.8,22778.999835,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,66.70203821559855,66.70203821559855,73.44730703663622,-40.012731055712514,40.0127310557125,15.965952399782406,3.193190479956481,1.2776827188416022,-1.2776827188416022
target256,target256_20260731_1340,10,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,22181.0,21124.008279,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,79.60470532747534,79.60470532747534,87.03629189051647,-44.32217139430238,44.32217139430236,17.20171034937649,3.440342069875298,1.5248343087604188,-1.5248343087604188
target256,target256_20260731_1340,15,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,22322.3,21232.475572,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,78.46780882206272,78.46780882206272,86.08080649714691,-43.96748597966889,43.96748597966891,17.09282364539138,3.4185647290782764,1.5030569679633974,-1.5030569679633974
target256,target256_20260731_1340,20,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,22477.2,21324.065408,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,77.23791081045373,77.23791081045373,85.28156347177955,-43.57866240764678,43.57866240764678,16.97502968606054,3.395005937212108,1.4794981760972292,-1.4794981760972292
target256,target256_20260731_1340,25,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,22339.2,21141.494931,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,78.3327947674371,78.3327947674371,86.88158955946872,-43.925064298796244,43.92506429879624,17.079892621916628,3.4159785243833256,1.5004707632684466,-1.5004707632684466
target256,target256_20260731_1340,30,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,22524.6,21238.714665,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,76.86493739594627,76.86493739594627,86.026143327762,-43.45968088851284,43.45968088851283,16.93930801255161,3.387861602510322,1.4723538413954431,-1.4723538413954431
target256,target256_20260731_1340,35,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,22519.5,21329.541819,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,76.90499206770713,76.90499206770713,85.23399198614221,-43.47248269753358,43.47248269753358,16.943144264282957,3.3886288528565913,1.4731210917417124,-1.4731210917417124
target256,target256_20260731_1340,40,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,22643.5,21315.203585,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,75.93622756502884,75.93622756502884,85.35859451744152,-43.16122302722536,43.16122302722536,16.850360468104313,3.3700720936208626,1.4545643325059836,-1.4545643325059836
target256,target256_20260731_1340,45,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,22982.2,21655.342667,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,73.34336873183291,73.34336873183291,82.4471789305596,-42.31103229873027,42.311032298730254,16.60202840718121,3.3204056814362417,1.4048979203213627,-1.4048979203213627
target256,target256_20260731_1340,50,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,23005.5,21548.742122,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,73.16780634494928,73.16780634494928,83.34973596138757,-42.252545602615896,42.25254560261589,16.585213851449435,3.317042770289887,1.4015350091750078,-1.4015350091750078
target256,target256_20260731_1340,55,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,22940.1,21638.095425,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,73.66149096423864,73.66149096423864,82.5926034970673,-42.41670997711717,42.416709977117165,16.632496687439026,3.3264993374878054,1.4109915763729264,-1.4109915763729264
target256,target256_20260731_1340,60,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,23311.8,21987.373032,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,70.89250803750593,70.89250803750593,79.69205200724001,-41.48368401378198,41.48368401378198,16.367296273111474,3.2734592546222947,1.3579514935074157,-1.3579514935074157
target256,target256_20260731_1340,65,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,23628.5,22278.081261,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,68.60198357359675,68.60198357359675,77.34723794572349,-40.688716775180275,40.68871677518027,16.147920403729394,3.229584080745879,1.314076319631,-1.314076319631
target256,target256_20260731_1340,70,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,24226.5,22854.04661,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,64.4402604118932,64.4402604118932,72.87775096424073,-39.18764191353259,39.18764191353259,15.74932975293666,3.149865950587332,1.2343581894724531,-1.2343581894724531
target256,target256_20260731_1340,75,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,24220.2,22744.154276,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,64.48303353683002,64.48303353683002,73.71303986175664,-39.20345591291115,39.203455912911146,15.753426365575839,3.150685273115168,1.235177512000289,-1.235177512000289
target256,target256_20260731_1340,80,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,24512.1,23149.729319,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,62.52430305313421,62.52430305313421,70.66964904535655,-38.4707406083711,38.47074060837109,15.565828193403258,3.113165638680652,1.197657877565773,-1.197657877565773
target256,target256_20260731_1340,85,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,25118.5,23737.849883,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,58.60071138279479,58.60071138279479,66.44119824846611,-36.94858041421867,36.948580414218654,15.190044678604215,3.038008935720843,1.122501174605964,-1.122501174605964
target256,target256_20260731_1340,90,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,25262.2,23858.300564,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,57.69853650389636,57.69853650389636,65.60090555361529,-36.587870618869545,36.587870618869545,15.103638529483575,3.0207277058967152,1.1052199447818363,-1.1052199447818363
target256,target256_20260731_1340,95,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,25170.3,23804.021449,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,58.27431412691668,58.27431412691668,65.9785169843522,-36.81855419710603,36.81855419710603,15.15878385476216,3.031756770952432,1.1162490098375528,-1.1162490098375528
target256,target256_20260731_1340,100,M2_no_shape_speedup_sensitivity,39509.561783687306,328.5579050000001,39838.11968868731,97677091138437120,256,9.577538805574395,500.0,1.915507761114879,25577.3,23945.310715,True,max rank ProfilerStep marker end - min rank ProfilerStep marker start,55.75576659259307,55.75576659259307,64.99916102127435,-35.79691963407827,35.796919634078264,14.91756898732548,2.9835137974650956,1.0680060363502166,-1.0680060363502166
