iteration,rank,pp_stage,pp_lane,phase,microbatch,trace_duration_ns,adjusted_duration_ns,adjustment_ns
55,230,14,6,forward,2,309446610,309446610,0
55,230,14,6,forward,3,308903627,308903627,0
55,231,14,7,backward,0,707536164,707536164,0
55,231,14,7,backward,1,678171581,678171581,0
55,231,14,7,backward,2,686911234,686911234,0
55,231,14,7,backward,3,686332648,686332648,0
55,231,14,7,forward,0,316125820,316125820,0
55,231,14,7,forward,1,309122022,309122022,0
55,231,14,7,forward,2,309284914,309284914,0
55,231,14,7,forward,3,308795138,308795138,0
55,232,14,8,backward,0,678577680,678577680,0
55,232,14,8,backward,1,689843464,689843464,0
55,232,14,8,backward,2,730196802,730196802,0
55,232,14,8,backward,3,695404638,695404638,0
55,232,14,8,forward,0,322067593,322067593,0
55,232,14,8,forward,1,312710815,312710815,0
55,232,14,8,forward,2,319443809,319443809,0
55,232,14,8,forward,3,328629571,328629571,0
55,233,14,9,backward,0,678356570,678356570,0
55,233,14,9,backward,1,691167727,691167727,0
55,233,14,9,backward,2,726754575,726754575,0
55,233,14,9,backward,3,685551948,685551948,0
55,233,14,9,forward,0,322407369,322407369,0
55,233,14,9,forward,1,313133525,313133525,0
55,233,14,9,forward,2,316967494,316967494,0
55,233,14,9,forward,3,327866067,327866067,0
55,234,14,10,backward,0,681115848,681115848,0
55,234,14,10,backward,1,691402230,691402230,0
55,234,14,10,backward,2,725548917,725548917,0
55,234,14,10,backward,3,695657846,695657846,0
55,234,14,10,forward,0,322139592,322139592,0
55,234,14,10,forward,1,312666834,312666834,0
55,234,14,10,forward,2,316950578,316950578,0
55,234,14,10,forward,3,328731015,328731015,0
55,235,14,11,backward,0,682970482,682970482,0
55,235,14,11,backward,1,693074944,693074944,0
55,235,14,11,backward,2,727284147,727284147,0
55,235,14,11,backward,3,697450983,697450983,0
55,235,14,11,forward,0,322129315,322129315,0
55,235,14,11,forward,1,312704561,312704561,0
55,235,14,11,forward,2,316971327,316971327,0
55,235,14,11,forward,3,328566822,328566822,0
55,236,14,12,backward,0,681359573,681359573,0
55,236,14,12,backward,1,691620001,691620001,0
55,236,14,12,backward,2,727095598,727095598,0
55,236,14,12,backward,3,694523799,694523799,0
55,236,14,12,forward,0,321749939,321749939,0
55,236,14,12,forward,1,312605951,312605951,0
55,236,14,12,forward,2,316992400,316992400,0
55,236,14,12,forward,3,329009009,329009009,0
55,237,14,13,backward,0,681375114,681375114,0
55,237,14,13,backward,1,691758119,691758119,0
55,237,14,13,backward,2,726279422,726279422,0
55,237,14,13,backward,3,695430399,695430399,0
55,237,14,13,forward,0,322402741,322402741,0
55,237,14,13,forward,1,312665959,312665959,0
55,237,14,13,forward,2,317223489,317223489,0
55,237,14,13,forward,3,329296724,329296724,0
55,238,14,14,backward,0,679994220,679994220,0
55,238,14,14,backward,1,691906812,691906812,0
55,238,14,14,backward,2,727629628,727629628,0
55,238,14,14,backward,3,693780286,693780286,0
55,238,14,14,forward,0,321508849,321508849,0
55,238,14,14,forward,1,312666686,312666686,0
55,238,14,14,forward,2,315644171,315644171,0
55,238,14,14,forward,3,328032229,328032229,0
55,239,14,15,backward,0,682229730,682229730,0
55,239,14,15,backward,1,691404636,691404636,0
55,239,14,15,backward,2,725379181,725379181,0
55,239,14,15,backward,3,693777856,693777856,0
55,239,14,15,forward,0,322171374,322171374,0
55,239,14,15,forward,1,312739803,312739803,0
55,239,14,15,forward,2,316623267,316623267,0
55,239,14,15,forward,3,327861038,327861038,0
55,240,15,0,backward,0,367732634,367732634,0
55,240,15,0,backward,1,365702619,365702619,0
55,240,15,0,backward,2,365911231,365911231,0
55,240,15,0,backward,3,370214684,370214684,0
55,240,15,0,forward,0,194664375,194664375,0
55,240,15,0,forward,1,193299884,193299884,0
55,240,15,0,forward,2,190709364,190709364,0
55,240,15,0,forward,3,189636237,189636237,0
55,241,15,1,backward,0,366485200,366485200,0
55,241,15,1,backward,1,364840008,364840008,0
55,241,15,1,backward,2,365015961,365015961,0
55,241,15,1,backward,3,368703802,368703802,0
55,241,15,1,forward,0,195186815,195186815,0
55,241,15,1,forward,1,190645460,190645460,0
55,241,15,1,forward,2,190691043,190691043,0
55,241,15,1,forward,3,189678555,189678555,0
55,242,15,2,backward,0,365685350,365685350,0
55,242,15,2,backward,1,365815973,365815973,0
55,242,15,2,backward,2,367688373,367688373,0
55,242,15,2,backward,3,371237738,371237738,0
55,242,15,2,forward,0,195644175,195644175,0
55,242,15,2,forward,1,193164499,193164499,0
55,242,15,2,forward,2,189975921,189975921,0
55,242,15,2,forward,3,189373235,189373235,0
55,243,15,3,backward,0,367224511,367224511,0
55,243,15,3,backward,1,365999411,365999411,0
55,243,15,3,backward,2,365670128,365670128,0
55,243,15,3,backward,3,369566294,369566294,0
55,243,15,3,forward,0,195453774,195453774,0
55,243,15,3,forward,1,193055823,193055823,0
55,243,15,3,forward,2,189903476,189903476,0
55,243,15,3,forward,3,189536793,189536793,0
55,244,15,4,backward,0,368505402,368505402,0
55,244,15,4,backward,1,365359768,365359768,0
55,244,15,4,backward,2,366095521,366095521,0
55,244,15,4,backward,3,369741173,369741173,0
55,244,15,4,forward,0,194851747,194851747,0
55,244,15,4,forward,1,192909147,192909147,0
55,244,15,4,forward,2,189789899,189789899,0
55,244,15,4,forward,3,189502969,189502969,0
55,245,15,5,backward,0,367554451,367554451,0
55,245,15,5,backward,1,365984775,365984775,0
55,245,15,5,backward,2,367154492,367154492,0
55,245,15,5,backward,3,370658849,370658849,0
55,245,15,5,forward,0,194353174,194353174,0
55,245,15,5,forward,1,192785219,192785219,0
55,245,15,5,forward,2,189872444,189872444,0
55,245,15,5,forward,3,189488582,189488582,0
55,246,15,6,backward,0,366566122,366566122,0
55,246,15,6,backward,1,368689366,368689366,0
55,246,15,6,backward,2,368595198,368595198,0
55,246,15,6,backward,3,369932674,369932674,0
55,246,15,6,forward,0,194250145,194250145,0
55,246,15,6,forward,1,192052802,192052802,0
55,246,15,6,forward,2,189583415,189583415,0
55,246,15,6,forward,3,189650260,189650260,0
55,247,15,7,backward,0,366787251,366787251,0
55,247,15,7,backward,1,366106202,366106202,0
55,247,15,7,backward,2,366065592,366065592,0
55,247,15,7,backward,3,369007765,369007765,0
55,247,15,7,forward,0,193961722,193961722,0
55,247,15,7,forward,1,192171790,192171790,0
55,247,15,7,forward,2,189255806,189255806,0
55,247,15,7,forward,3,189668407,189668407,0
55,248,15,8,backward,0,388389815,388389815,0
55,248,15,8,backward,1,372575518,372575518,0
55,248,15,8,backward,2,365939067,365939067,0
55,248,15,8,backward,3,365825261,365825261,0
55,248,15,8,forward,0,195672471,195672471,0
55,248,15,8,forward,1,189869329,189869329,0
55,248,15,8,forward,2,192889558,192889558,0
55,248,15,8,forward,3,193305996,193305996,0
55,249,15,9,backward,0,388485651,388485651,0
55,249,15,9,backward,1,372344067,372344067,0
55,249,15,9,backward,2,365811703,365811703,0
55,249,15,9,backward,3,365960988,365960988,0
55,249,15,9,forward,0,195287353,195287353,0
55,249,15,9,forward,1,189833146,189833146,0
55,249,15,9,forward,2,195273067,195273067,0
55,249,15,9,forward,3,190573505,190573505,0
55,250,15,10,backward,0,386926326,386926326,0
55,250,15,10,backward,1,373379850,373379850,0
55,250,15,10,backward,2,366277618,366277618,0
55,250,15,10,backward,3,366160568,366160568,0
55,250,15,10,forward,0,197980919,197980919,0
55,250,15,10,forward,1,191752023,191752023,0
55,250,15,10,forward,2,194300412,194300412,0
55,250,15,10,forward,3,192898352,192898352,0
55,251,15,11,backward,0,388055203,388055203,0
55,251,15,11,backward,1,374265886,374265886,0
55,251,15,11,backward,2,368910025,368910025,0
55,251,15,11,backward,3,368542308,368542308,0
55,251,15,11,forward,0,197840142,197840142,0
55,251,15,11,forward,1,191919173,191919173,0
55,251,15,11,forward,2,194484795,194484795,0
55,251,15,11,forward,3,192109454,192109454,0
55,252,15,12,backward,0,387393905,387393905,0
55,252,15,12,backward,1,371626197,371626197,0
55,252,15,12,backward,2,365868337,365868337,0
55,252,15,12,backward,3,365457532,365457532,0
55,252,15,12,forward,0,196235428,196235428,0
55,252,15,12,forward,1,192456409,192456409,0
55,252,15,12,forward,2,194819495,194819495,0
55,252,15,12,forward,3,193391480,193391480,0
55,253,15,13,backward,0,387699565,387699565,0
55,253,15,13,backward,1,371399011,371399011,0
55,253,15,13,backward,2,366541747,366541747,0
55,253,15,13,backward,3,365633302,365633302,0
55,253,15,13,forward,0,196088762,196088762,0
55,253,15,13,forward,1,192113017,192113017,0
55,253,15,13,forward,2,194785120,194785120,0
55,253,15,13,forward,3,193430255,193430255,0
55,254,15,14,backward,0,387904825,387904825,0
55,254,15,14,backward,1,371217516,371217516,0
55,254,15,14,backward,2,365094917,365094917,0
55,254,15,14,backward,3,366153112,366153112,0
55,254,15,14,forward,0,195728118,195728118,0
55,254,15,14,forward,1,192035916,192035916,0
55,254,15,14,forward,2,195546062,195546062,0
55,254,15,14,forward,3,193265510,193265510,0
55,255,15,15,backward,0,389954613,389954613,0
55,255,15,15,backward,1,371177917,371177917,0
55,255,15,15,backward,2,365537551,365537551,0
55,255,15,15,backward,3,365444317,365444317,0
55,255,15,15,forward,0,195836738,195836738,0
55,255,15,15,forward,1,192118650,192118650,0
55,255,15,15,forward,2,195846010,195846010,0
55,255,15,15,forward,3,193688579,193688579,0
