iteration,node_id,source_model,kind,category,rank,pp_stage,pp_lane,microbatch,predicted_start_ns,predicted_end_ns,duration_ns,network_service_ns,software_completion_ns,group_key,dependency
55,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1057:rank7,optimizer,optimizer_collective,edp_ag0,7,0,7,-1,1785477763371047483,1785477763384646925,13599442,0,0,expert_dp_param_allgather:pg=1057,same_rank_dp_ag0
55,opt:edp_ag0:round0:expert_dp_param_allgather_pg_1297:rank247,optimizer,optimizer_collective,edp_ag0,247,15,7,-1,1785477763373371208,1785477763400170128,26798920,0,0,expert_dp_param_allgather:pg=1297,same_rank_dp_ag0
55,opt:dp_ag1:round1:dp_param_allgather_pg_1:rank7,optimizer,optimizer_collective,dp_ag1,7,0,7,-1,1785477763407268075,1785477763421836640,14568565,0,0,dp_param_allgather:pg=1,same_rank_edp_ag0
55,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1057:rank7,optimizer,optimizer_collective,edp_ag1,7,0,7,-1,1785477763421850240,1785477763436501005,14650765,0,0,expert_dp_param_allgather:pg=1057,same_rank_dp_ag1
55,opt:dp_ag1:round1:dp_param_allgather_pg_31:rank247,optimizer,optimizer_collective,dp_ag1,247,15,7,-1,1785477763445107342,1785477763459856040,14748698,0,0,dp_param_allgather:pg=31,same_rank_edp_ag0
55,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1297:rank247,optimizer,optimizer_collective,edp_ag1,247,15,7,-1,1785477763459867720,1785477763486702041,26834321,0,0,expert_dp_param_allgather:pg=1297,same_rank_dp_ag1
55,opt:dp_ag1:round1:dp_param_allgather_pg_9:rank71,optimizer,optimizer_collective,dp_ag1,71,4,7,-1,1785477763505471701,1785477763523114587,17642886,0,0,dp_param_allgather:pg=9,same_rank_edp_ag0
55,opt:dp_ag1:round1:dp_param_allgather_pg_19:rank151,optimizer,optimizer_collective,dp_ag1,151,9,7,-1,1785477763505501820,1785477763519305579,13803759,0,0,dp_param_allgather:pg=19,same_rank_edp_ag0
55,opt:dp_ag1:round1:dp_param_allgather_pg_27:rank215,optimizer,optimizer_collective,dp_ag1,215,13,7,-1,1785477763505632285,1785477763519671685,14039400,0,0,dp_param_allgather:pg=27,same_rank_edp_ag0
55,opt:dp_ag1:round1:dp_param_allgather_pg_17:rank135,optimizer,optimizer_collective,dp_ag1,135,8,7,-1,1785477763505893801,1785477763519955328,14061527,0,0,dp_param_allgather:pg=17,same_rank_edp_ag0
55,opt:dp_ag1:round1:dp_param_allgather_pg_23:rank183,optimizer,optimizer_collective,dp_ag1,183,11,7,-1,1785477763506217935,1785477763521870202,15652267,0,0,dp_param_allgather:pg=23,same_rank_edp_ag0
55,opt:dp_ag1:round1:dp_param_allgather_pg_3:rank23,optimizer,optimizer_collective,dp_ag1,23,1,7,-1,1785477763506747882,1785477763521556739,14808857,0,0,dp_param_allgather:pg=3,same_rank_edp_ag0
55,opt:dp_ag1:round1:dp_param_allgather_pg_13:rank103,optimizer,optimizer_collective,dp_ag1,103,6,7,-1,1785477763507128626,1785477763523322865,16194239,0,0,dp_param_allgather:pg=13,same_rank_edp_ag0
55,opt:dp_ag1:round1:dp_param_allgather_pg_7:rank55,optimizer,optimizer_collective,dp_ag1,55,3,7,-1,1785477763507278528,1785477763524422707,17144179,0,0,dp_param_allgather:pg=7,same_rank_edp_ag0
55,opt:dp_ag1:round1:dp_param_allgather_pg_5:rank39,optimizer,optimizer_collective,dp_ag1,39,2,7,-1,1785477763507675557,1785477763520619983,12944426,0,0,dp_param_allgather:pg=5,same_rank_edp_ag0
55,opt:dp_ag1:round1:dp_param_allgather_pg_21:rank167,optimizer,optimizer_collective,dp_ag1,167,10,7,-1,1785477763508714922,1785477763516821774,8106852,0,0,dp_param_allgather:pg=21,same_rank_edp_ag0
55,opt:dp_ag1:round1:dp_param_allgather_pg_25:rank199,optimizer,optimizer_collective,dp_ag1,199,12,7,-1,1785477763509619199,1785477763518700569,9081370,0,0,dp_param_allgather:pg=25,same_rank_edp_ag0
55,opt:dp_ag1:round1:dp_param_allgather_pg_15:rank119,optimizer,optimizer_collective,dp_ag1,119,7,7,-1,1785477763510059514,1785477763525506140,15446626,0,0,dp_param_allgather:pg=15,same_rank_edp_ag0
55,opt:dp_ag1:round1:dp_param_allgather_pg_11:rank87,optimizer,optimizer_collective,dp_ag1,87,5,7,-1,1785477763510904804,1785477763520085756,9180952,0,0,dp_param_allgather:pg=11,same_rank_edp_ag0
55,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1217:rank167,optimizer,optimizer_collective,edp_ag1,167,10,7,-1,1785477763516838774,1785477763569767232,52928458,0,0,expert_dp_param_allgather:pg=1217,same_rank_dp_ag1
55,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1249:rank199,optimizer,optimizer_collective,edp_ag1,199,12,7,-1,1785477763518711129,1785477763571003266,52292137,0,0,expert_dp_param_allgather:pg=1249,same_rank_dp_ag1
55,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1201:rank151,optimizer,optimizer_collective,edp_ag1,151,9,7,-1,1785477763519367773,1785477763572806159,53438386,0,0,expert_dp_param_allgather:pg=1201,same_rank_dp_ag1
55,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1265:rank215,optimizer,optimizer_collective,edp_ag1,215,13,7,-1,1785477763519682206,1785477763571622838,51940632,0,0,expert_dp_param_allgather:pg=1265,same_rank_dp_ag1
55,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1185:rank135,optimizer,optimizer_collective,edp_ag1,135,8,7,-1,1785477763519967168,1785477763572099010,52131842,0,0,expert_dp_param_allgather:pg=1185,same_rank_dp_ag1
55,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1137:rank87,optimizer,optimizer_collective,edp_ag1,87,5,7,-1,1785477763520175636,1785477763573880462,53704826,0,0,expert_dp_param_allgather:pg=1137,same_rank_dp_ag1
55,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1089:rank39,optimizer,optimizer_collective,edp_ag1,39,2,7,-1,1785477763520637863,1785477763576793495,56155632,0,0,expert_dp_param_allgather:pg=1089,same_rank_dp_ag1
55,opt:dp_ag1:round1:dp_param_allgather_pg_29:rank231,optimizer,optimizer_collective,dp_ag1,231,14,7,-1,1785477763521268994,1785477763536084219,14815225,0,0,dp_param_allgather:pg=29,same_rank_edp_ag0
55,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1073:rank23,optimizer,optimizer_collective,edp_ag1,23,1,7,-1,1785477763521596139,1785477763573925780,52329641,0,0,expert_dp_param_allgather:pg=1073,same_rank_dp_ag1
55,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1233:rank183,optimizer,optimizer_collective,edp_ag1,183,11,7,-1,1785477763521881322,1785477763576217055,54335733,0,0,expert_dp_param_allgather:pg=1233,same_rank_dp_ag1
55,opt:edp_ag1:round1:expert_dp_param_allgather_pg_1121:rank71,optimizer,optimizer_collective,edp_ag1,71,4,7,-1,1785477763523125827,1785477763574081321,50955494,0,0,expert_dp_param_allgather:pg=1121,same_rank_dp_ag1
