iteration,pp_stage,behavior,kind,round,group_key,group_size,observed_ranks,actual_first_start_ns,actual_ready_ns,actual_end_ns,predicted_first_start_ns,predicted_ready_ns,predicted_end_ns,baseline_service_ns,predicted_service_ns,fct_group_id,fct_request_id,fct_source,oisa_collective_elapsed_ns,oisa_tail_after_last_release_ns,predicted_collective_elapsed_ns,completion_model,dependency_lag_ns_min,dependency_lag_ns_max,payload_bytes,actual_arrival_skew_ns,predicted_arrival_skew_ns,actual_group_fct_ns,predicted_group_fct_ns
55,7,expert_dp_grad_reduce_scatter,edp_rs,0,target_pp7:expert_dp_grad_reduce_scatter:pg=1193,2,2,1785477758134240561,1785477758134623252,1785477758339717960,1785477759227921128,1785477759228303819,1785477759465570246,205094708,237266427,iter55:pp7:edp_rs:round0:target_pp7:expert_dp_grad_reduce_scatter:pg=1193,iter55:pp7:edp_rs:round0:target_pp7:expert_dp_grad_reduce_scatter:pg=1193:rel-01a43678d190,trace_reference,205477399,205094708,237649118,trace_group_end_lag_clamped,17550892,17897296,8734021271.0,382691,382691,205477399,237649118
55,7,expert_dp_grad_reduce_scatter,edp_rs,0,target_pp7:expert_dp_grad_reduce_scatter:pg=1195,2,2,1785477758134098570,1785477758134277342,1785477758342734137,1785477759227779137,1785477759227957909,1785477759469113809,208456795,241155900,iter55:pp7:edp_rs:round0:target_pp7:expert_dp_grad_reduce_scatter:pg=1195,iter55:pp7:edp_rs:round0:target_pp7:expert_dp_grad_reduce_scatter:pg=1195:rel-4aade6be00ba,trace_reference,208635567,208456795,241334672,trace_group_end_lag_clamped,17478930,17638956,8734021271.0,178772,178772,208635567,241334672
55,7,expert_dp_grad_reduce_scatter,edp_rs,0,target_pp7:expert_dp_grad_reduce_scatter:pg=1197,2,2,1785477758133947686,1785477758134124193,1785477758350701635,1785477759227628253,1785477759227804760,1785477759478355134,216577442,250550374,iter55:pp7:edp_rs:round0:target_pp7:expert_dp_grad_reduce_scatter:pg=1197,iter55:pp7:edp_rs:round0:target_pp7:expert_dp_grad_reduce_scatter:pg=1197:rel-02e0a082e5a3,trace_reference,216753949,216577442,250726881,trace_group_end_lag_clamped,17316477,17483393,8734021271.0,176507,176507,216753949,250726881
55,7,expert_dp_grad_reduce_scatter,edp_rs,0,target_pp7:expert_dp_grad_reduce_scatter:pg=1199,2,2,1785477758134609595,1785477758134616174,1785477758320334116,1785477759228290162,1785477759228296741,1785477759443146909,185717942,214850168,iter55:pp7:edp_rs:round0:target_pp7:expert_dp_grad_reduce_scatter:pg=1199,iter55:pp7:edp_rs:round0:target_pp7:expert_dp_grad_reduce_scatter:pg=1199:rel-ae45f5b91903,trace_reference,185724521,185717942,214856747,trace_group_end_lag_clamped,17952447,17975387,8734021271.0,6579,6579,185724521,214856747
55,7,expert_dp_grad_reduce_scatter,edp_rs,0,target_pp7:expert_dp_grad_reduce_scatter:pg=1201,2,2,1785477758134128616,1785477758134270847,1785477758346276989,1785477759227809183,1785477759227951414,1785477759473213421,212006142,245262007,iter55:pp7:edp_rs:round0:target_pp7:expert_dp_grad_reduce_scatter:pg=1201,iter55:pp7:edp_rs:round0:target_pp7:expert_dp_grad_reduce_scatter:pg=1201:rel-67d332f7873d,trace_reference,212148373,212006142,245404238,trace_group_end_lag_clamped,17459867,17637025,8734021271.0,142231,142231,212148373,245404238
55,8,dp_param_allgather,dp_ag0,0,target_pp8:dp_param_allgather:pg=21,16,16,1785477765025350026,1785477765026048589,1785477765033864264,1785477765236178086,1785477765236876649,1785477765245745436,7815675,8868787,iter55:pp8:dp_ag0:round0:target_pp8:dp_param_allgather:pg=21,iter55:pp8:dp_ag0:round0:target_pp8:dp_param_allgather:pg=21:rel-96d0360d32fd,trace_reference,8514238,7815675,9567350,trace_group_end_lag_clamped,28673769,29372332,111910041.0,698563,698563,8514238,9567350
55,8,dp_param_allgather,dp_ag1,1,target_pp8:dp_param_allgather:pg=21,16,16,1785477765173089625,1785477765177194177,1785477765184459738,1785477765393151997,1785477765397718814,1785477765405963362,7265561,8244548,iter55:pp8:dp_ag1:round1:target_pp8:dp_param_allgather:pg=21,iter55:pp8:dp_ag1:round1:target_pp8:dp_param_allgather:pg=21:rel-89246fe63cf2,trace_reference,11832378,7265561,12811365,trace_group_end_lag_clamped,86922182,88746030,111910041.0,4104552,4566817,11370113,12811365
55,8,dp_grad_reduce_scatter,dp_rs,0,target_pp8:dp_grad_reduce_scatter:pg=21,16,16,1785477757129591738,1785477757280443307,1785477757296412569,1785477758096261413,1785477758264715046,1785477758282836063,15969262,18121017,iter55:pp8:dp_rs:round0:target_pp8:dp_grad_reduce_scatter:pg=21,iter55:pp8:dp_rs:round0:target_pp8:dp_grad_reduce_scatter:pg=21:rel-0dab5b6bd315,trace_reference,184422895,15969262,186574650,trace_group_end_lag_clamped,0,0,3581121305.0,150851569,168453633,166820831,186574650
55,8,expert_dp_param_allgather,edp_ag0,0,target_pp8:expert_dp_param_allgather:pg=1203,2,2,1785477765033813776,1785477765033917656,1785477765087412552,1785477765245694948,1785477765245798828,1785477765307685080,53494896,61886252,iter55:pp8:edp_ag0:round0:target_pp8:expert_dp_param_allgather:pg=1203,iter55:pp8:edp_ag0:round0:target_pp8:expert_dp_param_allgather:pg=1203:rel-1a02871e66ae,trace_reference,53598776,53494896,61990132,trace_group_end_lag_clamped,10920,54560,2183505318.0,103880,103880,53598776,61990132
55,8,expert_dp_param_allgather,edp_ag0,0,target_pp8:expert_dp_param_allgather:pg=1205,2,2,1785477765033764092,1785477765033873703,1785477765086028854,1785477765245645264,1785477765245754875,1785477765306091226,52155151,60336351,iter55:pp8:edp_ag0:round0:target_pp8:expert_dp_param_allgather:pg=1205,iter55:pp8:edp_ag0:round0:target_pp8:expert_dp_param_allgather:pg=1205:rel-b894e76be992,trace_reference,52264762,52155151,60445962,trace_group_end_lag_clamped,10480,12013,2183505318.0,109611,109611,52264762,60445962
55,8,expert_dp_param_allgather,edp_ag0,0,target_pp8:expert_dp_param_allgather:pg=1207,2,2,1785477765033729017,1785477765033874462,1785477765087846793,1785477765245610189,1785477765245755634,1785477765308194213,53972331,62438579,iter55:pp8:edp_ag0:round0:target_pp8:expert_dp_param_allgather:pg=1207,iter55:pp8:edp_ag0:round0:target_pp8:expert_dp_param_allgather:pg=1207:rel-85ffa1245354,trace_reference,54117776,53972331,62584024,trace_group_end_lag_clamped,10320,11480,2183505318.0,145445,145445,54117776,62584024
55,8,expert_dp_param_allgather,edp_ag0,0,target_pp8:expert_dp_param_allgather:pg=1209,2,2,1785477765033840587,1785477765033894431,1785477765087326042,1785477765245721759,1785477765245775603,1785477765307588643,53431611,61813040,iter55:pp8:edp_ag0:round0:target_pp8:expert_dp_param_allgather:pg=1209,iter55:pp8:edp_ag0:round0:target_pp8:expert_dp_param_allgather:pg=1209:rel-7383e78d0015,trace_reference,53485455,53431611,61866884,trace_group_end_lag_clamped,30167,45200,2183505318.0,53844,53844,53485455,61866884
55,8,expert_dp_param_allgather,edp_ag0,0,target_pp8:expert_dp_param_allgather:pg=1211,2,2,1785477765033742922,1785477765033873820,1785477765086954924,1785477765245624094,1785477765245754992,1785477765307162544,53081104,61407552,iter55:pp8:edp_ag0:round0:target_pp8:expert_dp_param_allgather:pg=1211,iter55:pp8:edp_ag0:round0:target_pp8:expert_dp_param_allgather:pg=1211:rel-28163478a9cf,trace_reference,53212002,53081104,61538450,trace_group_end_lag_clamped,10680,11755,2183505318.0,130898,130898,53212002,61538450
55,8,expert_dp_param_allgather,edp_ag0,0,target_pp8:expert_dp_param_allgather:pg=1213,2,2,1785477765033774576,1785477765033822227,1785477765087578246,1785477765245655748,1785477765245703399,1785477765307891735,53756019,62188336,iter55:pp8:edp_ag0:round0:target_pp8:expert_dp_param_allgather:pg=1213,iter55:pp8:edp_ag0:round0:target_pp8:expert_dp_param_allgather:pg=1213:rel-be33b79a71a6,trace_reference,53803670,53756019,62235987,trace_group_end_lag_clamped,10840,11320,2183505318.0,47651,47651,53803670,62235987
55,8,expert_dp_param_allgather,edp_ag0,0,target_pp8:expert_dp_param_allgather:pg=1215,2,2,1785477765033714678,1785477765033862289,1785477765087499624,1785477765245595850,1785477765245743461,1785477765307794496,53637335,62051035,iter55:pp8:edp_ag0:round0:target_pp8:expert_dp_param_allgather:pg=1215,iter55:pp8:edp_ag0:round0:target_pp8:expert_dp_param_allgather:pg=1215:rel-cbf45b29515a,trace_reference,53784946,53637335,62198646,trace_group_end_lag_clamped,10200,11240,2183505318.0,147611,147611,53784946,62198646
