iteration,rank,pp_stage,pp_lane,predecessor_node_id,predicted_lane_origin_ns,predicted_backward_done_relative_ns,predicted_backward_done_ns,observed_backward_done_ns,observed_first_rs_start_ns,measured_tail_launch_lag_ns,predicted_start_ns
55,126,7,14,rank126:B3,1785477744808877140,14263164976,1785477759072042116,1785477757988374785,1785477758096155176,107780391,1785477759179822507
55,127,7,15,rank127:B3,1785477744809154297,14263755887,1785477759072910184,1785477757988342534,1785477758095530344,107187810,1785477759180097994
55,128,8,0,rank128:B3,1785477744809471652,13165638914,1785477757975110566,1785477757001885837,1785477757130724133,128838296,1785477758103948862
55,129,8,1,rank129:B3,1785477744808791856,13159396226,1785477757968188082,1785477757002137293,1785477757130210624,128073331,1785477758096261413
55,130,8,2,rank130:B3,1785477744808224865,13166747747,1785477757974972612,1785477757001800714,1785477757130045311,128244597,1785477758103217209
55,131,8,3,rank131:B3,1785477744811134701,13163221291,1785477757974355992,1785477757001897950,1785477757130776359,128878409,1785477758103234401
55,132,8,4,rank132:B3,1785477744808924105,13169546935,1785477757978471040,1785477757002532102,1785477757129937718,127405616,1785477758105876656
55,133,8,5,rank133:B3,1785477744808609781,13168533625,1785477757977143406,1785477757002236032,1785477757129591738,127355706,1785477758104499112
55,134,8,6,rank134:B3,1785477744808565246,13161827289,1785477757970392535,1785477757002106551,1785477757130344305,128237754,1785477758098630289
55,135,8,7,rank135:B3,1785477744808446696,13161617706,1785477757970064402,1785477757002160137,1785477757130312892,128152755,1785477758098217157
55,136,8,8,rank136:B3,1785477744808618037,13321526768,1785477758130144805,1785477757170498020,1785477757278808101,108310081,1785477758238454886
55,137,8,9,rank137:B3,1785477744808590481,13323478183,1785477758132068664,1785477757170801318,1785477757280206923,109405605,1785477758241474269
55,138,8,10,rank138:B3,1785477744809248162,13338356895,1785477758147605057,1785477757171001424,1785477757280132175,109130751,1785477758256735808
55,139,8,11,rank139:B3,1785477744809005006,13347332322,1785477758156337328,1785477757172044524,1785477757280422242,108377718,1785477758264715046
55,140,8,12,rank140:B3,1785477744809228982,13340588324,1785477758149817306,1785477757171049838,1785477757280419019,109369181,1785477758259186487
55,141,8,13,rank141:B3,1785477744808336642,13342027399,1785477758150364041,1785477757171421959,1785477757280443307,109021348,1785477758259385389
55,142,8,14,rank142:B3,1785477744808877140,13333966966,1785477758142844106,1785477757171323768,1785477757279251297,107927529,1785477758250771635
55,143,8,15,rank143:B3,1785477744809154297,13331260156,1785477758140414453,1785477757170896675,1785477757280104303,109207628,1785477758249622081
55,144,9,0,rank144:B3,1785477744809471652,12282859125,1785477757092330777,1785477756224386230,1785477756330923378,106537148,1785477757198867925
55,145,9,1,rank145:B3,1785477744808791856,12273284748,1785477757082076604,1785477756221494500,1785477756330997535,109503035,1785477757191579639
55,146,9,2,rank146:B3,1785477744808224865,12282816036,1785477757091040901,1785477756223554241,1785477756330737888,107183647,1785477757198224548
55,147,9,3,rank147:B3,1785477744811134701,12276737645,1785477757087872346,1785477756221362527,1785477756330939479,109576952,1785477757197449298
55,148,9,4,rank148:B3,1785477744808924105,12283206197,1785477757092130302,1785477756222713310,1785477756330210357,107497047,1785477757199627349
55,149,9,5,rank149:B3,1785477744808609781,12282733052,1785477757091342833,1785477756222719516,1785477756330087989,107368473,1785477757198711306
55,150,9,6,rank150:B3,1785477744808565246,12274268386,1785477757082833632,1785477756221500638,1785477756331998436,110497798,1785477757193331430
55,151,9,7,rank151:B3,1785477744808446696,12276166712,1785477757084613408,1785477756222138750,1785477756331840372,109701622,1785477757194315030
55,152,9,8,rank152:B3,1785477744808618037,12433868485,1785477757242486522,1785477756388386976,1785477756495019146,106632170,1785477757349118692
55,153,9,9,rank153:B3,1785477744808590481,12435616808,1785477757244207289,1785477756389178532,1785477756495417975,106239443,1785477757350446732
55,154,9,10,rank154:B3,1785477744809248162,12450034210,1785477757259282372,1785477756389439284,1785477756494754004,105314720,1785477757364597092
55,155,9,11,rank155:B3,1785477744809005006,12458033852,1785477757267038858,1785477756388454725,1785477756494955721,106500996,1785477757373539854
55,156,9,12,rank156:B3,1785477744809228982,12451336767,1785477757260565749,1785477756388022230,1785477756494286969,106264739,1785477757366830488
55,157,9,13,rank157:B3,1785477744808336642,12452698664,1785477757261035306,1785477756388216876,1785477756494138330,105921454,1785477757366956760
55,158,9,14,rank158:B3,1785477744808877140,12446243403,1785477757255120543,1785477756389175401,1785477756495489418,106314017,1785477757361434560
55,159,9,15,rank159:B3,1785477744809154297,12444010428,1785477757253164725,1785477756388367327,1785477756495984771,107617444,1785477757360782169
55,160,10,0,rank160:B3,1785477744809471652,11392836973,1785477756202308625,1785477755443021271,1785477755553222978,110201707,1785477756312510332
55,161,10,1,rank161:B3,1785477744808791856,11390984891,1785477756199776747,1785477755444108513,1785477755553114813,109006300,1785477756308783047
55,162,10,2,rank162:B3,1785477744808224865,11395795779,1785477756204020644,1785477755443267650,1785477755554370092,111102442,1785477756315123086
55,163,10,3,rank163:B3,1785477744811134701,11394058021,1785477756205192722,1785477755443539043,1785477755554745858,111206815,1785477756316399537
55,164,10,4,rank164:B3,1785477744808924105,11394897567,1785477756203821672,1785477755443197530,1785477755553219218,110021688,1785477756313843360
55,165,10,5,rank165:B3,1785477744808609781,11397377152,1785477756205986933,1785477755443151861,1785477755552806980,109655119,1785477756315642052
55,166,10,6,rank166:B3,1785477744808565246,11390064990,1785477756198630236,1785477755442936684,1785477755553870178,110933494,1785477756309563730
55,167,10,7,rank167:B3,1785477744808446696,11393865659,1785477756202312355,1785477755444830487,1785477755554298351,109467864,1785477756311780219
55,168,10,8,rank168:B3,1785477744808618037,11545030856,1785477756353648893,1785477755604582880,1785477755711728971,107146091,1785477756460794984
55,169,10,9,rank169:B3,1785477744808590481,11545844330,1785477756354434811,1785477755604562665,1785477755711995079,107432414,1785477756461867225
55,170,10,10,rank170:B3,1785477744809248162,11559307014,1785477756368555176,1785477755605096581,1785477755711149330,106052749,1785477756474607925
55,171,10,11,rank171:B3,1785477744809005006,11568253697,1785477756377258703,1785477755605877678,1785477755710802814,104925136,1785477756482183839
55,172,10,12,rank172:B3,1785477744809228982,11560957859,1785477756370186841,1785477755604681268,1785477755710055268,105374000,1785477756475560841
55,173,10,13,rank173:B3,1785477744808336642,11562367925,1785477756370704567,1785477755604644444,1785477755710295116,105650672,1785477756476355239
55,174,10,14,rank174:B3,1785477744808877140,11555989093,1785477756364866233,1785477755606095784,1785477755711114858,105019074,1785477756469885307
55,175,10,15,rank175:B3,1785477744809154297,11555161197,1785477756364315494,1785477755604650261,1785477755711582664,106932403,1785477756471247897
55,176,11,0,rank176:B3,1785477744809471652,10511843740,1785477755321315392,1785477754666075458,1785477754773589591,107514133,1785477755428829525
55,177,11,1,rank177:B3,1785477744808791856,10508636588,1785477755317428444,1785477754666506453,1785477754773075201,106568748,1785477755423997192
55,178,11,2,rank178:B3,1785477744808224865,10514643693,1785477755322868558,1785477754668057664,1785477754773378248,105320584,1785477755428189142
55,179,11,3,rank179:B3,1785477744811134701,10511302205,1785477755322436906,1785477754665894681,1785477754773158525,107263844,1785477755429700750
55,180,11,4,rank180:B3,1785477744808924105,10513286125,1785477755322210230,1785477754666748297,1785477754773315175,106566878,1785477755428777108
55,181,11,5,rank181:B3,1785477744808609781,10515550349,1785477755324160130,1785477754666752106,1785477754772841744,106089638,1785477755430249768
55,182,11,6,rank182:B3,1785477744808565246,10508786035,1785477755317351281,1785477754665650978,1785477754773307374,107656396,1785477755425007677
55,183,11,7,rank183:B3,1785477744808446696,10508582582,1785477755317029278,1785477754665792558,1785477754773228711,107436153,1785477755424465431
55,184,11,8,rank184:B3,1785477744808618037,10667006512,1785477755475624549,1785477754830953915,1785477754937526286,106572371,1785477755582196920
55,185,11,9,rank185:B3,1785477744808590481,10667775496,1785477755476365977,1785477754830940277,1785477754937408094,106467817,1785477755582833794
55,186,11,10,rank186:B3,1785477744809248162,10680717104,1785477755489965266,1785477754830937626,1785477754937152703,106215077,1785477755596180343
55,187,11,11,rank187:B3,1785477744809005006,10688773961,1785477755497778967,1785477754831244976,1785477754937480443,106235467,1785477755604014434
55,188,11,12,rank188:B3,1785477744809228982,10683019688,1785477755492248670,1785477754830534430,1785477754937187851,106653421,1785477755598902091
55,189,11,13,rank189:B3,1785477744808336642,10684394385,1785477755492731027,1785477754830843353,1785477754937250247,106406894,1785477755599137921
55,190,11,14,rank190:B3,1785477744808877140,10675889495,1785477755484766635,1785477754830956009,1785477754936803614,105847605,1785477755590614240
55,191,11,15,rank191:B3,1785477744809154297,10676613731,1785477755485768028,1785477754830796368,1785477754936840437,106044069,1785477755591812097
55,192,12,0,rank192:B3,1785477744809471652,9620476549,1785477754429948201,1785477753881986800,1785477753993809290,111822490,1785477754541770691
55,193,12,1,rank193:B3,1785477744808791856,9617006367,1785477754425798223,1785477753881871495,1785477753992553001,110681506,1785477754536479729
55,194,12,2,rank194:B3,1785477744808224865,9621821162,1785477754430046027,1785477753881897098,1785477753994488836,112591738,1785477754542637765
55,195,12,3,rank195:B3,1785477744811134701,9622420949,1785477754433555650,1785477753882421663,1785477753993350283,110928620,1785477754544484270
55,196,12,4,rank196:B3,1785477744808924105,9625167457,1785477754434091562,1785477753884502159,1785477753993537303,109035144,1785477754543126706
55,197,12,5,rank197:B3,1785477744808609781,9623632283,1785477754432242064,1785477753881761675,1785477753993072387,111310712,1785477754543552776
55,198,12,6,rank198:B3,1785477744808565246,9619665067,1785477754428230313,1785477753881951687,1785477753993449823,111498136,1785477754539728449
55,199,12,7,rank199:B3,1785477744808446696,9619565185,1785477754428011881,1785477753881845662,1785477753994106627,112260965,1785477754540272846
55,200,12,8,rank200:B3,1785477744808618037,9780457533,1785477754589075570,1785477754049748107,1785477754156351875,106603768,1785477754695679338
55,201,12,9,rank201:B3,1785477744808590481,9780993962,1785477754589584443,1785477754049338729,1785477754156868788,107530059,1785477754697114502
55,202,12,10,rank202:B3,1785477744809248162,9795463153,1785477754604711315,1785477754050017964,1785477754157473896,107455932,1785477754712167247
55,203,12,11,rank203:B3,1785477744809005006,9803096233,1785477754612101239,1785477754052013191,1785477754157268403,105255212,1785477754717356451
55,204,12,12,rank204:B3,1785477744809228982,9797195281,1785477754606424263,1785477754049533122,1785477754156381981,106848859,1785477754713273122
55,205,12,13,rank205:B3,1785477744808336642,9797871662,1785477754606208304,1785477754051044859,1785477754156000593,104955734,1785477754711164038
55,206,12,14,rank206:B3,1785477744808877140,9790288866,1785477754599166006,1785477754049632334,1785477754156996178,107363844,1785477754706529850
55,207,12,15,rank207:B3,1785477744809154297,9791193419,1785477754600347716,1785477754049064375,1785477754157226243,108161868,1785477754708509584
55,208,13,0,rank208:B3,1785477744809471652,8585231682,1785477753394703334,1785477752965064571,1785477753206825376,241760805,1785477753636464139
55,209,13,1,rank209:B3,1785477744808791856,8580023903,1785477753388815759,1785477752963574286,1785477753206401997,242827711,1785477753631643470
