iteration,pp_stage,rank,behavior,kind,round,group_key,group_size,start_ns,end_ns,group_first_start_ns,group_ready_ns,group_end_ns,arrival_wait_ns,service_ns,completion_advance_ns,observed_ranks,payload_bytes
65,9,157,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=19,16,1785477980946704850,1785477980963733682,1785477980820596441,1785477980947622639,1785477980963920171,917789,16297532,186489,16,3155886080
65,9,158,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=19,16,1785477980947151720,1785477980963869979,1785477980820596441,1785477980947622639,1785477980963920171,470919,16297532,50192,16,3155886080
65,9,159,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=19,16,1785477980947503054,1785477980963850389,1785477980820596441,1785477980947622639,1785477980963920171,119585,16297532,69782,16,3155886080
65,9,144,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1187,2,1785477988216896164,1785477988269308716,1785477988216896164,1785477988216901611,1785477988269354859,5447,52453248,46143,2,1887436800
65,9,152,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1187,2,1785477988216901611,1785477988269354859,1785477988216896164,1785477988216901611,1785477988269354859,0,52453248,0,2,1887436800
65,9,145,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1189,2,1785477988216912169,1785477988270693227,1785477988216873410,1785477988216912169,1785477988270693227,0,53781058,0,2,1887436800
65,9,153,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1189,2,1785477988216873410,1785477988270663209,1785477988216873410,1785477988216912169,1785477988270693227,38759,53781058,30018,2,1887436800
65,9,146,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1191,2,1785477988216888373,1785477988274623521,1785477988216888373,1785477988216898407,1785477988274691637,10034,57793230,68116,2,1887436800
65,9,154,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1191,2,1785477988216898407,1785477988274691637,1785477988216888373,1785477988216898407,1785477988274691637,0,57793230,0,2,1887436800
65,9,147,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1193,2,1785477988216906035,1785477988274481528,1785477988216888030,1785477988216906035,1785477988274509947,0,57603912,28419,2,1887436800
65,9,155,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1193,2,1785477988216888030,1785477988274509947,1785477988216888030,1785477988216906035,1785477988274509947,18005,57603912,0,2,1887436800
65,9,148,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1195,2,1785477988216913005,1785477988269714764,1785477988216878156,1785477988216913005,1785477988269714764,0,52801759,0,2,1887436800
65,9,156,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1195,2,1785477988216878156,1785477988269678657,1785477988216878156,1785477988216913005,1785477988269714764,34849,52801759,36107,2,1887436800
65,9,149,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1197,2,1785477988216909573,1785477988270789091,1785477988216885877,1785477988216909573,1785477988270789091,0,53879518,0,2,1887436800
65,9,157,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1197,2,1785477988216885877,1785477988270715700,1785477988216885877,1785477988216909573,1785477988270789091,23696,53879518,73391,2,1887436800
65,9,150,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1199,2,1785477988216901973,1785477988269677081,1785477988216895144,1785477988216901973,1785477988269695173,0,52793200,18092,2,1887436800
65,9,158,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1199,2,1785477988216895144,1785477988269695173,1785477988216895144,1785477988216901973,1785477988269695173,6829,52793200,0,2,1887436800
65,9,151,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1201,2,1785477988216914620,1785477988279315535,1785477988216896573,1785477988216914620,1785477988279358675,0,62444055,43140,2,1887436800
65,9,159,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1201,2,1785477988216896573,1785477988279358675,1785477988216896573,1785477988216914620,1785477988279358675,18047,62444055,0,2,1887436800
65,9,144,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1187,2,1785477988374442261,1785477988425384450,1785477988374393583,1785477988374442261,1785477988425384450,0,50942189,0,2,1887436800
65,9,152,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1187,2,1785477988374393583,1785477988425336908,1785477988374393583,1785477988374442261,1785477988425384450,48678,50942189,47542,2,1887436800
65,9,145,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1189,2,1785477988374391535,1785477988426657949,1785477988374391535,1785477988374427810,1785477988426739210,36275,52311400,81261,2,1887436800
65,9,153,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1189,2,1785477988374427810,1785477988426739210,1785477988374391535,1785477988374427810,1785477988426739210,0,52311400,0,2,1887436800
65,9,146,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1191,2,1785477988374364600,1785477988431907835,1785477988374364600,1785477988374407968,1785477988431919079,43368,57511111,11244,2,1887436800
65,9,154,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1191,2,1785477988374407968,1785477988431919079,1785477988374364600,1785477988374407968,1785477988431919079,0,57511111,0,2,1887436800
65,9,147,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1193,2,1785477988374374060,1785477988424369987,1785477988374374060,1785477988374388812,1785477988424412844,14752,50024032,42857,2,1887436800
65,9,155,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1193,2,1785477988374388812,1785477988424412844,1785477988374374060,1785477988374388812,1785477988424412844,0,50024032,0,2,1887436800
65,9,148,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1195,2,1785477988374391344,1785477988426966224,1785477988374391344,1785477988374465282,1785477988426991186,73938,52525904,24962,2,1887436800
65,9,156,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1195,2,1785477988374465282,1785477988426991186,1785477988374391344,1785477988374465282,1785477988426991186,0,52525904,0,2,1887436800
65,9,149,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1197,2,1785477988374416475,1785477988427290350,1785477988374365209,1785477988374416475,1785477988427290350,0,52873875,0,2,1887436800
65,9,157,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1197,2,1785477988374365209,1785477988427237548,1785477988374365209,1785477988374416475,1785477988427290350,51266,52873875,52802,2,1887436800
65,9,150,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1199,2,1785477988374339374,1785477988425481196,1785477988374339374,1785477988374407257,1785477988425481196,67883,51073939,0,2,1887436800
65,9,158,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1199,2,1785477988374407257,1785477988425449998,1785477988374339374,1785477988374407257,1785477988425481196,0,51073939,31198,2,1887436800
65,9,151,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1201,2,1785477988374410171,1785477988436730926,1785477988374409660,1785477988374410171,1785477988436730926,0,62320755,0,2,1887436800
65,9,159,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1201,2,1785477988374409660,1785477988436690999,1785477988374409660,1785477988374410171,1785477988436730926,511,62320755,39927,2,1887436800
65,9,144,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1187,2,1785477980981626772,1785477981190775639,1785477980981305154,1785477980981626772,1785477981190855292,0,209228520,79653,2,7549747200
65,9,152,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1187,2,1785477980981305154,1785477981190855292,1785477980981305154,1785477980981626772,1785477981190855292,321618,209228520,0,2,7549747200
65,9,145,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1189,2,1785477980981616788,1785477981193682144,1785477980981544955,1785477980981616788,1785477981193760915,0,212144127,78771,2,7549747200
65,9,153,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1189,2,1785477980981544955,1785477981193760915,1785477980981544955,1785477980981616788,1785477981193760915,71833,212144127,0,2,7549747200
65,9,146,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1191,2,1785477980981552125,1785477981190842144,1785477980981552125,1785477980981595957,1785477981190911253,43832,209315296,69109,2,7549747200
65,9,154,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1191,2,1785477980981595957,1785477981190911253,1785477980981552125,1785477980981595957,1785477981190911253,0,209315296,0,2,7549747200
65,9,147,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1193,2,1785477980981558304,1785477981191894922,1785477980981273538,1785477980981558304,1785477981191959943,0,210401639,65021,2,7549747200
65,9,155,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1193,2,1785477980981273538,1785477981191959943,1785477980981273538,1785477980981558304,1785477981191959943,284766,210401639,0,2,7549747200
65,9,148,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1195,2,1785477980981251660,1785477981196571247,1785477980981251660,1785477980981267781,1785477981196571247,16121,215303466,0,2,7549747200
65,9,156,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1195,2,1785477980981267781,1785477981196465336,1785477980981251660,1785477980981267781,1785477981196571247,0,215303466,105911,2,7549747200
65,9,149,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1197,2,1785477980981459849,1785477981196340708,1785477980981459849,1785477980981465277,1785477981196355303,5428,214890026,14595,2,7549747200
65,9,157,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1197,2,1785477980981465277,1785477981196355303,1785477980981459849,1785477980981465277,1785477981196355303,0,214890026,0,2,7549747200
65,9,150,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1199,2,1785477980981556773,1785477981190842848,1785477980981514272,1785477980981556773,1785477981190930705,0,209373932,87857,2,7549747200
65,9,158,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1199,2,1785477980981514272,1785477981190930705,1785477980981514272,1785477980981556773,1785477981190930705,42501,209373932,0,2,7549747200
65,9,151,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1201,2,1785477980981151145,1785477981193876154,1785477980981151145,1785477980981679888,1785477981193876154,528743,212196266,0,2,7549747200
65,9,159,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1201,2,1785477980981679888,1785477981193855833,1785477980981151145,1785477980981679888,1785477981193876154,0,212196266,20321,2,7549747200
65,10,160,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,16,1785477988208478843,1785477988217054578,1785477988208311125,1785477988209525013,1785477988217105622,1046170,7580609,51044,16,98621440
65,10,161,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,16,1785477988208875558,1785477988217053226,1785477988208311125,1785477988209525013,1785477988217105622,649455,7580609,52396,16,98621440
65,10,162,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,16,1785477988208445643,1785477988216939437,1785477988208311125,1785477988209525013,1785477988217105622,1079370,7580609,166185,16,98621440
65,10,163,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,16,1785477988208968939,1785477988216952855,1785477988208311125,1785477988209525013,1785477988217105622,556074,7580609,152767,16,98621440
65,10,164,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,16,1785477988208595361,1785477988216970182,1785477988208311125,1785477988209525013,1785477988217105622,929652,7580609,135440,16,98621440
65,10,165,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,16,1785477988208655527,1785477988216995890,1785477988208311125,1785477988209525013,1785477988217105622,869486,7580609,109732,16,98621440
65,10,166,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,16,1785477988208311125,1785477988216980787,1785477988208311125,1785477988209525013,1785477988217105622,1213888,7580609,124835,16,98621440
65,10,167,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,16,1785477988208712964,1785477988217069571,1785477988208311125,1785477988209525013,1785477988217105622,812049,7580609,36051,16,98621440
65,10,168,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,16,1785477988208749796,1785477988217076539,1785477988208311125,1785477988209525013,1785477988217105622,775217,7580609,29083,16,98621440
65,10,169,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,16,1785477988208699048,1785477988217104556,1785477988208311125,1785477988209525013,1785477988217105622,825965,7580609,1066,16,98621440
65,10,170,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,16,1785477988209339505,1785477988217105622,1785477988208311125,1785477988209525013,1785477988217105622,185508,7580609,0,16,98621440
65,10,171,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,16,1785477988209525013,1785477988217095726,1785477988208311125,1785477988209525013,1785477988217105622,0,7580609,9896,16,98621440
65,10,172,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,16,1785477988209035019,1785477988217081862,1785477988208311125,1785477988209525013,1785477988217105622,489994,7580609,23760,16,98621440
65,10,173,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,16,1785477988208641042,1785477988217041112,1785477988208311125,1785477988209525013,1785477988217105622,883971,7580609,64510,16,98621440
65,10,174,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,16,1785477988208699024,1785477988217072875,1785477988208311125,1785477988209525013,1785477988217105622,825989,7580609,32747,16,98621440
65,10,175,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,16,1785477988208828748,1785477988217003881,1785477988208311125,1785477988209525013,1785477988217105622,696265,7580609,101741,16,98621440
65,10,160,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,16,1785477988355824421,1785477988374745225,1785477988355711353,1785477988367532885,1785477988374774801,11708464,7241916,29576,16,98621440
65,10,161,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,16,1785477988359383160,1785477988374747373,1785477988355711353,1785477988367532885,1785477988374774801,8149725,7241916,27428,16,98621440
65,10,162,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,16,1785477988357047363,1785477988374747835,1785477988355711353,1785477988367532885,1785477988374774801,10485522,7241916,26966,16,98621440
65,10,163,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,16,1785477988358435249,1785477988374745285,1785477988355711353,1785477988367532885,1785477988374774801,9097636,7241916,29516,16,98621440
65,10,164,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,16,1785477988356950284,1785477988374750014,1785477988355711353,1785477988367532885,1785477988374774801,10582601,7241916,24787,16,98621440
65,10,165,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,16,1785477988358854581,1785477988374731147,1785477988355711353,1785477988367532885,1785477988374774801,8678304,7241916,43654,16,98621440
65,10,166,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,16,1785477988356544469,1785477988374748043,1785477988355711353,1785477988367532885,1785477988374774801,10988416,7241916,26758,16,98621440
65,10,167,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,16,1785477988367249743,1785477988374760267,1785477988355711353,1785477988367532885,1785477988374774801,283142,7241916,14534,16,98621440
65,10,168,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,16,1785477988355711353,1785477988374768165,1785477988355711353,1785477988367532885,1785477988374774801,11821532,7241916,6636,16,98621440
65,10,169,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,16,1785477988358655299,1785477988374766623,1785477988355711353,1785477988367532885,1785477988374774801,8877586,7241916,8178,16,98621440
65,10,170,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,16,1785477988358467653,1785477988374763687,1785477988355711353,1785477988367532885,1785477988374774801,9065232,7241916,11114,16,98621440
65,10,171,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,16,1785477988359006654,1785477988374771766,1785477988355711353,1785477988367532885,1785477988374774801,8526231,7241916,3035,16,98621440
65,10,172,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,16,1785477988358028755,1785477988374774801,1785477988355711353,1785477988367532885,1785477988374774801,9504130,7241916,0,16,98621440
65,10,173,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,16,1785477988359942587,1785477988374767679,1785477988355711353,1785477988367532885,1785477988374774801,7590298,7241916,7122,16,98621440
65,10,174,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,16,1785477988358268511,1785477988374766452,1785477988355711353,1785477988367532885,1785477988374774801,9264374,7241916,8349,16,98621440
65,10,175,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,16,1785477988367532885,1785477988374761131,1785477988355711353,1785477988367532885,1785477988374774801,0,7241916,13670,16,98621440
65,10,160,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,16,1785477980005339197,1785477980154195440,1785477980004616488,1785477980137949771,1785477980154325921,132610574,16376150,130481,16,3155886080
65,10,161,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,16,1785477980005924475,1785477980154201510,1785477980004616488,1785477980137949771,1785477980154325921,132025296,16376150,124411,16,3155886080
65,10,162,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,16,1785477980005192732,1785477980153896127,1785477980004616488,1785477980137949771,1785477980154325921,132757039,16376150,429794,16,3155886080
65,10,163,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,16,1785477980005127169,1785477980154215172,1785477980004616488,1785477980137949771,1785477980154325921,132822602,16376150,110749,16,3155886080
65,10,164,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,16,1785477980005049286,1785477980154216084,1785477980004616488,1785477980137949771,1785477980154325921,132900485,16376150,109837,16,3155886080
65,10,165,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,16,1785477980004616488,1785477980154214602,1785477980004616488,1785477980137949771,1785477980154325921,133333283,16376150,111319,16,3155886080
65,10,166,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,16,1785477980005623915,1785477980153937377,1785477980004616488,1785477980137949771,1785477980154325921,132325856,16376150,388544,16,3155886080
65,10,167,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,16,1785477980005182628,1785477980154290737,1785477980004616488,1785477980137949771,1785477980154325921,132767143,16376150,35184,16,3155886080
65,10,168,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,16,1785477980135996633,1785477980154300798,1785477980004616488,1785477980137949771,1785477980154325921,1953138,16376150,25123,16,3155886080
65,10,169,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,16,1785477980136338276,1785477980154276936,1785477980004616488,1785477980137949771,1785477980154325921,1611495,16376150,48985,16,3155886080
65,10,170,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,16,1785477980137824451,1785477980154324252,1785477980004616488,1785477980137949771,1785477980154325921,125320,16376150,1669,16,3155886080
65,10,171,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,16,1785477980137949771,1785477980154300730,1785477980004616488,1785477980137949771,1785477980154325921,0,16376150,25191,16,3155886080
65,10,172,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,16,1785477980136382017,1785477980154296944,1785477980004616488,1785477980137949771,1785477980154325921,1567754,16376150,28977,16,3155886080
65,10,173,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,16,1785477980136345617,1785477980154325921,1785477980004616488,1785477980137949771,1785477980154325921,1604154,16376150,0,16,3155886080
65,10,174,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,16,1785477980136141942,1785477980154302564,1785477980004616488,1785477980137949771,1785477980154325921,1807829,16376150,23357,16,3155886080
65,10,175,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,16,1785477980136493489,1785477980154241283,1785477980004616488,1785477980137949771,1785477980154325921,1456282,16376150,84638,16,3155886080
65,10,160,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1203,2,1785477988217083138,1785477988268419831,1785477988217083138,1785477988217086779,1785477988268463402,3641,51376623,43571,2,1887436800
65,10,168,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1203,2,1785477988217086779,1785477988268463402,1785477988217083138,1785477988217086779,1785477988268463402,0,51376623,0,2,1887436800
65,10,161,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1205,2,1785477988217065546,1785477988272076697,1785477988217065546,1785477988217120348,1785477988272076697,54802,54956349,0,2,1887436800
65,10,169,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1205,2,1785477988217120348,1785477988272053140,1785477988217065546,1785477988217120348,1785477988272076697,0,54956349,23557,2,1887436800
65,10,162,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1207,2,1785477988216952638,1785477988270350173,1785477988216952638,1785477988217116727,1785477988270389330,164089,53272603,39157,2,1887436800
65,10,170,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1207,2,1785477988217116727,1785477988270389330,1785477988216952638,1785477988217116727,1785477988270389330,0,53272603,0,2,1887436800
65,10,163,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1209,2,1785477988216963335,1785477988271203294,1785477988216963335,1785477988217109806,1785477988271299608,146471,54189802,96314,2,1887436800
65,10,171,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1209,2,1785477988217109806,1785477988271299608,1785477988216963335,1785477988217109806,1785477988271299608,0,54189802,0,2,1887436800
65,10,164,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1211,2,1785477988216981182,1785477988269432885,1785477988216981182,1785477988217092222,1785477988269432885,111040,52340663,0,2,1887436800
65,10,172,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1211,2,1785477988217092222,1785477988269424082,1785477988216981182,1785477988217092222,1785477988269432885,0,52340663,8803,2,1887436800
65,10,165,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1213,2,1785477988217006810,1785477988271581630,1785477988217006810,1785477988217078832,1785477988271581630,72022,54502798,0,2,1887436800
65,10,173,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1213,2,1785477988217078832,1785477988271556465,1785477988217006810,1785477988217078832,1785477988271581630,0,54502798,25165,2,1887436800
65,10,166,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1215,2,1785477988216991107,1785477988269482805,1785477988216991107,1785477988217084675,1785477988269557787,93568,52473112,74982,2,1887436800
65,10,174,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1215,2,1785477988217084675,1785477988269557787,1785477988216991107,1785477988217084675,1785477988269557787,0,52473112,0,2,1887436800
65,10,167,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1217,2,1785477988217080411,1785477988280094049,1785477988217014881,1785477988217080411,1785477988280094049,0,63013638,0,2,1887436800
65,10,175,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1217,2,1785477988217014881,1785477988280052884,1785477988217014881,1785477988217080411,1785477988280094049,65530,63013638,41165,2,1887436800
65,10,160,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1203,2,1785477988374757065,1785477988426433921,1785477988374757065,1785477988374780885,1785477988426515584,23820,51734699,81663,2,1887436800
65,10,168,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1203,2,1785477988374780885,1785477988426515584,1785477988374757065,1785477988374780885,1785477988426515584,0,51734699,0,2,1887436800
65,10,161,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1205,2,1785477988374766213,1785477988431870252,1785477988374766213,1785477988374777423,1785477988431923141,11210,57145718,52889,2,1887436800
65,10,169,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1205,2,1785477988374777423,1785477988431923141,1785477988374766213,1785477988374777423,1785477988431923141,0,57145718,0,2,1887436800
65,10,162,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1207,2,1785477988374758435,1785477988429156934,1785477988374758435,1785477988374775087,1785477988429224856,16652,54449769,67922,2,1887436800
65,10,170,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1207,2,1785477988374775087,1785477988429224856,1785477988374758435,1785477988374775087,1785477988429224856,0,54449769,0,2,1887436800
65,10,163,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1209,2,1785477988374782556,1785477988429220498,1785477988374782556,1785477988374783286,1785477988429220498,730,54437212,0,2,1887436800
65,10,171,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1209,2,1785477988374783286,1785477988429199771,1785477988374782556,1785477988374783286,1785477988429220498,0,54437212,20727,2,1887436800
65,10,164,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1211,2,1785477988374809654,1785477988427551719,1785477988374791201,1785477988374809654,1785477988427630381,0,52820727,78662,2,1887436800
65,10,172,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1211,2,1785477988374791201,1785477988427630381,1785477988374791201,1785477988374809654,1785477988427630381,18453,52820727,0,2,1887436800
65,10,165,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1213,2,1785477988374742267,1785477988427662207,1785477988374742267,1785477988374778559,1785477988427662207,36292,52883648,0,2,1887436800
65,10,173,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1213,2,1785477988374778559,1785477988427650627,1785477988374742267,1785477988374778559,1785477988427662207,0,52883648,11580,2,1887436800
65,10,166,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1215,2,1785477988374761963,1785477988425996686,1785477988374761963,1785477988374777532,1785477988425996686,15569,51219154,0,2,1887436800
65,10,174,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1215,2,1785477988374777532,1785477988425978755,1785477988374761963,1785477988374777532,1785477988425996686,0,51219154,17931,2,1887436800
65,10,167,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1217,2,1785477988374774707,1785477988427312493,1785477988374774707,1785477988374775670,1785477988427331128,963,52555458,18635,2,1887436800
65,10,175,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1217,2,1785477988374775670,1785477988427331128,1785477988374774707,1785477988374775670,1785477988427331128,0,52555458,0,2,1887436800
65,10,160,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1203,2,1785477980172044680,1785477980386466005,1785477980171902960,1785477980172044680,1785477980386586319,0,214541639,120314,2,7549747200
65,10,168,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1203,2,1785477980171902960,1785477980386586319,1785477980171902960,1785477980172044680,1785477980386586319,141720,214541639,0,2,7549747200
65,10,161,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1205,2,1785477980172079302,1785477980380261057,1785477980172059003,1785477980172079302,1785477980380261057,0,208181755,0,2,7549747200
