iteration,rank,pp_stage,pp_lane,phase,microbatch,observed_start_ns,observed_end_ns,duration_ns
55,116,7,4,forward,3,1785477748093968874,1785477748434544216,340575342
55,116,7,4,backward,0,1785477755697826919,1785477756378828033,681001114
55,116,7,4,backward,1,1785477756799210544,1785477757485098910,685888366
55,116,7,4,backward,2,1785477757904501413,1785477758588536659,684035246
55,116,7,4,backward,3,1785477758697541078,1785477759377892671,680351593
55,132,8,4,forward,0,1785477747263856869,1785477747577210454,313353585
55,132,8,4,forward,1,1785477747588030618,1785477747898544673,310514055
55,132,8,4,forward,2,1785477748084043835,1785477748395286464,311242629
55,132,8,4,forward,3,1785477748439702979,1785477748750668787,310965808
55,132,8,4,backward,0,1785477754909712999,1785477755599628876,689915877
55,132,8,4,backward,1,1785477756007470946,1785477756703350797,695879851
55,132,8,4,backward,2,1785477757116147124,1785477757806756246,690609122
55,132,8,4,backward,3,1785477757917995210,1785477758599117030,681121820
55,148,9,4,forward,0,1785477747582384952,1785477747903148537,320763585
55,148,9,4,forward,1,1785477747913446445,1785477748231878852,318432407
55,148,9,4,forward,2,1785477748400349297,1785477748719061029,318711732
55,148,9,4,forward,3,1785477748755700588,1785477749074682411,318981823
55,148,9,4,backward,0,1785477754109634728,1785477754811277872,701643144
55,148,9,4,backward,1,1785477755211703489,1785477755909334813,697631324
55,148,9,4,backward,2,1785477756316821841,1785477757018539561,701717720
55,148,9,4,backward,3,1785477757121208089,1785477757819816198,698608109
55,164,10,4,forward,0,1785477747909037355,1785477748229389773,320352418
55,164,10,4,forward,1,1785477748239745120,1785477748564119507,324374387
55,164,10,4,forward,2,1785477748724374764,1785477749057846469,333471705
55,164,10,4,forward,3,1785477749079886809,1785477749390511185,310624376
55,164,10,4,backward,0,1785477753324580106,1785477754010095646,685515540
55,164,10,4,backward,1,1785477754434084120,1785477755113689858,679605738
55,164,10,4,backward,2,1785477755539626145,1785477756219540392,679914247
55,164,10,4,backward,3,1785477756322102191,1785477757002532102,680429911
55,180,11,4,forward,0,1785477748235165441,1785477748546399205,311233764
55,180,11,4,forward,1,1785477748569265212,1785477748885381491,316116279
55,180,11,4,forward,2,1785477749062980246,1785477749372274660,309294414
55,180,11,4,forward,3,1785477749395567172,1785477749702552571,306985399
55,180,11,4,backward,0,1785477752550142921,1785477753227590035,677447114
55,180,11,4,backward,1,1785477753651667625,1785477754336399686,684732061
55,180,11,4,backward,2,1785477754758250418,1785477755443140146,684889728
55,180,11,4,backward,3,1785477755544751763,1785477756222713310,677961547
55,196,12,4,forward,0,1785477748552230506,1785477748865022075,312791569
55,196,12,4,forward,1,1785477748890383868,1785477749198165696,307781828
55,196,12,4,forward,2,1785477749377288538,1785477749690055602,312767064
55,196,12,4,forward,3,1785477749707593915,1785477750016265450,308671535
55,196,12,4,backward,0,1785477751772210777,1785477752451578275,679367498
55,196,12,4,backward,1,1785477752874162699,1785477753553139885,678977186
55,196,12,4,backward,2,1785477753979632921,1785477754660480703,680847782
55,196,12,4,backward,3,1785477754765007968,1785477755443197530,678189562
55,212,13,4,forward,0,1785477748871503782,1785477749186438504,314934722
55,212,13,4,forward,1,1785477749203865244,1785477749512837298,308972054
55,212,13,4,forward,2,1785477749695890267,1785477750006417302,310527035
55,212,13,4,backward,0,1785477750984557635,1785477751672328887,687771252
55,212,13,4,forward,3,1785477751772251748,1785477752084322810,312071062
55,212,13,4,backward,1,1785477752091482085,1785477752776231822,684749737
55,212,13,4,backward,2,1785477753190117052,1785477753882006677,691889625
55,212,13,4,backward,3,1785477753985424882,1785477754666748297,681323415
55,228,14,4,forward,0,1785477749192640378,1785477749508261608,315621230
55,228,14,4,forward,1,1785477749519048047,1785477749827606859,308558812
55,228,14,4,backward,0,1785477750176335929,1785477750884948845,708612916
55,228,14,4,forward,2,1785477750984413061,1785477751292996922,308583861
55,228,14,4,backward,1,1785477751298890919,1785477751978572135,679681216
55,228,14,4,forward,3,1785477752091418752,1785477752399011979,307593227
55,228,14,4,backward,2,1785477752404952834,1785477753092355952,687403118
55,228,14,4,backward,3,1785477753195212560,1785477753884502159,689289599
55,244,15,4,forward,0,1785477749514252996,1785477749709104743,194851747
55,244,15,4,backward,0,1785477749709277312,1785477750077782714,368505402
55,244,15,4,forward,1,1785477750176217946,1785477750369127093,192909147
55,244,15,4,backward,1,1785477750369364260,1785477750734724028,365359768
55,244,15,4,forward,2,1785477751298915797,1785477751488705696,189789899
55,244,15,4,backward,2,1785477751488888399,1785477751854983920,366095521
55,244,15,4,forward,3,1785477752404913687,1785477752594416656,189502969
55,244,15,4,backward,3,1785477752594601071,1785477752964342244,369741173
55,5,0,5,forward,0,1785477744808609781,1785477744971250923,162641142
55,5,0,5,forward,1,1785477744976668814,1785477745134848260,158179446
55,5,0,5,forward,2,1785477745312303701,1785477745471006063,158702362
55,5,0,5,forward,3,1785477745649592408,1785477745807367893,157775485
55,5,0,5,backward,0,1785477761329316150,1785477761741682030,412365880
55,5,0,5,backward,1,1785477762437128493,1785477762844719830,407591337
55,5,0,5,backward,2,1785477763539117650,1785477763948757050,409639400
55,5,0,5,backward,3,1785477764366840452,1785477764772212091,405371639
55,21,1,5,forward,0,1785477744976576016,1785477745302029257,325453241
55,21,1,5,forward,1,1785477745312041111,1785477745639093162,327052051
55,21,1,5,forward,2,1785477745649421846,1785477745974044450,324622604
55,21,1,5,forward,3,1785477745983978496,1785477746306704600,322726104
55,21,1,5,backward,0,1785477760505814541,1785477761230551467,724736926
55,21,1,5,backward,1,1785477761612407024,1785477762339593010,727185986
55,21,1,5,backward,2,1785477762711678085,1785477763442323032,730644947
55,21,1,5,backward,3,1785477763544291378,1785477764268888899,724597521
55,37,2,5,forward,0,1785477745306974194,1785477745628672701,321698507
55,37,2,5,forward,1,1785477745644252080,1785477745966939128,322687048
55,37,2,5,forward,2,1785477745979011292,1785477746442398785,463387493
55,37,2,5,forward,3,1785477746452422500,1785477746769996760,317574260
55,37,2,5,backward,0,1785477759692432104,1785477760406509086,714076982
55,37,2,5,backward,1,1785477760804553855,1785477761514139615,709585760
55,37,2,5,backward,2,1785477761904462310,1785477762613948748,709486438
55,37,2,5,backward,3,1785477762725958745,1785477763428976253,703017508
55,53,3,5,forward,0,1785477745633998366,1785477745951247006,317248640
55,53,3,5,forward,1,1785477745971929005,1785477746286236102,314307097
55,53,3,5,forward,2,1785477746447378744,1785477746762706560,315327816
55,53,3,5,forward,3,1785477746774927715,1785477747109005136,334077421
55,53,3,5,backward,0,1785477758882538657,1785477759592868343,710329686
55,53,3,5,backward,1,1785477760001508600,1785477760706830331,705321731
55,53,3,5,backward,2,1785477761081893252,1785477761806749139,724855887
55,53,3,5,backward,3,1785477761909700280,1785477762628691482,718991202
55,69,4,5,forward,0,1785477745957283263,1785477746292039438,334756175
55,69,4,5,forward,1,1785477746303511781,1785477746619723266,316211485
55,69,4,5,forward,2,1785477746768676824,1785477747084104982,315428158
55,69,4,5,forward,3,1785477747114807333,1785477747427893911,313086578
55,69,4,5,backward,0,1785477758086843451,1785477758784922429,698078978
55,69,4,5,backward,1,1785477759205773545,1785477759903400605,697627060
55,69,4,5,backward,2,1785477760291445370,1785477760984298556,692853186
55,69,4,5,backward,3,1785477761087384545,1785477761784661198,697276653
55,85,5,5,forward,0,1785477746298167289,1785477746612424392,314257103
55,85,5,5,forward,1,1785477746624766170,1785477746937541430,312775260
55,85,5,5,forward,2,1785477747089752752,1785477747441538228,351785476
55,85,5,5,forward,3,1785477747452279232,1785477747764327605,312048373
55,85,5,5,backward,0,1785477757279622644,1785477757987470761,707848117
55,85,5,5,backward,1,1785477758400659792,1785477759107568655,706908863
55,85,5,5,backward,2,1785477759479722696,1785477760193072160,713349464
55,85,5,5,backward,3,1785477760296488696,1785477760982414557,685925861
55,101,6,5,forward,0,1785477746617877056,1785477746936107264,318230208
55,101,6,5,forward,1,1785477746946414063,1785477747263261217,316847154
55,101,6,5,forward,2,1785477747446694379,1785477747762968700,316274321
55,101,6,5,forward,3,1785477747773199515,1785477748088831023,315631508
55,101,6,5,backward,0,1785477756476722523,1785477757180387797,703665274
55,101,6,5,backward,1,1785477757583349885,1785477758304832894,721483009
55,101,6,5,backward,2,1785477758686615894,1785477759382331746,695715852
55,101,6,5,backward,3,1785477759484976495,1785477760176861855,691885360
55,117,7,5,forward,0,1785477746941770441,1785477747258502565,316732124
55,117,7,5,forward,1,1785477747268768455,1785477747582616159,313847704
55,117,7,5,forward,2,1785477747768265677,1785477748078890632,310624955
55,117,7,5,forward,3,1785477748094032568,1785477748434433644,340401076
55,117,7,5,backward,0,1785477755698246362,1785477756379335348,681088986
55,117,7,5,backward,1,1785477756799203572,1785477757485319516,686115944
55,117,7,5,backward,2,1785477757904861129,1785477758589367921,684506792
55,117,7,5,backward,3,1785477758697618577,1785477759377846687,680228110
55,133,8,5,forward,0,1785477747263959223,1785477747577265307,313306084
55,133,8,5,forward,1,1785477747587752529,1785477747898483987,310731458
55,133,8,5,forward,2,1785477748084060674,1785477748395244317,311183643
55,133,8,5,forward,3,1785477748439589271,1785477748750567159,310977888
55,133,8,5,backward,0,1785477754910818546,1785477755599290619,688472073
55,133,8,5,backward,1,1785477756007542373,1785477756702081382,694539009
55,133,8,5,backward,2,1785477757116244023,1785477757807467855,691223832
55,133,8,5,backward,3,1785477757918054013,1785477758600005884,681951871
55,149,9,5,forward,0,1785477747582618185,1785477747903242517,320624332
55,149,9,5,forward,1,1785477747913443321,1785477748232068536,318625215
55,149,9,5,forward,2,1785477748400375316,1785477748718797046,318421730
55,149,9,5,forward,3,1785477748755619569,1785477749074729092,319109523
55,149,9,5,backward,0,1785477754109194569,1785477754811891406,702696837
55,149,9,5,backward,1,1785477755211601143,1785477755909395317,697794174
55,149,9,5,backward,2,1785477756316773752,1785477757018181248,701407496
55,149,9,5,backward,3,1785477757121374104,1785477757820254917,698880813
55,165,10,5,forward,0,1785477747909555515,1785477748229507225,319951710
55,165,10,5,forward,1,1785477748239795575,1785477748564222874,324427299
55,165,10,5,forward,2,1785477748724333573,1785477749057928463,333594890
55,165,10,5,forward,3,1785477749079866051,1785477749390523370,310657319
55,165,10,5,backward,0,1785477753324972574,1785477754009978782,685006208
55,165,10,5,backward,1,1785477754434077343,1785477755113360428,679283085
55,165,10,5,backward,2,1785477755539800724,1785477756219424515,679623791
55,165,10,5,backward,3,1785477756322015454,1785477757002236032,680220578
55,181,11,5,forward,0,1785477748235111049,1785477748546460123,311349074
55,181,11,5,forward,1,1785477748569425806,1785477748885498390,316072584
55,181,11,5,forward,2,1785477749063243192,1785477749372394510,309151318
55,181,11,5,forward,3,1785477749395762856,1785477749702641080,306878224
55,181,11,5,backward,0,1785477752550224415,1785477753226298804,676074389
55,181,11,5,backward,1,1785477753651670040,1785477754336308556,684638516
55,181,11,5,backward,2,1785477754758360039,1785477755442049843,683689804
55,181,11,5,backward,3,1785477755544785255,1785477756222719516,677934261
55,197,12,5,forward,0,1785477748552041293,1785477748865426200,313384907
55,197,12,5,forward,1,1785477748890680682,1785477749198072532,307391850
55,197,12,5,forward,2,1785477749377656874,1785477749690023299,312366425
55,197,12,5,forward,3,1785477749707801325,1785477750016071907,308270582
55,197,12,5,backward,0,1785477751770783172,1785477752451615160,680831988
55,197,12,5,backward,1,1785477752873751091,1785477753552803558,679052467
55,197,12,5,backward,2,1785477753979754492,1785477754660066459,680311967
55,197,12,5,backward,3,1785477754764703690,1785477755443151861,678448171
55,213,13,5,forward,0,1785477748871131345,1785477749186296690,315165345
55,213,13,5,forward,1,1785477749203271315,1785477749512768298,309496983
55,213,13,5,forward,2,1785477749695263997,1785477750006429579,311165582
55,213,13,5,backward,0,1785477750983557008,1785477751672207646,688650638
55,213,13,5,forward,3,1785477751770732486,1785477752084287286,313554800
55,213,13,5,backward,1,1785477752090082321,1785477752776498206,686415885
55,213,13,5,backward,2,1785477753189521765,1785477753881972621,692450856
55,213,13,5,backward,3,1785477753984811160,1785477754666752106,681940946
55,229,14,5,forward,0,1785477749192748647,1785477749508350688,315602041
55,229,14,5,forward,1,1785477749519442413,1785477749827670799,308228386
55,229,14,5,backward,0,1785477750176516960,1785477750884903196,708386236
55,229,14,5,forward,2,1785477750983378087,1785477751293003145,309625058
55,229,14,5,backward,1,1785477751298733385,1785477751977536154,678802769
55,229,14,5,forward,3,1785477752090084048,1785477752399015758,308931710
55,229,14,5,backward,2,1785477752404911135,1785477753091594611,686683476
55,229,14,5,backward,3,1785477753194576630,1785477753881761675,687185045
55,245,15,5,forward,0,1785477749514791937,1785477749709145111,194353174
55,245,15,5,backward,0,1785477749709300937,1785477750076855388,367554451
55,245,15,5,forward,1,1785477750176418372,1785477750369203591,192785219
55,245,15,5,backward,1,1785477750369427251,1785477750735412026,365984775
55,245,15,5,forward,2,1785477751298829501,1785477751488701945,189872444
55,245,15,5,backward,2,1785477751488930059,1785477751856084551,367154492
55,245,15,5,forward,3,1785477752404922433,1785477752594411015,189488582
55,245,15,5,backward,3,1785477752594591903,1785477752965250752,370658849
55,6,0,6,forward,0,1785477744808565246,1785477744971250738,162685492
55,6,0,6,forward,1,1785477744976489671,1785477745135203256,158713585
55,6,0,6,forward,2,1785477745312564396,1785477745471067788,158503392
55,6,0,6,forward,3,1785477745649453881,1785477745807456262,158002381
55,6,0,6,backward,0,1785477761329272173,1785477761743290554,414018381
55,6,0,6,backward,1,1785477762437798430,1785477762846082075,408283645
55,6,0,6,backward,2,1785477763540867354,1785477763948641450,407774096
55,6,0,6,backward,3,1785477764368244437,1785477764772600357,404355920
55,22,1,6,forward,0,1785477744976427566,1785477745302246824,325819258
55,22,1,6,forward,1,1785477745312496715,1785477745639087737,326591022
55,22,1,6,forward,2,1785477745649347135,1785477745974150645,324803510
55,22,1,6,forward,3,1785477745984248065,1785477746306677522,322429457
55,22,1,6,backward,0,1785477760506635056,1785477761230199130,723564074
55,22,1,6,backward,1,1785477761613722480,1785477762341666993,727944513
55,22,1,6,backward,2,1785477762713374352,1785477763441804790,728430438
55,22,1,6,backward,3,1785477763546379811,1785477764268921927,722542116
55,38,2,6,forward,0,1785477745307364075,1785477745628667906,321303831
55,38,2,6,forward,1,1785477745644170958,1785477745966931539,322760581
55,38,2,6,forward,2,1785477745979203151,1785477746442444435,463241284
55,38,2,6,forward,3,1785477746452607796,1785477746770001574,317393778
55,38,2,6,backward,0,1785477759691957857,1785477760406968183,715010326
55,38,2,6,backward,1,1785477760805741396,1785477761514756418,709015022
55,38,2,6,backward,2,1785477761906602709,1785477762614999861,708397152
55,38,2,6,backward,3,1785477762726103507,1785477763428831093,702727586
55,54,3,6,forward,0,1785477745633942755,1785477745951150848,317208093
55,54,3,6,forward,1,1785477745972026182,1785477746286251831,314225649
55,54,3,6,forward,2,1785477746447606589,1785477746762712856,315106267
55,54,3,6,forward,3,1785477746775119871,1785477747109119840,333999969
55,54,3,6,backward,0,1785477758883904120,1785477759593448198,709544078
55,54,3,6,backward,1,1785477760002947290,1785477760707079797,704132507
55,54,3,6,backward,2,1785477761083244742,1785477761807260356,724015614
55,54,3,6,backward,3,1785477761911991806,1785477762628416107,716424301
55,70,4,6,forward,0,1785477745956602684,1785477746291998324,335395640
55,70,4,6,forward,1,1785477746302362895,1785477746619482122,317119227
55,70,4,6,forward,2,1785477746768211259,1785477747083967398,315756139
55,70,4,6,forward,3,1785477747114301493,1785477747427615330,313313837
55,70,4,6,backward,0,1785477758086426821,1785477758784713672,698286851
55,70,4,6,backward,1,1785477759205396840,1785477759903790311,698393471
55,70,4,6,backward,2,1785477760291172946,1785477760984370024,693197078
55,70,4,6,backward,3,1785477761088462427,1785477761784001966,695539539
55,86,5,6,forward,0,1785477746297497414,1785477746612380043,314882629
55,86,5,6,forward,1,1785477746624698394,1785477746937563892,312865498
55,86,5,6,forward,2,1785477747089167978,1785477747441671176,352503198
55,86,5,6,forward,3,1785477747451924685,1785477747764358760,312434075
55,86,5,6,backward,0,1785477757278906886,1785477757987901986,708995100
55,86,5,6,backward,1,1785477758401971816,1785477759106968860,704997044
55,86,5,6,backward,2,1785477759480231204,1785477760192181817,711950613
55,86,5,6,backward,3,1785477760296319162,1785477760981688637,685369475
55,102,6,6,forward,0,1785477746618341903,1785477746936101467,317759564
55,102,6,6,forward,1,1785477746946291889,1785477747263195316,316903427
55,102,6,6,forward,2,1785477747446851581,1785477747763003296,316151715
55,102,6,6,forward,3,1785477747773180780,1785477748088795481,315614701
55,102,6,6,backward,0,1785477756478481443,1785477757181758747,703277304
55,102,6,6,backward,1,1785477757582979008,1785477758304629100,721650092
55,102,6,6,backward,2,1785477758686501992,1785477759383271086,696769094
55,102,6,6,backward,3,1785477759485396405,1785477760176112467,690716062
55,118,7,6,forward,0,1785477746941546308,1785477747258515024,316968716
55,118,7,6,forward,1,1785477747268616602,1785477747581159141,312542539
55,118,7,6,forward,2,1785477747768170840,1785477748079733794,311562954
55,118,7,6,forward,3,1785477748093916290,1785477748434487592,340571302
55,118,7,6,backward,0,1785477755698207855,1785477756379736544,681528689
55,118,7,6,backward,1,1785477756799453509,1785477757485686651,686233142
55,118,7,6,backward,2,1785477757904534986,1785477758588926933,684391947
55,118,7,6,backward,3,1785477758697094916,1785477759379930356,682835440
55,134,8,6,forward,0,1785477747263824617,1785477747577215161,313390544
55,134,8,6,forward,1,1785477747588099914,1785477747898694781,310594867
55,134,8,6,forward,2,1785477748084630333,1785477748395400529,310770196
55,134,8,6,forward,3,1785477748439389928,1785477748750599632,311209704
55,134,8,6,backward,0,1785477754910613479,1785477755599299514,688686035
55,134,8,6,backward,1,1785477756008389572,1785477756701904223,693514651
55,134,8,6,backward,2,1785477757116824351,1785477757808770643,691946292
55,134,8,6,backward,3,1785477757918917096,1785477758599070563,680153467
55,150,9,6,forward,0,1785477747583738664,1785477747903359965,319621301
55,150,9,6,forward,1,1785477747914823741,1785477748231858244,317034503
55,150,9,6,forward,2,1785477748401218426,1785477748719099288,317880862
55,150,9,6,forward,3,1785477748755722903,1785477749074592790,318869887
55,150,9,6,backward,0,1785477754108981235,1785477754812062303,703081068
55,150,9,6,backward,1,1785477755211968922,1785477755909894105,697925183
55,150,9,6,backward,2,1785477756318508214,1785477757018191436,699683222
55,150,9,6,backward,3,1785477757122269468,1785477757820450157,698180689
55,166,10,6,forward,0,1785477747909047545,1785477748229530469,320482924
55,166,10,6,forward,1,1785477748240202564,1785477748564257973,324055409
55,166,10,6,forward,2,1785477748724576720,1785477749057900764,333324044
55,166,10,6,forward,3,1785477749079646033,1785477749390415384,310769351
55,166,10,6,backward,0,1785477753325770147,1785477754010194668,684424521
55,166,10,6,backward,1,1785477754435180091,1785477755113536634,678356543
55,166,10,6,backward,2,1785477755540153069,1785477756221110027,680956958
55,166,10,6,backward,3,1785477756323553415,1785477757002106551,678553136
55,182,11,6,forward,0,1785477748235638291,1785477748546577273,310938982
55,182,11,6,forward,1,1785477748569521264,1785477748885484376,315963112
55,182,11,6,forward,2,1785477749063036052,1785477749372253402,309217350
55,182,11,6,forward,3,1785477749395693109,1785477749702428052,306734943
55,182,11,6,backward,0,1785477752550304829,1785477753226482921,676178092
55,182,11,6,backward,1,1785477753652101887,1785477754336891090,684789203
55,182,11,6,backward,2,1785477754759801319,1785477755442580986,682779667
55,182,11,6,backward,3,1785477755545532979,1785477756221500638,675967659
55,198,12,6,forward,0,1785477748552099641,1785477748865017458,312917817
55,198,12,6,forward,1,1785477748890515250,1785477749198217710,307702460
55,198,12,6,forward,2,1785477749377265279,1785477749690011683,312746404
55,198,12,6,forward,3,1785477749707467939,1785477750016205098,308737159
55,198,12,6,backward,0,1785477751770412011,1785477752451636404,681224393
55,198,12,6,backward,1,1785477752874826888,1785477753553186072,678359184
55,198,12,6,backward,2,1785477753979916423,1785477754660388204,680471781
55,198,12,6,backward,3,1785477754765167969,1785477755442936684,677768715
55,214,13,6,forward,0,1785477748871523379,1785477749186368008,314844629
55,214,13,6,forward,1,1785477749203406469,1785477749512850097,309443628
55,214,13,6,forward,2,1785477749695269565,1785477750006498726,311229161
55,214,13,6,backward,0,1785477750983751323,1785477751671570971,687819648
55,214,13,6,forward,3,1785477751770235891,1785477752084298962,314063071
55,214,13,6,backward,1,1785477752090095389,1785477752775584574,685489185
55,214,13,6,backward,2,1785477753190149356,1785477753881272422,691123066
55,214,13,6,backward,3,1785477753985178002,1785477754665650978,680472976
55,230,14,6,forward,0,1785477749192420802,1785477749508249877,315829075
55,230,14,6,forward,1,1785477749518575497,1785477749827704362,309128865
55,230,14,6,backward,0,1785477750176915086,1785477750884026587,707111501
55,230,14,6,forward,2,1785477750983629833,1785477751293076443,309446610
55,230,14,6,backward,1,1785477751298890298,1785477751977620497,678730199
55,230,14,6,forward,3,1785477752090105530,1785477752399009157,308903627
55,230,14,6,backward,2,1785477752404891223,1785477753091712352,686821129
55,230,14,6,backward,3,1785477753195255087,1785477753881951687,686696600
55,246,15,6,forward,0,1785477749514650031,1785477749708900176,194250145
55,246,15,6,backward,0,1785477749709066045,1785477750075632167,366566122
55,246,15,6,forward,1,1785477750176798895,1785477750368851697,192052802
55,246,15,6,backward,1,1785477750369046706,1785477750737736072,368689366
55,246,15,6,forward,2,1785477751298915671,1785477751488499086,189583415
55,246,15,6,backward,2,1785477751488679801,1785477751857274999,368595198
55,246,15,6,forward,3,1785477752404901215,1785477752594551475,189650260
55,246,15,6,backward,3,1785477752594728006,1785477752964660680,369932674
55,7,0,7,forward,0,1785477744808446696,1785477744971269739,162823043
55,7,0,7,forward,1,1785477744976338664,1785477745135453832,159115168
55,7,0,7,forward,2,1785477745312745658,1785477745471235082,158489424
55,7,0,7,forward,3,1785477745649517801,1785477745807490020,157972219
55,7,0,7,backward,0,1785477761328875939,1785477761743140126,414264187
55,7,0,7,backward,1,1785477762437525069,1785477762845872504,408347435
55,7,0,7,backward,2,1785477763540942142,1785477763949042937,408100795
55,7,0,7,backward,3,1785477764368316025,1785477764772602594,404286569
55,23,1,7,forward,0,1785477744976225627,1785477745302160086,325934459
55,23,1,7,forward,1,1785477745312461122,1785477745639018369,326557247
55,23,1,7,forward,2,1785477745649377370,1785477745974160508,324783138
55,23,1,7,forward,3,1785477745984333411,1785477746306533415,322200004
55,23,1,7,backward,0,1785477760506157426,1785477761230213181,724055755
55,23,1,7,backward,1,1785477761613792781,1785477762339541474,725748693
55,23,1,7,backward,2,1785477762713448889,1785477763442483863,729034974
55,23,1,7,backward,3,1785477763546269112,1785477764269372014,723102902
55,39,2,7,forward,0,1785477745307404992,1785477745628551354,321146362
55,39,2,7,forward,1,1785477745644182652,1785477745966886599,322703947
55,39,2,7,forward,2,1785477745979315305,1785477746442403005,463087700
55,39,2,7,forward,3,1785477746452761906,1785477746769939750,317177844
55,39,2,7,backward,0,1785477759691692901,1785477760407309698,715616797
55,39,2,7,backward,1,1785477760805762500,1785477761514766581,709004081
55,39,2,7,backward,2,1785477761905328603,1785477762614434326,709105723
55,39,2,7,backward,3,1785477762725922634,1785477763428713759,702791125
55,55,3,7,forward,0,1785477745634340520,1785477745951223680,316883160
55,55,3,7,forward,1,1785477745972001887,1785477746286415307,314413420
55,55,3,7,forward,2,1785477746447552260,1785477746762910484,315358224
55,55,3,7,forward,3,1785477746775065408,1785477747109209826,334144418
55,55,3,7,backward,0,1785477758884566737,1785477759593153542,708586805
55,55,3,7,backward,1,1785477760002925139,1785477760706236034,703310895
55,55,3,7,backward,2,1785477761083209636,1785477761806623293,723413657
55,55,3,7,backward,3,1785477761911379491,1785477762627652032,716272541
55,71,4,7,forward,0,1785477745956597397,1785477746292133521,335536124
55,71,4,7,forward,1,1785477746302803771,1785477746619816377,317012606
55,71,4,7,forward,2,1785477746768174283,1785477747084266268,316091985
55,71,4,7,forward,3,1785477747114328595,1785477747427783663,313455068
55,71,4,7,backward,0,1785477758086970099,1785477758785115610,698145511
55,71,4,7,backward,1,1785477759205217226,1785477759903745307,698528081
55,71,4,7,backward,2,1785477760291051045,1785477760984543276,693492231
55,71,4,7,backward,3,1785477761088410865,1785477761783921820,695510955
55,87,5,7,forward,0,1785477746297668534,1785477746612411774,314743240
55,87,5,7,forward,1,1785477746625083983,1785477746937653398,312569415
55,87,5,7,forward,2,1785477747092071416,1785477747441800438,349729022
55,87,5,7,forward,3,1785477747452169120,1785477747764390224,312221104
55,87,5,7,backward,0,1785477757280159073,1785477757988377183,708218110
55,87,5,7,backward,1,1785477758402045222,1785477759107419872,705374650
55,87,5,7,backward,2,1785477759480450908,1785477760192857318,712406410
55,87,5,7,backward,3,1785477760296254329,1785477760982220747,685966418
55,103,6,7,forward,0,1785477746618062670,1785477746936096974,318034304
55,103,6,7,forward,1,1785477746947718218,1785477747263375411,315657193
55,103,6,7,forward,2,1785477747447020973,1785477747763155248,316134275
55,103,6,7,forward,3,1785477747774100793,1785477748088868442,314767649
55,103,6,7,backward,0,1785477756478630421,1785477757180493969,701863548
55,103,6,7,backward,1,1785477757583076639,1785477758303553432,720476793
55,103,6,7,backward,2,1785477758686632851,1785477759381822279,695189428
55,103,6,7,backward,3,1785477759485911126,1785477760175806072,689894946
55,119,7,7,forward,0,1785477746942215031,1785477747258478952,316263921
55,119,7,7,forward,1,1785477747269625817,1785477747581331968,311706151
55,119,7,7,forward,2,1785477747768450073,1785477748078922652,310472579
55,119,7,7,forward,3,1785477748094033300,1785477748434537761,340504461
55,119,7,7,backward,0,1785477755698303442,1785477756378771194,680467752
55,119,7,7,backward,1,1785477756799637699,1785477757484977988,685340289
55,119,7,7,backward,2,1785477757905052567,1785477758588225288,683172721
55,119,7,7,backward,3,1785477758697309935,1785477759378509561,681199626
55,135,8,7,forward,0,1785477747263902503,1785477747577203617,313301114
55,135,8,7,forward,1,1785477747587530255,1785477747898684787,311154532
55,135,8,7,forward,2,1785477748084072838,1785477748395415670,311342832
55,135,8,7,forward,3,1785477748439676020,1785477748750695297,311019277
55,135,8,7,backward,0,1785477754910893763,1785477755599192368,688298605
55,135,8,7,backward,1,1785477756008531363,1785477756702056062,693524699
55,135,8,7,backward,2,1785477757116926729,1785477757807025348,690098619
55,135,8,7,backward,3,1785477757919310038,1785477758599926018,680615980
55,151,9,7,forward,0,1785477747582655968,1785477747903379638,320723670
55,151,9,7,forward,1,1785477747913681227,1785477748231946863,318265636
55,151,9,7,forward,2,1785477748400535008,1785477748718792225,318257217
55,151,9,7,forward,3,1785477748755881809,1785477749074676805,318794996
55,151,9,7,backward,0,1785477754109330865,1785477754811639458,702308593
55,151,9,7,backward,1,1785477755211866950,1785477755910352739,698485789
55,151,9,7,backward,2,1785477756318572305,1785477757018436583,699864278
55,151,9,7,backward,3,1785477757122137792,1785477757820436307,698298515
55,167,10,7,forward,0,1785477747908832831,1785477748229323892,320491061
55,167,10,7,forward,1,1785477748239389161,1785477748564293603,324904442
55,167,10,7,forward,2,1785477748724076314,1785477749057919055,333842741
55,167,10,7,forward,3,1785477749079729951,1785477749390518854,310788903
55,167,10,7,backward,0,1785477753325826063,1785477754009816065,683990002
55,167,10,7,backward,1,1785477754435339728,1785477755113101875,677762147
55,167,10,7,backward,2,1785477755540178604,1785477756219603099,679424495
55,167,10,7,backward,3,1785477756323670094,1785477757002160137,678490043
55,183,11,7,forward,0,1785477748234996040,1785477748546539715,311543675
55,183,11,7,forward,1,1785477748569446976,1785477748885526678,316079702
55,183,11,7,forward,2,1785477749063111696,1785477749372271415,309159719
55,183,11,7,forward,3,1785477749395830237,1785477749702603996,306773759
55,183,11,7,backward,0,1785477752550026907,1785477753226060487,676033580
55,183,11,7,backward,1,1785477753652358159,1785477754336787562,684429403
55,183,11,7,backward,2,1785477754759668161,1785477755442152066,682483905
55,183,11,7,backward,3,1785477755545932101,1785477756222138750,676206649
55,199,12,7,forward,0,1785477748552224392,1785477748865027720,312803328
