iteration,rank,pp_stage,pp_lane,api_name,occurrence,observed_start_ns,observed_end_ns,duration_ns
55,24,1,8,send_forward,1,1785477745636126137,1785477745674930731,38804594
55,24,1,8,recv_forward,2,1785477745675127419,1785477745680254453,5127034
55,24,1,8,send_forward,2,1785477746005282886,1785477746076941290,71658404
55,24,1,8,recv_forward,3,1785477746077105375,1785477746082249101,5143726
55,24,1,8,send_forward,3,1785477746407128300,1785477746439853626,32725326
55,24,1,8,recv_backward,0,1785477746439989139,1785477760638141993,14198152854
55,24,1,8,send_backward,0,1785477761361785666,1785477761459980165,98194499
55,24,1,8,recv_backward,1,1785477761460076881,1785477761765828997,305752116
55,24,1,8,send_backward,1,1785477762492409537,1785477762590381227,97971690
55,24,1,8,recv_backward,2,1785477762590491644,1785477762820645122,230153478
55,24,1,8,send_backward,2,1785477763545470184,1785477763644254802,98784618
55,24,1,8,recv_backward,3,1785477763644370814,1785477763660315745,15944931
55,24,1,8,send_backward,3,1785477764388893632,1785477764487070446,98176814
55,40,2,8,recv_forward,0,1785477744808590858,1785477745304466968,495876110
55,40,2,8,send_forward,0,1785477745647579990,1785477745669260519,21680529
55,40,2,8,recv_forward,1,1785477745669379912,1785477745674997893,5617981
55,40,2,8,send_forward,1,1785477745994588550,1785477746071075972,76487422
55,40,2,8,recv_forward,2,1785477746071280942,1785477746076952256,5671314
55,40,2,8,send_forward,2,1785477746395738756,1785477746433941328,38202572
55,40,2,8,recv_forward,3,1785477746434080154,1785477746439948698,5868544
55,40,2,8,send_forward,3,1785477746785622860,1785477746791110663,5487803
55,40,2,8,recv_backward,0,1785477746791241386,1785477759832708766,13041467380
55,40,2,8,send_backward,0,1785477760538483074,1785477760636951156,98468082
55,40,2,8,recv_backward,1,1785477760637041700,1785477760907589256,270547556
55,40,2,8,send_backward,1,1785477761667172565,1785477761765761095,98588530
55,40,2,8,recv_backward,2,1785477761765835243,1785477762013400223,247564980
55,40,2,8,send_backward,2,1785477762722427053,1785477762820570898,98143845
55,40,2,8,recv_backward,3,1785477762820654892,1785477762856663602,36008710
55,40,2,8,send_backward,3,1785477763562199529,1785477763660276646,98077117
55,56,3,8,recv_forward,0,1785477744808572604,1785477745669415466,860842862
55,56,3,8,send_forward,0,1785477746060457035,1785477746065558295,5101260
55,56,3,8,recv_forward,1,1785477746065669330,1785477746071107417,5438087
55,56,3,8,send_forward,1,1785477746423516331,1785477746428549685,5033354
55,56,3,8,recv_forward,2,1785477746428687365,1785477746433989473,5302108
55,56,3,8,send_forward,2,1785477746771108189,1785477746776222084,5113895
55,56,3,8,recv_forward,3,1785477746776335753,1785477746791167026,14831273
55,56,3,8,send_forward,3,1785477747116643128,1785477747230076649,113433521
55,56,3,8,recv_backward,0,1785477747230200659,1785477759009192656,11778991997
55,56,3,8,send_backward,0,1785477759733972853,1785477759831613162,97640309
55,56,3,8,recv_backward,1,1785477759831744887,1785477760112144242,280399355
55,56,3,8,send_backward,1,1785477760811666912,1785477760907620763,95953851
55,56,3,8,recv_backward,2,1785477760907728734,1785477761221589000,313860266
55,56,3,8,send_backward,2,1785477761917216062,1785477762013400067,96184005
55,56,3,8,recv_backward,3,1785477762013491314,1785477762066426730,52935416
55,56,3,8,send_backward,3,1785477762759853094,1785477762856684610,96831516
55,72,4,8,recv_forward,0,1785477744809887242,1785477746065977345,1256090103
55,72,4,8,send_forward,0,1785477746384411890,1785477746389621194,5209304
55,72,4,8,recv_forward,1,1785477746389829238,1785477746428528910,38699672
55,72,4,8,send_forward,1,1785477746746672044,1785477746751676849,5004805
55,72,4,8,recv_forward,2,1785477746751852255,1785477746776231710,24379455
55,72,4,8,send_forward,2,1785477747093832134,1785477747224436555,130604421
55,72,4,8,recv_forward,3,1785477747224817791,1785477747230090902,5273111
55,72,4,8,send_forward,3,1785477747559282348,1785477747564382728,5100380
55,72,4,8,recv_backward,0,1785477747564517811,1785477758208922709,10644404898
55,72,4,8,send_backward,0,1785477758910042768,1785477759008320486,98277718
55,72,4,8,recv_backward,1,1785477759008432841,1785477759315496927,307064086
55,72,4,8,send_backward,1,1785477760014188299,1785477760111810947,97622648
55,72,4,8,recv_backward,2,1785477760111891587,1785477760423926077,312034490
55,72,4,8,send_backward,2,1785477761123669209,1785477761221463278,97794069
55,72,4,8,recv_backward,3,1785477761221552504,1785477761268732359,47179855
55,72,4,8,send_backward,3,1785477761968357108,1785477762066361260,98004152
55,88,5,8,recv_forward,0,1785477744810293932,1785477746390077523,1579783591
55,88,5,8,send_forward,0,1785477746704803661,1785477746709883959,5080298
55,88,5,8,recv_forward,1,1785477746709999976,1785477746751763309,41763333
55,88,5,8,send_forward,1,1785477747213792968,1785477747219125220,5332252
55,88,5,8,recv_forward,2,1785477747219303196,1785477747224262024,4958828
55,88,5,8,send_forward,2,1785477747548624974,1785477747556508408,7883434
55,88,5,8,recv_forward,3,1785477747556622275,1785477747564490685,7868410
55,88,5,8,send_forward,3,1785477747876194641,1785477747896949067,20754426
55,88,5,8,recv_backward,0,1785477747897082340,1785477757419107385,9522025045
55,88,5,8,send_backward,0,1785477758109295968,1785477758208248166,98952198
55,88,5,8,recv_backward,1,1785477758208319617,1785477758528634313,320314696
55,88,5,8,send_backward,1,1785477759216228969,1785477759315460357,99231388
55,88,5,8,recv_backward,2,1785477759315525438,1785477759636263685,320738247
55,88,5,8,send_backward,2,1785477760325295727,1785477760423908986,98613259
55,88,5,8,recv_backward,3,1785477760423978918,1785477760482113483,58134565
55,88,5,8,send_backward,3,1785477761170181175,1785477761268734229,98553054
55,104,6,8,recv_forward,0,1785477744810127772,1785477746710399617,1900271845
55,104,6,8,send_forward,0,1785477747026573655,1785477747031726519,5152864
55,104,6,8,recv_forward,1,1785477747031844405,1785477747219133457,187289052
55,104,6,8,send_forward,1,1785477747546244448,1785477747551207204,4962756
55,104,6,8,recv_forward,2,1785477747551413726,1785477747556502564,5088838
55,104,6,8,send_forward,2,1785477747886692219,1785477747891754749,5062530
55,104,6,8,recv_forward,3,1785477747891873393,1785477747896929127,5055734
55,104,6,8,send_forward,3,1785477748211447987,1785477748216499846,5051859
55,104,6,8,recv_backward,0,1785477748216611824,1785477756622571737,8405959913
55,104,6,8,send_backward,0,1785477757319931738,1785477757418531048,98599310
55,104,6,8,recv_backward,1,1785477757418618975,1785477757736373285,317754310
55,104,6,8,send_backward,1,1785477758429595994,1785477758528528950,98932956
55,104,6,8,recv_backward,2,1785477758528595021,1785477758843140142,314545121
55,104,6,8,send_backward,2,1785477759537790797,1785477759636148227,98357430
55,104,6,8,recv_backward,3,1785477759636208229,1785477759688211175,52002946
55,104,6,8,send_backward,3,1785477760382983914,1785477760482045879,99061965
55,120,7,8,recv_forward,0,1785477744809567709,1785477747031823064,2222255355
55,120,7,8,send_forward,0,1785477747354561545,1785477747359668147,5106602
55,120,7,8,recv_forward,1,1785477747359800240,1785477747551261156,191460916
55,120,7,8,send_forward,1,1785477747862675595,1785477747867749703,5074108
55,120,7,8,recv_forward,2,1785477747867936705,1785477747891785219,23848514
55,120,7,8,send_forward,2,1785477748201449470,1785477748206543166,5093696
55,120,7,8,recv_forward,3,1785477748206665259,1785477748216533522,9868263
55,120,7,8,send_forward,3,1785477748526132508,1785477748531165993,5033485
55,120,7,8,recv_backward,0,1785477748531287629,1785477755838750266,7307462637
55,120,7,8,send_backward,0,1785477756524110654,1785477756621975059,97864405
55,120,7,8,recv_backward,1,1785477756622056524,1785477756950496079,328439555
55,120,7,8,send_backward,1,1785477757637918807,1785477757736305701,98386894
55,120,7,8,recv_backward,2,1785477757736388322,1785477758058537087,322148765
55,120,7,8,send_backward,2,1785477758745299168,1785477758843159526,97860358
55,120,7,8,recv_backward,3,1785477758843261102,1785477758906838181,63577079
55,120,7,8,send_backward,3,1785477759588058558,1785477759688177058,100118500
55,136,8,8,recv_forward,0,1785477744809375412,1785477747359937282,2550561870
55,136,8,8,send_forward,0,1785477747675256462,1785477747680264948,5008486
55,136,8,8,recv_forward,1,1785477747680379478,1785477747867818802,187439324
55,136,8,8,send_forward,1,1785477748184574436,1785477748189586949,5012513
55,136,8,8,recv_forward,2,1785477748189718519,1785477748206578043,16859524
55,136,8,8,send_forward,2,1785477748518054169,1785477748523071164,5016995
55,136,8,8,recv_forward,3,1785477748523178750,1785477748531203289,8024539
55,136,8,8,send_forward,3,1785477748841091321,1785477748849853243,8761922
55,136,8,8,recv_backward,0,1785477748849964163,1785477755020598813,6170634650
55,136,8,8,send_backward,0,1785477755740217432,1785477755838335612,98118180
55,136,8,8,recv_backward,1,1785477755838407607,1785477756139354039,300946432
55,136,8,8,send_backward,1,1785477756851807359,1785477756950472255,98664896
55,136,8,8,recv_backward,2,1785477756950529486,1785477757265873547,315344061
55,136,8,8,send_backward,2,1785477757960282537,1785477758058466624,98184087
55,136,8,8,recv_backward,3,1785477758058528951,1785477758089711382,31182431
55,136,8,8,send_backward,3,1785477758809253300,1785477758906806719,97553419
55,152,9,8,recv_forward,0,1785477744809092051,1785477747680420963,2871328912
55,152,9,8,send_forward,0,1785477748002998357,1785477748007958758,4960401
55,152,9,8,recv_forward,1,1785477748008082088,1785477748189626926,181544838
55,152,9,8,send_forward,1,1785477748507191618,1785477748512112579,4920961
55,152,9,8,recv_forward,2,1785477748512207016,1785477748523093535,10886519
55,152,9,8,send_forward,2,1785477748839921900,1785477748844853969,4932069
55,152,9,8,recv_forward,3,1785477748844950659,1785477748849871992,4921333
55,152,9,8,send_forward,3,1785477749168859488,1785477749173774249,4914761
55,152,9,8,recv_backward,0,1785477749173881703,1785477754213044173,5039162470
55,152,9,8,send_backward,0,1785477754921338953,1785477755020255116,98916163
55,152,9,8,recv_backward,1,1785477755020364894,1785477755326534150,306169256
55,152,9,8,send_backward,1,1785477756040580619,1785477756139314994,98734375
55,152,9,8,recv_backward,2,1785477756139414313,1785477756464423423,325009110
55,152,9,8,send_backward,2,1785477757167682483,1785477757265848540,98166057
55,152,9,8,recv_backward,3,1785477757265934987,1785477757270934805,4999818
55,152,9,8,send_backward,3,1785477757988925931,1785477758089647832,100721901
55,168,10,8,recv_forward,0,1785477744808414394,1785477748008185967,3199771573
55,168,10,8,send_forward,0,1785477748321642690,1785477748326627797,4985107
55,168,10,8,recv_forward,1,1785477748326754756,1785477748512159447,185404691
55,168,10,8,send_forward,1,1785477748823135026,1785477748828112261,4977235
55,168,10,8,recv_forward,2,1785477748828265962,1785477748844904728,16638766
55,168,10,8,send_forward,2,1785477749155118369,1785477749160093429,4975060
55,168,10,8,recv_forward,3,1785477749160213686,1785477749173821437,13607751
55,168,10,8,send_forward,3,1785477749628787863,1785477749633788238,5000375
55,168,10,8,recv_backward,0,1785477749633913517,1785477753426002092,3792088575
55,168,10,8,send_backward,0,1785477754113014230,1785477754212125075,99110845
55,168,10,8,recv_backward,1,1785477754212264180,1785477754545159997,332895817
55,168,10,8,send_backward,1,1785477755228557379,1785477755326516698,97959319
55,168,10,8,recv_backward,2,1785477755326587469,1785477755682174043,355586574
55,168,10,8,send_backward,2,1785477756365691240,1785477756464338117,98646877
55,168,10,8,recv_backward,3,1785477756464407853,1785477756486737107,22329254
55,168,10,8,send_backward,3,1785477757170579313,1785477757270915575,100336262
55,184,11,8,recv_forward,0,1785477744808423269,1785477748327088167,3518664898
55,184,11,8,send_forward,0,1785477748640301968,1785477748645459296,5157328
55,184,11,8,recv_forward,1,1785477748645567783,1785477748828136613,182568830
55,184,11,8,send_forward,1,1785477749136784606,1785477749141893915,5109309
55,184,11,8,recv_forward,2,1785477749142061375,1785477749160104712,18043337
55,184,11,8,send_forward,2,1785477749466343635,1785477749471450025,5106390
55,184,11,8,recv_forward,3,1785477749471546141,1785477749633828822,162282681
55,184,11,8,send_forward,3,1785477749940953940,1785477749946056115,5102175
55,184,11,8,recv_backward,0,1785477749946160285,1785477752649087412,2702927127
55,184,11,8,send_backward,0,1785477753327179243,1785477753425814249,98635006
55,184,11,8,recv_backward,1,1785477753425875887,1785477753768852762,342976875
55,184,11,8,send_backward,1,1785477754445374917,1785477754545061424,99686507
55,184,11,8,recv_backward,2,1785477754545118687,1785477754907527949,362409262
55,184,11,8,send_backward,2,1785477755584399398,1785477755682143888,97744490
55,184,11,8,recv_backward,3,1785477755682240273,1785477755703589982,21349709
55,184,11,8,send_backward,3,1785477756388463325,1785477756486808447,98345122
55,200,12,8,recv_forward,0,1785477744811035330,1785477748646501100,3835465770
55,200,12,8,send_forward,0,1785477748958289224,1785477748963504286,5215062
55,200,12,8,recv_forward,1,1785477748963640598,1785477749141960494,178319896
55,200,12,8,send_forward,1,1785477749449899009,1785477749455007338,5108329
55,200,12,8,recv_forward,2,1785477749455199675,1785477749471508589,16308914
55,200,12,8,send_forward,2,1785477749779740919,1785477749926106584,146365665
55,200,12,8,recv_forward,3,1785477749926290076,1785477749946128250,19838174
55,200,12,8,send_forward_recv_backward,0,1785477750254502465,1785477751865350240,1610847775
55,200,12,8,send_backward,0,1785477752552040997,1785477752648878076,96837079
55,200,12,8,recv_backward,0,1785477752648998815,1785477752987392917,338394102
55,200,12,8,send_backward,1,1785477753670990236,1785477753768843789,97853553
55,200,12,8,recv_backward,1,1785477753768959618,1785477754130411841,361452223
55,200,12,8,send_backward,2,1785477754808844854,1785477754907529335,98684481
55,200,12,8,recv_backward,2,1785477754907615267,1785477754929162949,21547682
55,200,12,8,send_backward,3,1785477755604665452,1785477755703568846,98903394
55,216,13,8,recv_forward,0,1785477744808986802,1785477748964165853,4155179051
55,216,13,8,send_forward,0,1785477749279461989,1785477749284613398,5151409
55,216,13,8,recv_forward,1,1785477749284742465,1785477749455009571,170267106
55,216,13,8,send_forward,1,1785477749915765716,1785477749920778757,5013041
55,216,13,8,recv_forward,2,1785477749920971753,1785477749926077204,5105451
55,216,13,8,send_forward_recv_backward,0,1785477750236628553,1785477751076969063,840340510
55,216,13,8,send_backward_recv_forward,0,1785477751767117350,1785477751865269339,98151989
55,216,13,8,send_forward_recv_backward,1,1785477752181090836,1785477752190312721,9221885
55,216,13,8,send_backward,0,1785477752889284063,1785477752987256756,97972693
55,216,13,8,recv_backward,0,1785477752987328213,1785477753348831845,361503632
55,216,13,8,send_backward,1,1785477754032286081,1785477754130349529,98063448
55,216,13,8,recv_backward,1,1785477754130439068,1785477754148112474,17673406
55,216,13,8,send_backward,2,1785477754831022026,1785477754929162078,98140052
55,232,14,8,recv_forward,0,1785477744808910884,1785477749285073271,4476162387
55,232,14,8,send_forward,0,1785477749607277426,1785477749612354066,5076640
55,232,14,8,recv_forward,1,1785477749612468982,1785477749920820324,308351342
55,232,14,8,send_forward_recv_backward,0,1785477750233654979,1785477750299666775,66011796
55,232,14,8,send_backward_recv_forward,0,1785477750978528954,1785477751076771943,98242989
55,232,14,8,send_forward_recv_backward,1,1785477751396347216,1785477751402364623,6017407
55,232,14,8,send_backward_recv_forward,1,1785477752092406120,1785477752190292135,97886015
55,232,14,8,send_forward_recv_backward,2,1785477752519079592,1785477752524786490,5706898
55,232,14,8,send_backward,0,1785477753255215662,1785477753348897452,93681790
55,232,14,8,recv_backward,0,1785477753349008970,1785477753354306738,5297768
55,232,14,8,send_backward,1,1785477754049827913,1785477754148120865,98292952
55,248,15,8,recv_forward,0,1785477744809782713,1785477749613338502,4803555789
55,248,15,8,send_forward_recv_backward,0,1785477749809253761,1785477749809288814,35053
55,248,15,8,send_backward_recv_forward,0,1785477750197795245,1785477750299591403,101796158
55,248,15,8,send_forward_recv_backward,1,1785477750489589791,1785477750489620296,30505
55,248,15,8,send_backward_recv_forward,1,1785477750862325861,1785477751402398467,540072606
55,248,15,8,send_forward_recv_backward,2,1785477751595414149,1785477751595444082,29933
55,248,15,8,send_backward_recv_forward,2,1785477751961524961,1785477752524787553,563262592
55,248,15,8,send_forward_recv_backward,3,1785477752718252175,1785477752718286180,34005
55,248,15,8,send_backward,0,1785477753084257758,1785477753354359147,270101389
55,9,0,9,recv_forward,0,1785477744808539892,1785477744808573521,33629
55,9,0,9,send_forward,0,1785477744969207036,1785477744974057550,4850514
55,9,0,9,recv_forward,1,1785477744974178648,1785477744974209366,30718
55,9,0,9,send_forward,1,1785477745132903004,1785477745308717689,175814685
55,9,0,9,recv_forward,2,1785477745308896534,1785477745308930948,34414
55,9,0,9,send_forward,2,1785477745466945646,1785477745663305669,196360023
55,9,0,9,recv_forward,3,1785477745663512641,1785477745663547332,34691
55,9,0,9,send_forward,3,1785477745841368898,1785477746081009182,239640284
55,9,0,9,recv_backward,0,1785477746081236889,1785477761461315290,15380078401
55,9,0,9,send_backward,0,1785477761870588160,1785477761870624969,36809
55,9,0,9,recv_backward,1,1785477761870717202,1785477762590446066,719728864
55,9,0,9,send_backward,1,1785477763006036525,1785477763006083459,46934
55,9,0,9,recv_backward,2,1785477763006170941,1785477763644696805,638525864
55,9,0,9,send_backward,2,1785477764053075730,1785477764053105182,29452
55,9,0,9,recv_backward,3,1785477764053182233,1785477764487218868,434036635
55,9,0,9,send_backward,3,1785477764894012404,1785477764894045107,32703
55,25,1,9,recv_forward,0,1785477744808923533,1785477744974246438,165322905
55,25,1,9,send_forward,0,1785477745298362095,1785477745303510708,5148613
55,25,1,9,recv_forward,1,1785477745303625490,1785477745308709362,5083872
55,25,1,9,send_forward,1,1785477745636167702,1785477745657980302,21812600
55,25,1,9,recv_forward,2,1785477745658182130,1785477745663276374,5094244
55,25,1,9,send_forward,2,1785477746005309912,1785477746075736383,70426471
55,25,1,9,recv_forward,3,1785477746075869412,1785477746080935436,5066024
55,25,1,9,send_forward,3,1785477746407051189,1785477746438806295,31755106
55,25,1,9,recv_backward,0,1785477746438924751,1785477760638248343,14199323592
55,25,1,9,send_backward,0,1785477761361558415,1785477761460108585,98550170
55,25,1,9,recv_backward,1,1785477761460301519,1785477761765783292,305481773
55,25,1,9,send_backward,1,1785477762491882708,1785477762590299306,98416598
55,25,1,9,recv_backward,2,1785477762590408167,1785477762820404260,229996093
55,25,1,9,send_backward,2,1785477763545362522,1785477763644379519,99016997
55,25,1,9,recv_backward,3,1785477763644537891,1785477763660244577,15706686
55,25,1,9,send_backward,3,1785477764391618155,1785477764487139782,95521627
55,41,2,9,recv_forward,0,1785477744810708818,1785477745303620676,492911858
55,41,2,9,send_forward,0,1785477745647708917,1785477745652784357,5075440
55,41,2,9,recv_forward,1,1785477745652896740,1785477745657978151,5081411
55,41,2,9,send_forward,1,1785477745994642607,1785477746070376728,75734121
55,41,2,9,recv_forward,2,1785477746070618791,1785477746075742558,5123767
55,41,2,9,send_forward,2,1785477746395797841,1785477746433570095,37772254
55,41,2,9,recv_forward,3,1785477746433723189,1785477746438820221,5097032
55,41,2,9,send_forward,3,1785477746786209575,1785477746791427158,5217583
55,41,2,9,recv_backward,0,1785477746791625562,1785477759832907645,13041282083
55,41,2,9,send_backward,0,1785477760539203682,1785477760637015856,97812174
55,41,2,9,recv_backward,1,1785477760637173639,1785477760907563418,270389779
55,41,2,9,send_backward,1,1785477761667133651,1785477761765756276,98622625
55,41,2,9,recv_backward,2,1785477761765929569,1785477762013635176,247705607
55,41,2,9,send_backward,2,1785477762723213879,1785477762820277794,97063915
55,41,2,9,recv_backward,3,1785477762820379905,1785477762856576720,36196815
55,41,2,9,send_backward,3,1785477763563126064,1785477763660213439,97087375
55,57,3,9,recv_forward,0,1785477744808850711,1785477745652904114,844053403
55,57,3,9,send_forward,0,1785477746060306503,1785477746065293898,4987395
55,57,3,9,recv_forward,1,1785477746065408921,1785477746070374476,4965555
55,57,3,9,send_forward,1,1785477746423464667,1785477746428450028,4985361
55,57,3,9,recv_forward,2,1785477746428609282,1785477746433559529,4950247
55,57,3,9,send_forward,2,1785477746771137134,1785477746776114800,4977666
55,57,3,9,recv_forward,3,1785477746776219987,1785477746791430921,15210934
55,57,3,9,send_forward,3,1785477747116466554,1785477747228900366,112433812
55,57,3,9,recv_backward,0,1785477747229017230,1785477759009209883,11780192653
55,57,3,9,send_backward,0,1785477759733906741,1785477759831638299,97731558
55,57,3,9,recv_backward,1,1785477759831733778,1785477760112109256,280375478
55,57,3,9,send_backward,1,1785477760810106250,1785477760907630527,97524277
55,57,3,9,recv_backward,2,1785477760907722475,1785477761221956899,314234424
55,57,3,9,send_backward,2,1785477761915225671,1785477762013461606,98235935
55,57,3,9,recv_backward,3,1785477762013531681,1785477762066241640,52709959
55,57,3,9,send_backward,3,1785477762758641786,1785477762856571755,97929969
55,73,4,9,recv_forward,0,1785477744809413682,1785477746065464584,1256050902
55,73,4,9,send_forward,0,1785477746384166634,1785477746389106282,4939648
55,73,4,9,recv_forward,1,1785477746389239991,1785477746428458978,39218987
55,73,4,9,send_forward,1,1785477746746596125,1785477746751565244,4969119
55,73,4,9,recv_forward,2,1785477746751750605,1785477746776133096,24382491
55,73,4,9,send_forward,2,1785477747093147806,1785477747223771478,130623672
55,73,4,9,recv_forward,3,1785477747223929187,1785477747228914544,4985357
55,73,4,9,send_forward,3,1785477747558760126,1785477747563822833,5062707
55,73,4,9,recv_backward,0,1785477747563951320,1785477758209096913,10645145593
55,73,4,9,send_backward,0,1785477758909950091,1785477759008314139,98364048
55,73,4,9,recv_backward,1,1785477759008406556,1785477759315142612,306736056
55,73,4,9,send_backward,1,1785477760013995397,1785477760111937228,97941831
55,73,4,9,recv_backward,2,1785477760112014777,1785477760423721270,311706493
55,73,4,9,send_backward,2,1785477761123759429,1785477761221880793,98121364
55,73,4,9,recv_backward,3,1785477761221973659,1785477761268722779,46749120
55,73,4,9,send_backward,3,1785477761968299296,1785477762066186205,97886909
55,89,5,9,recv_forward,0,1785477744810653101,1785477746389778343,1579125242
55,89,5,9,send_forward,0,1785477746704948797,1785477746710068726,5119929
55,89,5,9,recv_forward,1,1785477746710183629,1785477746751632111,41448482
55,89,5,9,send_forward,1,1785477747213415917,1785477747218643990,5228073
55,89,5,9,recv_forward,2,1785477747218867512,1785477747223826443,4958931
55,89,5,9,send_forward,2,1785477747548042533,1785477747556682079,8639546
55,89,5,9,recv_forward,3,1785477747556813139,1785477747563876672,7063533
55,89,5,9,send_forward,3,1785477747876234260,1785477747896999157,20764897
55,89,5,9,recv_backward,0,1785477747897116770,1785477757419151390,9522034620
55,89,5,9,send_backward,0,1785477758110457356,1785477758208036158,97578802
55,89,5,9,recv_backward,1,1785477758208122816,1785477758528710956,320588140
55,89,5,9,send_backward,1,1785477759217667964,1785477759315109137,97441173
55,89,5,9,recv_backward,2,1785477759315190087,1785477759636393487,321203400
55,89,5,9,send_backward,2,1785477760326615426,1785477760423725446,97110020
55,89,5,9,recv_backward,3,1785477760423809682,1785477760482045129,58235447
55,89,5,9,send_backward,3,1785477761171483459,1785477761268761160,97277701
55,105,6,9,recv_forward,0,1785477744808650880,1785477746710520418,1901869538
55,105,6,9,send_forward,0,1785477747026597598,1785477747031725307,5127709
55,105,6,9,recv_forward,1,1785477747031841571,1785477747218638216,186796645
55,105,6,9,send_forward,1,1785477747546295168,1785477747551392701,5097533
55,105,6,9,recv_forward,2,1785477747551577467,1785477747556658619,5081152
55,105,6,9,send_forward,2,1785477747886721294,1785477747891760304,5039010
55,105,6,9,recv_forward,3,1785477747891877735,1785477747896986819,5109084
55,105,6,9,send_forward,3,1785477748211439011,1785477748216514185,5075174
55,105,6,9,recv_backward,0,1785477748216635213,1785477756622749316,8406114103
55,105,6,9,send_backward,0,1785477757320593759,1785477757418317970,97724211
55,105,6,9,recv_backward,1,1785477757418418918,1785477757736112795,317693877
55,105,6,9,send_backward,1,1785477758430278143,1785477758528641505,98363362
55,105,6,9,recv_backward,2,1785477758528796464,1785477758843179705,314383241
55,105,6,9,send_backward,2,1785477759538622303,1785477759636370970,97748667
55,105,6,9,recv_backward,3,1785477759636483838,1785477759687985014,51501176
55,105,6,9,send_backward,3,1785477760383903026,1785477760481977913,98074887
55,121,7,9,recv_forward,0,1785477744809026484,1785477747031848052,2222821568
55,121,7,9,send_forward,0,1785477747354611492,1785477747359635997,5024505
55,121,7,9,recv_forward,1,1785477747359767607,1785477747551418328,191650721
55,121,7,9,send_forward,1,1785477747862775462,1785477747867753404,4977942
55,121,7,9,recv_forward,2,1785477747867935629,1785477747891799607,23863978
55,121,7,9,send_forward,2,1785477748201599234,1785477748206683725,5084491
55,121,7,9,recv_forward,3,1785477748206817908,1785477748216533382,9715474
55,121,7,9,send_forward,3,1785477748526073139,1785477748531078737,5005598
55,121,7,9,recv_backward,0,1785477748531207079,1785477755838915008,7307707929
55,121,7,9,send_backward,0,1785477756523731887,1785477756622353904,98622017
55,121,7,9,recv_backward,1,1785477756622423698,1785477756950842644,328418946
55,121,7,9,send_backward,1,1785477757636506226,1785477757736009543,99503317
55,121,7,9,recv_backward,2,1785477757736081249,1785477758058594320,322513071
55,121,7,9,send_backward,2,1785477758743327942,1785477758843103884,99775942
55,121,7,9,recv_backward,3,1785477758843185226,1785477758907110242,63925016
55,121,7,9,send_backward,3,1785477759588892542,1785477759687996361,99103819
55,137,8,9,recv_forward,0,1785477744809504044,1785477747359860117,2550356073
55,137,8,9,send_forward,0,1785477747675216780,1785477747680391688,5174908
55,137,8,9,recv_forward,1,1785477747680532458,1785477747867794151,187261693
55,137,8,9,send_forward,1,1785477748184426854,1785477748189578811,5151957
55,137,8,9,recv_forward,2,1785477748189767867,1785477748206700372,16932505
55,137,8,9,send_forward,2,1785477748518175600,1785477748523330908,5155308
55,137,8,9,recv_forward,3,1785477748523445251,1785477748531108015,7662764
55,137,8,9,send_forward,3,1785477748841155172,1785477748850001253,8846081
55,137,8,9,recv_backward,0,1785477748850115008,1785477755021596662,6171481654
55,137,8,9,send_backward,0,1785477755740585813,1785477755838151481,97565668
55,137,8,9,recv_backward,1,1785477755838245863,1785477756139095033,300849170
55,137,8,9,send_backward,1,1785477756851660799,1785477756950837490,99176691
55,137,8,9,recv_backward,2,1785477756950913069,1785477757266270627,315357558
55,137,8,9,send_backward,2,1785477757959758494,1785477758058528057,98769563
55,137,8,9,recv_backward,3,1785477758058606262,1785477758089763287,31157025
55,137,8,9,send_backward,3,1785477758809014084,1785477758907043894,98029810
55,153,9,9,recv_forward,0,1785477744808456737,1785477747680520108,2872063371
55,153,9,9,send_forward,0,1785477748003021899,1785477748007864952,4843053
55,153,9,9,recv_forward,1,1785477748007981258,1785477748189592500,181611242
55,153,9,9,send_forward,1,1785477748507220652,1785477748512175085,4954433
55,153,9,9,recv_forward,2,1785477748512361864,1785477748523346305,10984441
55,153,9,9,send_forward,2,1785477748839987854,1785477748844870607,4882753
55,153,9,9,recv_forward,3,1785477748844982763,1785477748850024856,5042093
55,153,9,9,send_forward,3,1785477749169028263,1785477749173868896,4840633
55,153,9,9,recv_backward,0,1785477749173975523,1785477754212564895,5038589372
55,153,9,9,send_backward,0,1785477754924636277,1785477755020259566,95623289
55,153,9,9,recv_backward,1,1785477755020369441,1785477755326902070,306532629
55,153,9,9,send_backward,1,1785477756042084405,1785477756138989397,96904992
55,153,9,9,recv_backward,2,1785477756139067715,1785477756464337173,325269458
55,153,9,9,send_backward,2,1785477757169778584,1785477757266237876,96459292
55,153,9,9,recv_backward,3,1785477757266328625,1785477757271429150,5100525
55,153,9,9,send_backward,3,1785477757991077779,1785477758089722809,98645030
55,169,10,9,recv_forward,0,1785477744810552524,1785477748008854907,3198302383
55,169,10,9,send_forward,0,1785477748322130161,1785477748327386895,5256734
55,169,10,9,recv_forward,1,1785477748327512042,1785477748512327301,184815259
55,169,10,9,send_forward,1,1785477748823185767,1785477748828244165,5058398
55,169,10,9,recv_forward,2,1785477748828452587,1785477748844914046,16461459
55,169,10,9,send_forward,2,1785477749155284015,1785477749160342705,5058690
55,169,10,9,recv_forward,3,1785477749160458534,1785477749173912680,13454146
55,169,10,9,send_forward,3,1785477749629073927,1785477749634168755,5094828
