iteration,rank,pp_stage,pp_lane,predecessor_node_id,predicted_lane_origin_ns,predicted_backward_done_relative_ns,predicted_backward_done_ns,observed_backward_done_ns,observed_first_rs_start_ns,measured_tail_launch_lag_ns,predicted_start_ns
55,211,13,3,rank211:B3,1785477744811134701,9830732688,1785477754641867389,1785477754665894681,1785477754773158525,107263844,1785477754749131233
55,212,13,4,rank212:B3,1785477744808924105,9832083573,1785477754641007678,1785477754666748297,1785477754773315175,106566878,1785477754747574556
55,213,13,5,rank213:B3,1785477744808609781,9833897752,1785477754642507533,1785477754666752106,1785477754772841744,106089638,1785477754748597171
55,214,13,6,rank214:B3,1785477744808565246,9828170612,1785477754636735858,1785477754665650978,1785477754773307374,107656396,1785477754744392254
55,215,13,7,rank215:B3,1785477744808446696,9828166192,1785477754636612888,1785477754665792558,1785477754773228711,107436153,1785477754744049041
55,216,13,8,rank216:B3,1785477744808618037,9983014830,1785477754791632867,1785477754830953915,1785477754937526286,106572371,1785477754898205238
55,217,13,9,rank217:B3,1785477744808590481,9984873158,1785477754793463639,1785477754830940277,1785477754937408094,106467817,1785477754899931456
55,218,13,10,rank218:B3,1785477744809248162,9996860593,1785477754806108755,1785477754830937626,1785477754937152703,106215077,1785477754912323832
55,219,13,11,rank219:B3,1785477744809005006,10003854631,1785477754812859637,1785477754831244976,1785477754937480443,106235467,1785477754919095104
55,220,13,12,rank220:B3,1785477744809228982,9998846702,1785477754808075684,1785477754830534430,1785477754937187851,106653421,1785477754914729105
55,221,13,13,rank221:B3,1785477744808336642,10000112940,1785477754808449582,1785477754830843353,1785477754937250247,106406894,1785477754914856476
55,222,13,14,rank222:B3,1785477744808877140,9992468068,1785477754801345208,1785477754830956009,1785477754936803614,105847605,1785477754907192813
55,223,13,15,rank223:B3,1785477744809154297,9993095197,1785477754802249494,1785477754830796368,1785477754936840437,106044069,1785477754908293563
55,224,14,0,rank224:B3,1785477744809471652,9046025157,1785477753855496809,1785477753881986800,1785477753993809290,111822490,1785477753967319299
55,225,14,1,rank225:B3,1785477744808791856,9043301406,1785477753852093262,1785477753881871495,1785477753992553001,110681506,1785477753962774768
55,226,14,2,rank226:B3,1785477744808224865,9047464594,1785477753855689459,1785477753881897098,1785477753994488836,112591738,1785477753968281197
55,227,14,3,rank227:B3,1785477744811134701,9047979002,1785477753859113703,1785477753882421663,1785477753993350283,110928620,1785477753970042323
55,228,14,4,rank228:B3,1785477744808924105,9049983942,1785477753858908047,1785477753884502159,1785477753993537303,109035144,1785477753967943191
55,229,14,5,rank229:B3,1785477744808609781,9048514805,1785477753857124586,1785477753881761675,1785477753993072387,111310712,1785477753968435298
55,230,14,6,rank230:B3,1785477744808565246,9045094980,1785477753853660226,1785477753881951687,1785477753993449823,111498136,1785477753965158362
55,231,14,7,rank231:B3,1785477744808446696,9045190703,1785477753853637399,1785477753881845662,1785477753994106627,112260965,1785477753965898364
55,232,14,8,rank232:B3,1785477744808618037,9202065120,1785477754010683157,1785477754049748107,1785477754156351875,106603768,1785477754117286925
55,233,14,9,rank233:B3,1785477744808590481,9204002278,1785477754012592759,1785477754049338729,1785477754156868788,107530059,1785477754120122818
55,234,14,10,rank234:B3,1785477744809248162,9216885815,1785477754026133977,1785477754050017964,1785477754157473896,107455932,1785477754133589909
55,235,14,11,rank235:B3,1785477744809005006,9223447138,1785477754032452144,1785477754052013191,1785477754157268403,105255212,1785477754137707356
55,236,14,12,rank236:B3,1785477744809228982,9218319254,1785477754027548236,1785477754049533122,1785477754156381981,106848859,1785477754134397095
55,237,14,13,rank237:B3,1785477744808336642,9218983697,1785477754027320339,1785477754051044859,1785477754156000593,104955734,1785477754132276073
55,238,14,14,rank238:B3,1785477744808877140,9212130192,1785477754021007332,1785477754049632334,1785477754156996178,107363844,1785477754128371176
55,239,14,15,rank239:B3,1785477744809154297,9212994520,1785477754022148817,1785477754049064375,1785477754157226243,108161868,1785477754130310685
55,240,15,0,rank240:B3,1785477744809471652,8135641186,1785477752945112838,1785477752965064571,1785477753206825376,241760805,1785477753186873643
55,241,15,1,rank241:B3,1785477744808791856,8131297318,1785477752940089174,1785477752963574286,1785477753206401997,242827711,1785477753182916885
55,242,15,2,rank242:B3,1785477744808224865,8136242102,1785477752944466967,1785477752965700255,1785477753205809133,240108878,1785477753184575845
55,243,15,3,rank243:B3,1785477744811134701,8134124139,1785477752945258840,1785477752964100507,1785477753205686340,241585833,1785477753186844673
55,244,15,4,rank244:B3,1785477744808924105,8134359177,1785477752943283282,1785477752964342244,1785477753205607533,241265289,1785477753184548571
55,245,15,5,rank245:B3,1785477744808609781,8136617525,1785477752945227306,1785477752965250752,1785477753205095107,239844355,1785477753185071661
55,246,15,6,rank246:B3,1785477744808565246,8132983995,1785477752941549241,1785477752964660680,1785477753205565559,240904879,1785477753182454120
55,247,15,7,rank247:B3,1785477744808446696,8132446803,1785477752940893499,1785477752963799292,1785477753206099438,242300146,1785477753183193645
55,248,15,8,rank248:B3,1785477744808618037,8237418747,1785477753046036784,1785477753084157988,1785477753365186531,281028543,1785477753327065327
55,249,15,9,rank249:B3,1785477744808590481,8250054058,1785477753058644539,1785477753084316184,1785477753374142765,289826581,1785477753348471120
55,250,15,10,rank250:B3,1785477744809248162,8256561782,1785477753065809944,1785477753084430664,1785477753364760623,280329959,1785477753346139903
55,251,15,11,rank251:B3,1785477744809005006,8261187580,1785477753070192586,1785477753086685008,1785477753365251549,278566541,1785477753348759127
55,252,15,12,rank252:B3,1785477744809228982,8257372679,1785477753066601661,1785477753084208341,1785477753366079666,281871325,1785477753348472986
55,253,15,13,rank253:B3,1785477744808336642,8258161243,1785477753066497885,1785477753084479105,1785477753366036632,281557527,1785477753348055412
55,254,15,14,rank254:B3,1785477744808877140,8251962710,1785477753060839850,1785477753084624463,1785477753366427705,281803242,1785477753342643092
55,255,15,15,rank255:B3,1785477744809154297,8254794189,1785477753063948486,1785477753084243014,1785477753365868101,281625087,1785477753345573573
