iteration,node_id,kind,phase,microbatch,rank,pp_stage,pp_lane,src_rank,dst_rank,src_stage,dst_stage,sequence,region,duration_ns,trace_duration_ns,embedded_collective_adjustment_ns,network_service_ns,software_completion_ns,observed_start_ns,observed_end_ns,predicted_relative_start_ns,predicted_relative_end_ns,critical_predecessor,local_wait_ns,predicted_lane_origin_ns,predicted_start_ns,predicted_end_ns
55,rank70:B1,compute,backward,1,70,4,6,70,70,4,4,5,cooldown,698393471,698393471,0,0,0,1.7854777592053967e+18,1.7854777599037903e+18,14374685025,15073078496,lane6:B1:s5->s4,422583781,1785477744808565246,1785477759183250271,1785477759881643742
55,lane6:B3:s7->s6,pp_message,backward,3,-1,7,6,118,102,7,6,-1,p2p,98176190,0,0,4712346,93463844,,,14541816000,14639992190,rank118:B3,0,1785477744808565246,1785477759350381246,1785477759448557436
55,lane6:B2:s6->s5,pp_message,backward,2,-1,6,6,102,86,6,5,-1,p2p,98176190,0,0,4712346,93463844,,,14553753737,14651929927,rank102:B2,0,1785477744808565246,1785477759362318983,1785477759460495173
55,rank102:B3,compute,backward,3,102,6,6,102,102,6,6,7,cooldown,690716062,690716062,0,0,0,1.7854777594853965e+18,1.7854777601761124e+18,14651929927,15342645989,lane6:B2:s6->s5,98176190,1785477744808565246,1785477759460495173,1785477760151211235
55,rank86:B2,compute,backward,2,86,5,6,86,86,5,5,6,cooldown,711950613,711950613,0,0,0,1.7854777594802312e+18,1.7854777601921818e+18,14651929927,15363880540,lane6:B2:s6->s5,375421092,1785477744808565246,1785477759460495173,1785477760172445786
55,lane6:B0:s3->s2,pp_message,backward,0,-1,3,6,54,38,3,2,-1,p2p,98176190,0,0,4712346,93463844,,,14759821512,14857997702,rank54:B0,0,1785477744808565246,1785477759568386758,1785477759666562948
55,rank38:B0,compute,backward,0,38,2,6,38,38,2,2,4,cooldown,715010326,715010326,0,0,0,1.7854777596919578e+18,1.785477760406968e+18,14857997702,15573008028,lane6:B0:s3->s2,12913901628,1785477744808565246,1785477759666562948,1785477760381573274
55,lane6:B1:s4->s3,pp_message,backward,1,-1,4,6,70,54,4,3,-1,p2p,98176190,0,0,4712346,93463844,,,15073078496,15171254686,rank70:B1,0,1785477744808565246,1785477759881643742,1785477759979819932
55,rank54:B1,compute,backward,1,54,3,6,54,54,3,3,5,cooldown,704132507,704132507,0,0,0,1.7854777600029473e+18,1.7854777607070797e+18,15171254686,15875387193,lane6:B1:s4->s3,411433174,1785477744808565246,1785477759979819932,1785477760683952439
55,lane6:B3:s6->s5,pp_message,backward,3,-1,6,6,102,86,6,5,-1,p2p,98176190,0,0,4712346,93463844,,,15342645989,15440822179,rank102:B3,0,1785477744808565246,1785477760151211235,1785477760249387425
55,lane6:B2:s5->s4,pp_message,backward,2,-1,5,6,86,70,5,4,-1,p2p,98176190,0,0,4712346,93463844,,,15363880540,15462056730,rank86:B2,0,1785477744808565246,1785477760172445786,1785477760270621976
55,rank70:B2,compute,backward,2,70,4,6,70,70,4,4,6,cooldown,693197078,693197078,0,0,0,1.7854777602911729e+18,1.78547776098437e+18,15462056730,16155253808,lane6:B2:s5->s4,388978234,1785477744808565246,1785477760270621976,1785477760963819054
55,rank86:B3,compute,backward,3,86,5,6,86,86,5,5,7,cooldown,685369475,685369475,0,0,0,1.7854777602963192e+18,1.7854777609816886e+18,15462056730,16147426205,lane6:B2:s5->s4,98176190,1785477744808565246,1785477760270621976,1785477760955991451
55,lane6:B0:s2->s1,pp_message,backward,0,-1,2,6,38,22,2,1,-1,p2p,98176190,0,0,4712346,93463844,,,15573008028,15671184218,rank38:B0,0,1785477744808565246,1785477760381573274,1785477760479749464
55,rank22:B0,compute,backward,0,22,1,6,22,22,1,1,4,cooldown,723564074,723564074,0,0,0,1.785477760506635e+18,1.785477761230199e+18,15671184218,16394748292,lane6:B0:s2->s1,14190006095,1785477744808565246,1785477760479749464,1785477761203313538
55,lane6:B1:s3->s2,pp_message,backward,1,-1,3,6,54,38,3,2,-1,p2p,98176190,0,0,4712346,93463844,,,15875387193,15973563383,rank54:B1,0,1785477744808565246,1785477760683952439,1785477760782128629
55,rank38:B1,compute,backward,1,38,2,6,38,38,2,2,5,cooldown,709015022,709015022,0,0,0,1.7854777608057413e+18,1.7854777615147564e+18,15973563383,16682578405,lane6:B1:s3->s2,400555355,1785477744808565246,1785477760782128629,1785477761491143651
55,lane6:B3:s5->s4,pp_message,backward,3,-1,5,6,86,70,5,4,-1,p2p,98176190,0,0,4712346,93463844,,,16147426205,16245602395,rank86:B3,0,1785477744808565246,1785477760955991451,1785477761054167641
55,lane6:B2:s4->s3,pp_message,backward,2,-1,4,6,70,54,4,3,-1,p2p,98176190,0,0,4712346,93463844,,,16155253808,16253429998,rank70:B2,0,1785477744808565246,1785477760963819054,1785477761061995244
55,rank54:B2,compute,backward,2,54,3,6,54,54,3,3,6,cooldown,724015614,724015614,0,0,0,1.7854777610832448e+18,1.7854777618072604e+18,16253429998,16977445612,lane6:B2:s4->s3,378042805,1785477744808565246,1785477761061995244,1785477761786010858
55,rank70:B3,compute,backward,3,70,4,6,70,70,4,4,7,cooldown,695539539,695539539,0,0,0,1.7854777610884623e+18,1.785477761784002e+18,16253429998,16948969537,lane6:B2:s4->s3,98176190,1785477744808565246,1785477761061995244,1785477761757534783
55,lane6:B0:s1->s0,pp_message,backward,0,-1,1,6,22,6,1,0,-1,p2p,98176190,0,0,4712346,93463844,,,16394748292,16492924482,rank22:B0,0,1785477744808565246,1785477761203313538,1785477761301489728
55,rank6:B0,compute,backward,0,6,0,6,6,6,0,0,4,cooldown,414018381,414018381,0,0,0,1.785477761329272e+18,1.7854777617432906e+18,16492924482,16906942863,lane6:B0:s1->s0,15840882594,1785477744808565246,1785477761301489728,1785477761715508109
55,lane6:B1:s2->s1,pp_message,backward,1,-1,2,6,38,22,2,1,-1,p2p,98176190,0,0,4712346,93463844,,,16682578405,16780754595,rank38:B1,0,1785477744808565246,1785477761491143651,1785477761589319841
55,rank22:B1,compute,backward,1,22,1,6,22,22,1,1,5,cooldown,727944513,727944513,0,0,0,1.7854777616137224e+18,1.785477762341667e+18,16780754595,17508699108,lane6:B1:s2->s1,386006303,1785477744808565246,1785477761589319841,1785477762317264354
55,lane6:B3:s4->s3,pp_message,backward,3,-1,4,6,70,54,4,3,-1,p2p,98176190,0,0,4712346,93463844,,,16948969537,17047145727,rank70:B3,0,1785477744808565246,1785477761757534783,1785477761855710973
55,lane6:B2:s3->s2,pp_message,backward,2,-1,3,6,54,38,3,2,-1,p2p,98176190,0,0,4712346,93463844,,,16977445612,17075621802,rank54:B2,0,1785477744808565246,1785477761786010858,1785477761884187048
55,rank38:B2,compute,backward,2,38,2,6,38,38,2,2,6,cooldown,708397152,708397152,0,0,0,1.7854777619066028e+18,1.7854777626149998e+18,17075621802,17784018954,lane6:B2:s3->s2,393043397,1785477744808565246,1785477761884187048,1785477762592584200
55,rank54:B3,compute,backward,3,54,3,6,54,54,3,3,7,cooldown,716424301,716424301,0,0,0,1.7854777619119918e+18,1.785477762628416e+18,17075621802,17792046103,lane6:B2:s3->s2,98176190,1785477744808565246,1785477761884187048,1785477762600611349
55,lane6:B1:s1->s0,pp_message,backward,1,-1,1,6,22,6,1,0,-1,p2p,98176190,0,0,4712346,93463844,,,17508699108,17606875298,rank22:B1,0,1785477744808565246,1785477762317264354,1785477762415440544
55,rank6:B1,compute,backward,1,6,0,6,6,6,0,0,5,cooldown,408283645,408283645,0,0,0,1.7854777624377984e+18,1.785477762846082e+18,17606875298,18015158943,lane6:B1:s1->s0,699932435,1785477744808565246,1785477762415440544,1785477762823724189
55,lane6:B2:s2->s1,pp_message,backward,2,-1,2,6,38,22,2,1,-1,p2p,98176190,0,0,4712346,93463844,,,17784018954,17882195144,rank38:B2,0,1785477744808565246,1785477762592584200,1785477762690760390
55,lane6:B3:s3->s2,pp_message,backward,3,-1,3,6,54,38,3,2,-1,p2p,98176190,0,0,4712346,93463844,,,17792046103,17890222293,rank54:B3,0,1785477744808565246,1785477762600611349,1785477762698787539
55,rank22:B2,compute,backward,2,22,1,6,22,22,1,1,6,cooldown,728430438,728430438,0,0,0,1.7854777627133745e+18,1.7854777634418048e+18,17882195144,18610625582,lane6:B2:s2->s1,373496036,1785477744808565246,1785477762690760390,1785477763419190828
55,rank38:B3,compute,backward,3,38,2,6,38,38,2,2,7,cooldown,702727586,702727586,0,0,0,1.7854777627261036e+18,1.785477763428831e+18,17890222293,18592949879,lane6:B3:s3->s2,106203339,1785477744808565246,1785477762698787539,1785477763401515125
55,lane6:B3:s2->s1,pp_message,backward,3,-1,2,6,38,22,2,1,-1,p2p,98176190,0,0,4712346,93463844,,,18592949879,18691126069,rank38:B3,0,1785477744808565246,1785477763401515125,1785477763499691315
55,lane6:B2:s1->s0,pp_message,backward,2,-1,1,6,22,6,1,0,-1,p2p,98176190,0,0,4712346,93463844,,,18610625582,18708801772,rank22:B2,0,1785477744808565246,1785477763419190828,1785477763517367018
55,rank22:B3,compute,backward,3,22,1,6,22,22,1,1,7,cooldown,722542116,722542116,0,0,0,1.7854777635463798e+18,1.7854777642689219e+18,18708801772,19431343888,lane6:B2:s1->s0,98176190,1785477744808565246,1785477763517367018,1785477764239909134
55,rank6:B2,compute,backward,2,6,0,6,6,6,0,0,6,cooldown,407774096,407774096,0,0,0,1.7854777635408673e+18,1.7854777639486415e+18,18708801772,19116575868,lane6:B2:s1->s0,693642829,1785477744808565246,1785477763517367018,1785477763925141114
55,lane6:B3:s1->s0,pp_message,backward,3,-1,1,6,22,6,1,0,-1,p2p,98176190,0,0,4712346,93463844,,,19431343888,19529520078,rank22:B3,0,1785477744808565246,1785477764239909134,1785477764338085324
55,rank6:B3,compute,backward,3,6,0,6,6,6,0,0,7,cooldown,404355920,404355920,0,0,0,1.7854777643682445e+18,1.7854777647726003e+18,19529520078,19933875998,lane6:B3:s1->s0,412944210,1785477744808565246,1785477764338085324,1785477764742441244
55,rank7:F0,compute,forward,0,7,0,7,7,7,0,0,0,warmup,162823043,162823043,0,0,0,1.7854777448084467e+18,1.7854777449712696e+18,0,162823043,,0,1785477744808446696,1785477744808446696,1785477744971269739
55,lane7:F0:s0->s1,pp_message,forward,0,-1,0,7,7,23,0,1,-1,p2p,4712346,0,0,4712346,0,,,162823043,167535389,rank7:F0,0,1785477744808446696,1785477744971269739,1785477744975982085
55,rank23:F0,compute,forward,0,23,1,7,23,23,1,1,0,warmup,325934459,325934459,0,0,0,1.7854777449762255e+18,1.7854777453021601e+18,167535389,493469848,lane7:F0:s0->s1,167535389,1785477744808446696,1785477744975982085,1785477745301916544
55,rank7:F1,compute,forward,1,7,0,7,7,7,0,0,1,warmup,159115168,159115168,0,0,0,1.7854777449763387e+18,1.785477745135454e+18,167535389,326650557,lane7:F0:s0->s1,4712346,1785477744808446696,1785477744975982085,1785477745135097253
55,lane7:F1:s0->s1,pp_message,forward,1,-1,0,7,7,23,0,1,-1,p2p,4712346,0,0,4712346,0,,,326650557,331362903,rank7:F1,0,1785477744808446696,1785477745135097253,1785477745139809599
55,rank7:F2,compute,forward,2,7,0,7,7,7,0,0,2,warmup,158489424,158489424,0,0,0,1.7854777453127457e+18,1.785477745471235e+18,331362903,489852327,lane7:F1:s0->s1,4712346,1785477744808446696,1785477745139809599,1785477745298299023
55,lane7:F2:s0->s1,pp_message,forward,2,-1,0,7,7,23,0,1,-1,p2p,4712346,0,0,4712346,0,,,489852327,494564673,rank7:F2,0,1785477744808446696,1785477745298299023,1785477745303011369
55,lane7:F0:s1->s2,pp_message,forward,0,-1,1,7,23,39,1,2,-1,p2p,4712346,0,0,4712346,0,,,493469848,498182194,rank23:F0,0,1785477744808446696,1785477745301916544,1785477745306628890
55,rank7:F3,compute,forward,3,7,0,7,7,7,0,0,3,warmup,157972219,157972219,0,0,0,1.7854777456495178e+18,1.78547774580749e+18,494564673,652536892,lane7:F2:s0->s1,4712346,1785477744808446696,1785477745303011369,1785477745460983588
55,rank23:F1,compute,forward,1,23,1,7,23,23,1,1,1,warmup,326557247,326557247,0,0,0,1.785477745312461e+18,1.7854777456390185e+18,498182194,824739441,lane7:F0:s1->s2,4712346,1785477744808446696,1785477745306628890,1785477745633186137
55,rank39:F0,compute,forward,0,39,2,7,39,39,2,2,0,warmup,321146362,321146362,0,0,0,1.785477745307405e+18,1.7854777456285514e+18,498182194,819328556,lane7:F0:s1->s2,498182194,1785477744808446696,1785477745306628890,1785477745627775252
55,lane7:F3:s0->s1,pp_message,forward,3,-1,0,7,7,23,0,1,-1,p2p,4712346,0,0,4712346,0,,,652536892,657249238,rank7:F3,0,1785477744808446696,1785477745460983588,1785477745465695934
55,lane7:F0:s2->s3,pp_message,forward,0,-1,2,7,39,55,2,3,-1,p2p,4712346,0,0,4712346,0,,,819328556,824040902,rank39:F0,0,1785477744808446696,1785477745627775252,1785477745632487598
55,rank55:F0,compute,forward,0,55,3,7,55,55,3,3,0,warmup,316883160,316883160,0,0,0,1.7854777456343406e+18,1.7854777459512238e+18,824040902,1140924062,lane7:F0:s2->s3,824040902,1785477744808446696,1785477745632487598,1785477745949370758
55,lane7:F1:s1->s2,pp_message,forward,1,-1,1,7,23,39,1,2,-1,p2p,4712346,0,0,4712346,0,,,824739441,829451787,rank23:F1,0,1785477744808446696,1785477745633186137,1785477745637898483
55,rank23:F2,compute,forward,2,23,1,7,23,23,1,1,2,warmup,324783138,324783138,0,0,0,1.7854777456493773e+18,1.7854777459741604e+18,829451787,1154234925,lane7:F1:s1->s2,4712346,1785477744808446696,1785477745637898483,1785477745962681621
55,rank39:F1,compute,forward,1,39,2,7,39,39,2,2,1,warmup,322703947,322703947,0,0,0,1.7854777456441825e+18,1.7854777459668867e+18,829451787,1152155734,lane7:F1:s1->s2,10123231,1785477744808446696,1785477745637898483,1785477745960602430
55,lane7:F0:s3->s4,pp_message,forward,0,-1,3,7,55,71,3,4,-1,p2p,4712346,0,0,4712346,0,,,1140924062,1145636408,rank55:F0,0,1785477744808446696,1785477745949370758,1785477745954083104
55,rank71:F0,compute,forward,0,71,4,7,71,71,4,4,0,warmup,335536124,335536124,0,0,0,1.7854777459565975e+18,1.7854777462921336e+18,1145636408,1481172532,lane7:F0:s3->s4,1145636408,1785477744808446696,1785477745954083104,1785477746289619228
55,lane7:F1:s2->s3,pp_message,forward,1,-1,2,7,39,55,2,3,-1,p2p,4712346,0,0,4712346,0,,,1152155734,1156868080,rank39:F1,0,1785477744808446696,1785477745960602430,1785477745965314776
55,lane7:F2:s1->s2,pp_message,forward,2,-1,1,7,23,39,1,2,-1,p2p,4712346,0,0,4712346,0,,,1154234925,1158947271,rank23:F2,0,1785477744808446696,1785477745962681621,1785477745967393967
55,rank55:F1,compute,forward,1,55,3,7,55,55,3,3,1,warmup,314413420,314413420,0,0,0,1.7854777459720018e+18,1.7854777462864154e+18,1156868080,1471281500,lane7:F1:s2->s3,15944018,1785477744808446696,1785477745965314776,1785477746279728196
