iteration,pp_stage,behavior,kind,round,group_key,group_size,observed_ranks,actual_first_start_ns,actual_ready_ns,actual_end_ns,predicted_first_start_ns,predicted_ready_ns,predicted_end_ns,baseline_service_ns,predicted_service_ns,dependency_lag_ns_min,dependency_lag_ns_max,payload_bytes,actual_arrival_skew_ns,predicted_arrival_skew_ns,actual_group_fct_ns,predicted_group_fct_ns
55,7,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1161,2,2,1785477765193092282,1785477765193112120,1785477765246601916,1785477765171232493,1785477765171252331,1785477765224742127,53489796,53489796,11680,38800,1887436800.0,19838,19838,53509634,53509634
55,7,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1163,2,2,1785477765193059769,1785477765193098200,1785477765246447643,1785477765171199980,1785477765171238411,1785477765224587854,53349443,53349443,10920,11520,1887436800.0,38431,38431,53387874,53387874
55,7,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1165,2,2,1785477765193075564,1785477765193096695,1785477765246077125,1785477765171215775,1785477765171236906,1785477765224217336,52980430,52980430,12080,12200,1887436800.0,21131,21131,53001561,53001561
55,7,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1167,2,2,1785477765193091846,1785477765193112787,1785477765247880584,1785477765171232057,1785477765171252998,1785477765226020795,54767797,54767797,33120,60840,1887436800.0,20941,20941,54788738,54788738
55,7,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1169,2,2,1785477765193059921,1785477765193126083,1785477765245753107,1785477765171200132,1785477765171266294,1785477765223893318,52627024,52627024,10600,14600,1887436800.0,66162,66162,52693186,52693186
55,7,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1155,2,2,1785477759729498183,1785477759729603157,1785477759936227776,1785477759709718668,1785477759709823642,1785477759916448261,206624619,206624619,17425349,17524263,7549747200.0,104974,104974,206729593,206729593
55,7,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1157,2,2,1785477759729683556,1785477759729771155,1785477759939297008,1785477759709904041,1785477759709991640,1785477759919517493,209525853,209525853,17593538,17774853,7549747200.0,87599,87599,209613452,209613452
55,7,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1159,2,2,1785477759729447517,1785477759729786353,1785477759941296269,1785477759709668002,1785477759710006838,1785477759921516754,211509916,211509916,17433878,17679933,7549747200.0,338836,338836,211848752,211848752
55,7,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1161,2,2,1785477759729452553,1785477759729904270,1785477759935570705,1785477759709673038,1785477759710124755,1785477759915791190,205666435,205666435,17422823,17771058,7549747200.0,451717,451717,206118152,206118152
55,7,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1163,2,2,1785477759729750685,1785477759729802216,1785477759929924305,1785477759709971170,1785477759710022701,1785477759910144790,200122089,200122089,17565960,17800364,7549747200.0,51531,51531,200173620,200173620
55,7,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1165,2,2,1785477759729781855,1785477759729923899,1785477759945778366,1785477759710002340,1785477759710144384,1785477759925998851,215854467,215854467,17724349,17827825,7549747200.0,142044,142044,215996511,215996511
55,7,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1167,2,2,1785477759729767988,1785477759730043703,1785477759939059906,1785477759709988473,1785477759710264188,1785477759919280391,209016203,209016203,17671601,17907712,7549747200.0,275715,275715,209291918,209291918
55,7,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1169,2,2,1785477759729729857,1785477759730292158,1785477759942568105,1785477759709950342,1785477759710512643,1785477759922788590,212275947,212275947,17559353,18239582,7549747200.0,562301,562301,212838248,212838248
55,8,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=17,16,16,1785477765025206978,1785477765026328697,1785477765034150536,1785477765003347189,1785477765004468908,1785477765012290747,7821839,7821839,28530721,29652440,98621440.0,1121719,1121719,8943558,8943558
55,8,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=17,16,16,1785477765172940032,1785477765179832510,1785477765187600415,1785477765151080243,1785477765157972721,1785477765165740626,7767905,7767905,86375396,88068875,98621440.0,6892478,6892478,14660383,14660383
55,8,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=17,16,16,1785477758704979238,1785477758916665278,1785477758932333726,1785477758674204830,1785477758896734617,1785477758912403065,15668448,15668448,0,0,3155886080.0,211686040,222529787,227354488,238198235
55,8,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1171,2,2,1785477765034137882,1785477765034149298,1785477765087299745,1785477765012278093,1785477765012289509,1785477765065439956,53150447,53150447,10760,13480,1887436800.0,11416,11416,53161863,53161863
55,8,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1173,2,2,1785477765034098020,1785477765034136295,1785477765087330643,1785477765012238231,1785477765012276506,1785477765065470854,53194348,53194348,10840,11080,1887436800.0,38275,38275,53232623,53232623
55,8,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1175,2,2,1785477765034161216,1785477765034162417,1785477765092284183,1785477765012301427,1785477765012302628,1785477765070424394,58121766,58121766,10680,53115,1887436800.0,1201,1201,58122967,58122967
55,8,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1177,2,2,1785477765034116578,1785477765034130199,1785477765088558039,1785477765012256789,1785477765012270410,1785477765066698250,54427840,54427840,10680,12720,1887436800.0,13621,13621,54441461,54441461
55,8,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1179,2,2,1785477765034132862,1785477765034165125,1785477765087291133,1785477765012273073,1785477765012305336,1785477765065431344,53126008,53126008,17760,19181,1887436800.0,32263,32263,53158271,53158271
55,8,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1181,2,2,1785477765034123420,1785477765034160557,1785477765088228968,1785477765012263631,1785477765012300768,1785477765066369179,54068411,54068411,10480,11160,1887436800.0,37137,37137,54105548,54105548
55,8,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1183,2,2,1785477765034106165,1785477765034136494,1785477765087884593,1785477765012246376,1785477765012276705,1785477765066024804,53748099,53748099,10800,11200,1887436800.0,30329,30329,53778428,53778428
55,8,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1185,2,2,1785477765034108844,1785477765034135341,1785477765086593208,1785477765012249055,1785477765012275552,1785477765064733419,52457867,52457867,10560,30619,1887436800.0,26497,26497,52484364,52484364
55,8,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1171,2,2,1785477765187587921,1785477765187627055,1785477765242182679,1785477765165728132,1785477765165767266,1785477765220322890,54555624,54555624,12880,26640,1887436800.0,39134,39134,54594758,54594758
55,8,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1173,2,2,1785477765187585019,1785477765187623505,1785477765240914202,1785477765165725230,1785477765165763716,1785477765219054413,53290697,53290697,11960,32960,1887436800.0,38486,38486,53329183,53329183
55,8,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1175,2,2,1785477765187569652,1785477765187625942,1785477765241782363,1785477765165709863,1785477765165766153,1785477765219922574,54156421,54156421,10720,71080,1887436800.0,56290,56290,54212711,54212711
55,8,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1177,2,2,1785477765187534949,1785477765187556913,1785477765239536622,1785477765165675160,1785477765165697124,1785477765217676833,51979709,51979709,10880,12640,1887436800.0,21964,21964,52001673,52001673
55,8,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1179,2,2,1785477765187590201,1785477765187630786,1785477765248285765,1785477765165730412,1785477765165770997,1785477765226425976,60654979,60654979,12200,40640,1887436800.0,40585,40585,60695564,60695564
55,8,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1181,2,2,1785477765187568245,1785477765187597028,1785477765241491495,1785477765165708456,1785477765165737239,1785477765219631706,53894467,53894467,10960,11000,1887436800.0,28783,28783,53923250,53923250
55,8,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1183,2,2,1785477765187588933,1785477765187609668,1785477765241262667,1785477765165729144,1785477765165749879,1785477765219402878,53652999,53652999,10560,11960,1887436800.0,20735,20735,53673734,53673734
55,8,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1185,2,2,1785477765187572511,1785477765187624160,1785477765239704353,1785477765165712722,1785477765165764371,1785477765217844564,52080193,52080193,11840,41040,1887436800.0,51649,51649,52131842,52131842
55,8,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1171,2,2,1785477758949901626,1785477758950027823,1785477759169966252,1785477758929970965,1785477758930097162,1785477759150035591,219938429,219938429,17611126,17715351,7549747200.0,126197,126197,220064626,220064626
55,8,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1173,2,2,1785477758950038821,1785477758950039425,1785477759157564541,1785477758930108160,1785477758930108764,1785477759137633880,207525116,207525116,17764633,17767769,7549747200.0,604,604,207525720,207525720
55,8,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1175,2,2,1785477758949566658,1785477758949819452,1785477759163762345,1785477758929635997,1785477758929888791,1785477759143831684,213942893,213942893,17293036,17588090,7549747200.0,252794,252794,214195687,214195687
55,8,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1177,2,2,1785477758949851482,1785477758950196318,1785477759162211075,1785477758929920821,1785477758930265657,1785477759142280414,212014757,212014757,17581057,17862592,7549747200.0,344836,344836,212359593,212359593
55,8,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1179,2,2,1785477758949850552,1785477758950071048,1785477759161996750,1785477758929919891,1785477758930140387,1785477759142066089,211925702,211925702,17578980,17803236,7549747200.0,220496,220496,212146198,212146198
55,8,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1181,2,2,1785477758950136799,1785477758950198229,1785477759161918305,1785477758930206138,1785477758930267568,1785477759141987644,211720076,211720076,17827282,18019095,7549747200.0,61430,61430,211781506,211781506
55,8,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1183,2,2,1785477758949637685,1785477758949958091,1785477759161003403,1785477758929707024,1785477758930027430,1785477759141072742,211045312,211045312,17367360,17800434,7549747200.0,320406,320406,211365718,211365718
55,8,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1185,2,2,1785477758949512664,1785477758950118861,1785477759164424888,1785477758929582003,1785477758930188200,1785477759144494227,214306027,214306027,17249449,17853474,7549747200.0,606197,606197,214912224,214912224
55,9,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=19,16,16,1785477765025315958,1785477765026243543,1785477765034093019,1785477765003456169,1785477765004383754,1785477765012233230,7849476,7849476,28639701,29567286,98621440.0,927585,927585,8777061,8777061
55,9,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=19,16,16,1785477765172658871,1785477765179450934,1785477765186918632,1785477765150799082,1785477765157591145,1785477765165058843,7467698,7467698,86971865,88573857,98621440.0,6792063,6792063,14259761,14259761
55,9,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=19,16,16,1785477757926156070,1785477758098290469,1785477758116725956,1785477757895287106,1785477758076267925,1785477758094703412,18435487,18435487,0,0,3155886080.0,172134399,180980819,190569886,199416306
55,9,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1187,2,2,1785477765034057490,1785477765034064769,1785477765085479012,1785477765012197701,1785477765012204980,1785477765063619223,51414243,51414243,10558,10560,1887436800.0,7279,7279,51421522,51421522
55,9,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1189,2,2,1785477765034021077,1785477765034087649,1785477765088163956,1785477765012161288,1785477765012227860,1785477765066304167,54076307,54076307,10480,11040,1887436800.0,66572,66572,54142879,54142879
55,9,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1191,2,2,1785477765033976194,1785477765034101538,1785477765085687006,1785477765012116405,1785477765012241749,1785477765063827217,51585468,51585468,10760,15760,1887436800.0,125344,125344,51710812,51710812
55,9,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1193,2,2,1785477765034050157,1785477765034084693,1785477765088510231,1785477765012190368,1785477765012224904,1785477765066650442,54425538,54425538,10720,10960,1887436800.0,34536,34536,54460074,54460074
55,9,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1195,2,2,1785477765033989914,1785477765034103700,1785477765087879829,1785477765012130125,1785477765012243911,1785477765066020040,53776129,53776129,10480,10681,1887436800.0,113786,113786,53889915,53889915
55,9,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1197,2,2,1785477765034030722,1785477765034053842,1785477765087081397,1785477765012170933,1785477765012194053,1785477765065221608,53027555,53027555,10600,58040,1887436800.0,23120,23120,53050675,53050675
55,9,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1199,2,2,1785477765033965519,1785477765034095766,1785477765091661623,1785477765012105730,1785477765012235977,1785477765069801834,57565857,57565857,10920,13360,1887436800.0,130247,130247,57696104,57696104
55,9,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1201,2,2,1785477765034004906,1785477765034097212,1785477765085351076,1785477765012145117,1785477765012237423,1785477765063491287,51253864,51253864,10760,36760,1887436800.0,92306,92306,51346170,51346170
55,9,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1187,2,2,1785477765186905012,1785477765186926648,1785477765241317800,1785477765165045223,1785477765165066859,1785477765219458011,54391152,54391152,12040,39401,1887436800.0,21636,21636,54412788,54412788
55,9,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1189,2,2,1785477765186904856,1785477765186929392,1785477765239806698,1785477765165045067,1785477765165069603,1785477765217946909,52877306,52877306,10680,10760,1887436800.0,24536,24536,52901842,52901842
55,9,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1191,2,2,1785477765186870123,1785477765186925414,1785477765238856235,1785477765165010334,1785477765165065625,1785477765216996446,51930821,51930821,11400,11640,1887436800.0,55291,55291,51986112,51986112
55,9,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1193,2,2,1785477765186902206,1785477765186918481,1785477765237962178,1785477765165042417,1785477765165058692,1785477765216102389,51043697,51043697,10680,10840,1887436800.0,16275,16275,51059972,51059972
55,9,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1195,2,2,1785477765186896214,1785477765186927262,1785477765241228770,1785477765165036425,1785477765165067473,1785477765219368981,54301508,54301508,10640,11240,1887436800.0,31048,31048,54332556,54332556
55,9,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1197,2,2,1785477765186866270,1785477765186901486,1785477765242397781,1785477765165006481,1785477765165041697,1785477765220537992,55496295,55496295,11640,21960,1887436800.0,35216,35216,55531511,55531511
55,9,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1199,2,2,1785477765186870584,1785477765186925445,1785477765238238214,1785477765165010795,1785477765165065656,1785477765216378425,51312769,51312769,10920,10960,1887436800.0,54861,54861,51367630,51367630
55,9,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1201,2,2,1785477765186878312,1785477765186973116,1785477765240428990,1785477765165018523,1785477765165113327,1785477765218569201,53455874,53455874,11120,62194,1887436800.0,94804,94804,53550678,53550678
55,9,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1187,2,2,1785477758134173988,1785477758134537413,1785477758345900362,1785477758112151444,1785477758112514869,1785477758323877818,211362949,211362949,17542582,17883491,7549747200.0,363425,363425,211726374,211726374
55,9,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1189,2,2,1785477758134017901,1785477758134245983,1785477758346472123,1785477758111995357,1785477758112223439,1785477758324449579,212226140,212226140,17400335,17579575,7549747200.0,228082,228082,212454222,212454222
55,9,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1191,2,2,1785477758134240041,1785477758134303359,1785477758346411950,1785477758112217497,1785477758112280815,1785477758324389406,212108591,212108591,17604911,17653173,7549747200.0,63318,63318,212171909,212171909
55,9,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1193,2,2,1785477758134240561,1785477758134623252,1785477758339717960,1785477758112218017,1785477758112600708,1785477758317695416,205094708,205094708,17550892,17897296,7549747200.0,382691,382691,205477399,205477399
55,9,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1195,2,2,1785477758134098570,1785477758134277342,1785477758342734137,1785477758112076026,1785477758112254798,1785477758320711593,208456795,208456795,17478930,17638956,7549747200.0,178772,178772,208635567,208635567
55,9,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1197,2,2,1785477758133947686,1785477758134124193,1785477758350701635,1785477758111925142,1785477758112101649,1785477758328679091,216577442,216577442,17316477,17483393,7549747200.0,176507,176507,216753949,216753949
55,9,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1199,2,2,1785477758134609595,1785477758134616174,1785477758320334116,1785477758112587051,1785477758112593630,1785477758298311572,185717942,185717942,17952447,17975387,7549747200.0,6579,6579,185724521,185724521
55,9,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1201,2,2,1785477758134128616,1785477758134270847,1785477758346276989,1785477758112106072,1785477758112248303,1785477758324254445,212006142,212006142,17459867,17637025,7549747200.0,142231,142231,212148373,212148373
55,10,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=21,16,16,1785477765025350026,1785477765026048589,1785477765033864264,1785477765003490237,1785477765004188800,1785477765012004475,7815675,7815675,28673769,29372332,98621440.0,698563,698563,8514238,8514238
55,10,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=21,16,16,1785477765173089625,1785477765177194177,1785477765184459738,1785477765151229836,1785477765155334388,1785477765162599949,7265561,7265561,86922182,88746030,98621440.0,4104552,4104552,11370113,11370113
55,10,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=21,16,16,1785477757129591738,1785477757280443307,1785477757296412569,1785477757100091920,1785477757263781131,1785477757279750393,15969262,15969262,0,0,3155886080.0,150851569,163689211,166820831,179658473
55,10,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1203,2,2,1785477765033813776,1785477765033917656,1785477765087412552,1785477765011953987,1785477765012057867,1785477765065552763,53494896,53494896,10920,54560,1887436800.0,103880,103880,53598776,53598776
55,10,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1205,2,2,1785477765033764092,1785477765033873703,1785477765086028854,1785477765011904303,1785477765012013914,1785477765064169065,52155151,52155151,10480,12013,1887436800.0,109611,109611,52264762,52264762
55,10,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1207,2,2,1785477765033729017,1785477765033874462,1785477765087846793,1785477765011869228,1785477765012014673,1785477765065987004,53972331,53972331,10320,11480,1887436800.0,145445,145445,54117776,54117776
55,10,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1209,2,2,1785477765033840587,1785477765033894431,1785477765087326042,1785477765011980798,1785477765012034642,1785477765065466253,53431611,53431611,30167,45200,1887436800.0,53844,53844,53485455,53485455
55,10,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1211,2,2,1785477765033742922,1785477765033873820,1785477765086954924,1785477765011883133,1785477765012014031,1785477765065095135,53081104,53081104,10680,11755,1887436800.0,130898,130898,53212002,53212002
55,10,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1213,2,2,1785477765033774576,1785477765033822227,1785477765087578246,1785477765011914787,1785477765011962438,1785477765065718457,53756019,53756019,10840,11320,1887436800.0,47651,47651,53803670,53803670
55,10,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1215,2,2,1785477765033714678,1785477765033862289,1785477765087499624,1785477765011854889,1785477765012002500,1785477765065639835,53637335,53637335,10200,11240,1887436800.0,147611,147611,53784946,53784946
55,10,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1217,2,2,1785477765033755995,1785477765033866498,1785477765088968588,1785477765011896206,1785477765012006709,1785477765067108799,55102090,55102090,10800,38840,1887436800.0,110503,110503,55212593,55212593
55,10,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1203,2,2,1785477765184440319,1785477765184470479,1785477765237549254,1785477765162580530,1785477765162610690,1785477765215689465,53078775,53078775,11560,14320,1887436800.0,30160,30160,53108935,53108935
55,10,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1205,2,2,1785477765184449638,1785477765184470258,1785477765237748012,1785477765162589849,1785477765162610469,1785477765215888223,53277754,53277754,10520,10880,1887436800.0,20620,20620,53298374,53298374
55,10,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1207,2,2,1785477765184480850,1785477765184491763,1785477765239287418,1785477765162621061,1785477765162631974,1785477765217427629,54795655,54795655,50040,61081,1887436800.0,10913,10913,54806568,54806568
55,10,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1209,2,2,1785477765184446302,1785477765184449293,1785477765238437073,1785477765162586513,1785477765162589504,1785477765216577284,53987780,53987780,10960,11400,1887436800.0,2991,2991,53990771,53990771
55,10,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1211,2,2,1785477765184458688,1785477765184459528,1785477765237202457,1785477765162598899,1785477765162599739,1785477765215342668,52742929,52742929,10680,21440,1887436800.0,840,840,52743769,52743769
55,10,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1213,2,2,1785477765184452834,1785477765184453429,1785477765237831338,1785477765162593045,1785477765162593640,1785477765215971549,53377909,53377909,16560,48920,1887436800.0,595,595,53378504,53378504
55,10,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1215,2,2,1785477765184427304,1785477765184512115,1785477765236973220,1785477765162567515,1785477765162652326,1785477765215113431,52461105,52461105,10560,70200,1887436800.0,84811,84811,52545916,52545916
55,10,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1217,2,2,1785477765184444117,1785477765184509864,1785477765237407883,1785477765162584328,1785477765162650075,1785477765215548094,52898019,52898019,17000,59081,1887436800.0,65747,65747,52963766,52963766
55,10,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1203,2,2,1785477757313823872,1785477757314500702,1785477757509316849,1785477757297161696,1785477757297838526,1785477757492654673,194816147,194816147,17581963,18088133,7549747200.0,676830,676830,195492977,195492977
55,10,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1205,2,2,1785477757314059926,1785477757314180667,1785477757523043693,1785477757297397750,1785477757297518491,1785477757506381517,208863026,208863026,17712395,17903075,7549747200.0,120741,120741,208983767,208983767
55,10,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1207,2,2,1785477757314040583,1785477757314169081,1785477757520053833,1785477757297378407,1785477757297506905,1785477757503391657,205884752,205884752,17677372,17830722,7549747200.0,128498,128498,206013250,206013250
55,10,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1209,2,2,1785477757313775374,1785477757314060924,1785477757537287656,1785477757297113198,1785477757297398748,1785477757520625480,223226732,223226732,17421399,17687449,7549747200.0,285550,285550,223512282,223512282
55,10,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1211,2,2,1785477757314087788,1785477757314483131,1785477757521818086,1785477757297425612,1785477757297820955,1785477757505155910,207334955,207334955,17725525,18131143,7549747200.0,395343,395343,207730298,207730298
55,10,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1213,2,2,1785477757314024631,1785477757314212304,1785477757522246462,1785477757297362455,1785477757297550128,1785477757505584286,208034158,208034158,17659311,17838576,7549747200.0,187673,187673,208221831,208221831
55,10,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1215,2,2,1785477757313879234,1785477757313898900,1785477757520240138,1785477757297217058,1785477757297236724,1785477757503577962,206341238,206341238,17521297,17557276,7549747200.0,19666,19666,206360904,206360904
55,10,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1217,2,2,1785477757313955764,1785477757314306403,1785477757521331222,1785477757297293588,1785477757297644227,1785477757504669046,207024819,207024819,17576994,18066758,7549747200.0,350639,350639,207375458,207375458
55,11,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=23,16,16,1785477765025276147,1785477765026401402,1785477765034073895,1785477765003416358,1785477765004541613,1785477765012214106,7672493,7672493,28599890,29725145,98621440.0,1125255,1125255,8797748,8797748
55,11,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=23,16,16,1785477765173704608,1785477765181918867,1785477765189482512,1785477765151844819,1785477765160059078,1785477765167622723,7563645,7563645,86705078,88178426,98621440.0,8214259,8214259,15777904,15777904
55,11,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=23,16,16,1785477756330087989,1785477756495984771,1785477756512112121,1785477756301096079,1785477756478360181,1785477756494487531,16127350,16127350,0,0,3155886080.0,165896782,177264102,182024132,193391452
55,11,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1219,2,2,1785477765034022231,1785477765034085380,1785477765087548376,1785477765012162442,1785477765012225591,1785477765065688587,53462996,53462996,12240,13400,1887436800.0,63149,63149,53526145,53526145
55,11,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1221,2,2,1785477765034033722,1785477765034084045,1785477765089543334,1785477765012173933,1785477765012224256,1785477765067683545,55459289,55459289,10680,15080,1887436800.0,50323,50323,55509612,55509612
55,11,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1223,2,2,1785477765034014797,1785477765034085635,1785477765087315773,1785477765012155008,1785477765012225846,1785477765065455984,53230138,53230138,10480,20920,1887436800.0,70838,70838,53300976,53300976
55,11,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1225,2,2,1785477765034093606,1785477765034098991,1785477765089979289,1785477765012233817,1785477765012239202,1785477765068119500,55880298,55880298,54080,55720,1887436800.0,5385,5385,55885683,55885683
55,11,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1227,2,2,1785477765034022279,1785477765034084569,1785477765094862316,1785477765012162490,1785477765012224780,1785477765073002527,60777747,60777747,14240,17320,1887436800.0,62290,62290,60840037,60840037
55,11,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1229,2,2,1785477765033998265,1785477765034075394,1785477765087326702,1785477765012138476,1785477765012215605,1785477765065466913,53251308,53251308,10400,10480,1887436800.0,77129,77129,53328437,53328437
