src,dst,edge_type
rank108:B2,lane12:B2:s6->s5,backward_gradient_ready
rank108:B2,rank108:B3,local_compute_order
rank108:B3,lane12:B3:s6->s5,backward_gradient_ready
rank108:F0,lane12:F0:s6->s7,forward_payload_ready
rank108:F0,rank108:F1,local_compute_order
rank108:F1,lane12:F1:s6->s7,forward_payload_ready
rank108:F1,rank108:F2,local_compute_order
rank108:F2,lane12:F2:s6->s7,forward_payload_ready
rank108:F2,rank108:F3,local_compute_order
rank108:F3,lane12:F3:s6->s7,forward_payload_ready
rank108:F3,rank108:B0,local_compute_order
rank109:B0,lane13:B0:s6->s5,backward_gradient_ready
rank109:B0,rank109:B1,local_compute_order
rank109:B1,lane13:B1:s6->s5,backward_gradient_ready
rank109:B1,rank109:B2,local_compute_order
rank109:B2,lane13:B2:s6->s5,backward_gradient_ready
rank109:B2,rank109:B3,local_compute_order
rank109:B3,lane13:B3:s6->s5,backward_gradient_ready
rank109:F0,lane13:F0:s6->s7,forward_payload_ready
rank109:F0,rank109:F1,local_compute_order
rank109:F1,lane13:F1:s6->s7,forward_payload_ready
rank109:F1,rank109:F2,local_compute_order
rank109:F2,lane13:F2:s6->s7,forward_payload_ready
rank109:F2,rank109:F3,local_compute_order
rank109:F3,lane13:F3:s6->s7,forward_payload_ready
rank109:F3,rank109:B0,local_compute_order
rank10:B0,rank10:B1,local_compute_order
rank10:B1,rank10:B2,local_compute_order
rank10:B2,rank10:B3,local_compute_order
rank10:F0,lane10:F0:s0->s1,forward_payload_ready
rank10:F0,rank10:F1,local_compute_order
rank10:F1,lane10:F1:s0->s1,forward_payload_ready
rank10:F1,rank10:F2,local_compute_order
rank10:F2,lane10:F2:s0->s1,forward_payload_ready
rank10:F2,rank10:F3,local_compute_order
rank10:F3,lane10:F3:s0->s1,forward_payload_ready
rank10:F3,rank10:B0,local_compute_order
rank110:B0,lane14:B0:s6->s5,backward_gradient_ready
rank110:B0,rank110:B1,local_compute_order
rank110:B1,lane14:B1:s6->s5,backward_gradient_ready
rank110:B1,rank110:B2,local_compute_order
rank110:B2,lane14:B2:s6->s5,backward_gradient_ready
rank110:B2,rank110:B3,local_compute_order
rank110:B3,lane14:B3:s6->s5,backward_gradient_ready
rank110:F0,lane14:F0:s6->s7,forward_payload_ready
rank110:F0,rank110:F1,local_compute_order
rank110:F1,lane14:F1:s6->s7,forward_payload_ready
rank110:F1,rank110:F2,local_compute_order
rank110:F2,lane14:F2:s6->s7,forward_payload_ready
rank110:F2,rank110:F3,local_compute_order
rank110:F3,lane14:F3:s6->s7,forward_payload_ready
rank110:F3,rank110:B0,local_compute_order
rank111:B0,lane15:B0:s6->s5,backward_gradient_ready
rank111:B0,rank111:B1,local_compute_order
rank111:B1,lane15:B1:s6->s5,backward_gradient_ready
rank111:B1,rank111:B2,local_compute_order
rank111:B2,lane15:B2:s6->s5,backward_gradient_ready
rank111:B2,rank111:B3,local_compute_order
rank111:B3,lane15:B3:s6->s5,backward_gradient_ready
rank111:F0,lane15:F0:s6->s7,forward_payload_ready
rank111:F0,rank111:F1,local_compute_order
rank111:F1,lane15:F1:s6->s7,forward_payload_ready
rank111:F1,rank111:F2,local_compute_order
rank111:F2,lane15:F2:s6->s7,forward_payload_ready
rank111:F2,rank111:F3,local_compute_order
rank111:F3,lane15:F3:s6->s7,forward_payload_ready
rank111:F3,rank111:B0,local_compute_order
rank112:B0,lane0:B0:s7->s6,backward_gradient_ready
rank112:B0,rank112:B1,local_compute_order
rank112:B1,lane0:B1:s7->s6,backward_gradient_ready
rank112:B1,rank112:B2,local_compute_order
rank112:B2,lane0:B2:s7->s6,backward_gradient_ready
rank112:B2,rank112:B3,local_compute_order
rank112:B3,lane0:B3:s7->s6,backward_gradient_ready
rank112:F0,lane0:F0:s7->s8,forward_payload_ready
rank112:F0,rank112:F1,local_compute_order
rank112:F1,lane0:F1:s7->s8,forward_payload_ready
rank112:F1,rank112:F2,local_compute_order
rank112:F2,lane0:F2:s7->s8,forward_payload_ready
rank112:F2,rank112:F3,local_compute_order
rank112:F3,lane0:F3:s7->s8,forward_payload_ready
rank112:F3,rank112:B0,local_compute_order
rank113:B0,lane1:B0:s7->s6,backward_gradient_ready
rank113:B0,rank113:B1,local_compute_order
rank113:B1,lane1:B1:s7->s6,backward_gradient_ready
rank113:B1,rank113:B2,local_compute_order
rank113:B2,lane1:B2:s7->s6,backward_gradient_ready
rank113:B2,rank113:B3,local_compute_order
rank113:B3,lane1:B3:s7->s6,backward_gradient_ready
rank113:F0,lane1:F0:s7->s8,forward_payload_ready
rank113:F0,rank113:F1,local_compute_order
rank113:F1,lane1:F1:s7->s8,forward_payload_ready
rank113:F1,rank113:F2,local_compute_order
rank113:F2,lane1:F2:s7->s8,forward_payload_ready
rank113:F2,rank113:F3,local_compute_order
rank113:F3,lane1:F3:s7->s8,forward_payload_ready
rank113:F3,rank113:B0,local_compute_order
rank114:B0,lane2:B0:s7->s6,backward_gradient_ready
rank114:B0,rank114:B1,local_compute_order
rank114:B1,lane2:B1:s7->s6,backward_gradient_ready
rank114:B1,rank114:B2,local_compute_order
rank114:B2,lane2:B2:s7->s6,backward_gradient_ready
rank114:B2,rank114:B3,local_compute_order
rank114:B3,lane2:B3:s7->s6,backward_gradient_ready
rank114:F0,lane2:F0:s7->s8,forward_payload_ready
rank114:F0,rank114:F1,local_compute_order
rank114:F1,lane2:F1:s7->s8,forward_payload_ready
rank114:F1,rank114:F2,local_compute_order
rank114:F2,lane2:F2:s7->s8,forward_payload_ready
rank114:F2,rank114:F3,local_compute_order
rank114:F3,lane2:F3:s7->s8,forward_payload_ready
rank114:F3,rank114:B0,local_compute_order
rank115:B0,lane3:B0:s7->s6,backward_gradient_ready
rank115:B0,rank115:B1,local_compute_order
rank115:B1,lane3:B1:s7->s6,backward_gradient_ready
rank115:B1,rank115:B2,local_compute_order
rank115:B2,lane3:B2:s7->s6,backward_gradient_ready
rank115:B2,rank115:B3,local_compute_order
rank115:B3,lane3:B3:s7->s6,backward_gradient_ready
rank115:F0,lane3:F0:s7->s8,forward_payload_ready
rank115:F0,rank115:F1,local_compute_order
rank115:F1,lane3:F1:s7->s8,forward_payload_ready
rank115:F1,rank115:F2,local_compute_order
rank115:F2,lane3:F2:s7->s8,forward_payload_ready
rank115:F2,rank115:F3,local_compute_order
rank115:F3,lane3:F3:s7->s8,forward_payload_ready
rank115:F3,rank115:B0,local_compute_order
rank116:B0,lane4:B0:s7->s6,backward_gradient_ready
rank116:B0,rank116:B1,local_compute_order
rank116:B1,lane4:B1:s7->s6,backward_gradient_ready
rank116:B1,rank116:B2,local_compute_order
rank116:B2,lane4:B2:s7->s6,backward_gradient_ready
rank116:B2,rank116:B3,local_compute_order
rank116:B3,lane4:B3:s7->s6,backward_gradient_ready
rank116:F0,lane4:F0:s7->s8,forward_payload_ready
rank116:F0,rank116:F1,local_compute_order
rank116:F1,lane4:F1:s7->s8,forward_payload_ready
rank116:F1,rank116:F2,local_compute_order
rank116:F2,lane4:F2:s7->s8,forward_payload_ready
rank116:F2,rank116:F3,local_compute_order
rank116:F3,lane4:F3:s7->s8,forward_payload_ready
rank116:F3,rank116:B0,local_compute_order
rank117:B0,lane5:B0:s7->s6,backward_gradient_ready
rank117:B0,rank117:B1,local_compute_order
rank117:B1,lane5:B1:s7->s6,backward_gradient_ready
rank117:B1,rank117:B2,local_compute_order
rank117:B2,lane5:B2:s7->s6,backward_gradient_ready
rank117:B2,rank117:B3,local_compute_order
rank117:B3,lane5:B3:s7->s6,backward_gradient_ready
rank117:F0,lane5:F0:s7->s8,forward_payload_ready
rank117:F0,rank117:F1,local_compute_order
rank117:F1,lane5:F1:s7->s8,forward_payload_ready
rank117:F1,rank117:F2,local_compute_order
rank117:F2,lane5:F2:s7->s8,forward_payload_ready
rank117:F2,rank117:F3,local_compute_order
rank117:F3,lane5:F3:s7->s8,forward_payload_ready
rank117:F3,rank117:B0,local_compute_order
rank118:B0,lane6:B0:s7->s6,backward_gradient_ready
rank118:B0,rank118:B1,local_compute_order
rank118:B1,lane6:B1:s7->s6,backward_gradient_ready
rank118:B1,rank118:B2,local_compute_order
rank118:B2,lane6:B2:s7->s6,backward_gradient_ready
rank118:B2,rank118:B3,local_compute_order
rank118:B3,lane6:B3:s7->s6,backward_gradient_ready
rank118:F0,lane6:F0:s7->s8,forward_payload_ready
rank118:F0,rank118:F1,local_compute_order
rank118:F1,lane6:F1:s7->s8,forward_payload_ready
rank118:F1,rank118:F2,local_compute_order
rank118:F2,lane6:F2:s7->s8,forward_payload_ready
rank118:F2,rank118:F3,local_compute_order
rank118:F3,lane6:F3:s7->s8,forward_payload_ready
rank118:F3,rank118:B0,local_compute_order
rank119:B0,lane7:B0:s7->s6,backward_gradient_ready
rank119:B0,rank119:B1,local_compute_order
rank119:B1,lane7:B1:s7->s6,backward_gradient_ready
rank119:B1,rank119:B2,local_compute_order
rank119:B2,lane7:B2:s7->s6,backward_gradient_ready
rank119:B2,rank119:B3,local_compute_order
rank119:B3,lane7:B3:s7->s6,backward_gradient_ready
rank119:F0,lane7:F0:s7->s8,forward_payload_ready
rank119:F0,rank119:F1,local_compute_order
rank119:F1,lane7:F1:s7->s8,forward_payload_ready
rank119:F1,rank119:F2,local_compute_order
rank119:F2,lane7:F2:s7->s8,forward_payload_ready
rank119:F2,rank119:F3,local_compute_order
rank119:F3,lane7:F3:s7->s8,forward_payload_ready
rank119:F3,rank119:B0,local_compute_order
rank11:B0,rank11:B1,local_compute_order
rank11:B1,rank11:B2,local_compute_order
rank11:B2,rank11:B3,local_compute_order
rank11:F0,lane11:F0:s0->s1,forward_payload_ready
rank11:F0,rank11:F1,local_compute_order
rank11:F1,lane11:F1:s0->s1,forward_payload_ready
rank11:F1,rank11:F2,local_compute_order
rank11:F2,lane11:F2:s0->s1,forward_payload_ready
rank11:F2,rank11:F3,local_compute_order
rank11:F3,lane11:F3:s0->s1,forward_payload_ready
rank11:F3,rank11:B0,local_compute_order
rank120:B0,lane8:B0:s7->s6,backward_gradient_ready
rank120:B0,rank120:B1,local_compute_order
rank120:B1,lane8:B1:s7->s6,backward_gradient_ready
rank120:B1,rank120:B2,local_compute_order
rank120:B2,lane8:B2:s7->s6,backward_gradient_ready
rank120:B2,rank120:B3,local_compute_order
rank120:B3,lane8:B3:s7->s6,backward_gradient_ready
rank120:F0,lane8:F0:s7->s8,forward_payload_ready
rank120:F0,rank120:F1,local_compute_order
rank120:F1,lane8:F1:s7->s8,forward_payload_ready
rank120:F1,rank120:F2,local_compute_order
rank120:F2,lane8:F2:s7->s8,forward_payload_ready
rank120:F2,rank120:F3,local_compute_order
rank120:F3,lane8:F3:s7->s8,forward_payload_ready
rank120:F3,rank120:B0,local_compute_order
rank121:B0,lane9:B0:s7->s6,backward_gradient_ready
rank121:B0,rank121:B1,local_compute_order
rank121:B1,lane9:B1:s7->s6,backward_gradient_ready
rank121:B1,rank121:B2,local_compute_order
rank121:B2,lane9:B2:s7->s6,backward_gradient_ready
rank121:B2,rank121:B3,local_compute_order
rank121:B3,lane9:B3:s7->s6,backward_gradient_ready
rank121:F0,lane9:F0:s7->s8,forward_payload_ready
rank121:F0,rank121:F1,local_compute_order
rank121:F1,lane9:F1:s7->s8,forward_payload_ready
rank121:F1,rank121:F2,local_compute_order
rank121:F2,lane9:F2:s7->s8,forward_payload_ready
rank121:F2,rank121:F3,local_compute_order
rank121:F3,lane9:F3:s7->s8,forward_payload_ready
rank121:F3,rank121:B0,local_compute_order
rank122:B0,lane10:B0:s7->s6,backward_gradient_ready
rank122:B0,rank122:B1,local_compute_order
rank122:B1,lane10:B1:s7->s6,backward_gradient_ready
rank122:B1,rank122:B2,local_compute_order
rank122:B2,lane10:B2:s7->s6,backward_gradient_ready
rank122:B2,rank122:B3,local_compute_order
rank122:B3,lane10:B3:s7->s6,backward_gradient_ready
rank122:F0,lane10:F0:s7->s8,forward_payload_ready
rank122:F0,rank122:F1,local_compute_order
rank122:F1,lane10:F1:s7->s8,forward_payload_ready
rank122:F1,rank122:F2,local_compute_order
rank122:F2,lane10:F2:s7->s8,forward_payload_ready
rank122:F2,rank122:F3,local_compute_order
rank122:F3,lane10:F3:s7->s8,forward_payload_ready
rank122:F3,rank122:B0,local_compute_order
rank123:B0,lane11:B0:s7->s6,backward_gradient_ready
rank123:B0,rank123:B1,local_compute_order
rank123:B1,lane11:B1:s7->s6,backward_gradient_ready
rank123:B1,rank123:B2,local_compute_order
rank123:B2,lane11:B2:s7->s6,backward_gradient_ready
rank123:B2,rank123:B3,local_compute_order
rank123:B3,lane11:B3:s7->s6,backward_gradient_ready
rank123:F0,lane11:F0:s7->s8,forward_payload_ready
rank123:F0,rank123:F1,local_compute_order
rank123:F1,lane11:F1:s7->s8,forward_payload_ready
rank123:F1,rank123:F2,local_compute_order
rank123:F2,lane11:F2:s7->s8,forward_payload_ready
rank123:F2,rank123:F3,local_compute_order
rank123:F3,lane11:F3:s7->s8,forward_payload_ready
rank123:F3,rank123:B0,local_compute_order
rank124:B0,lane12:B0:s7->s6,backward_gradient_ready
rank124:B0,rank124:B1,local_compute_order
rank124:B1,lane12:B1:s7->s6,backward_gradient_ready
rank124:B1,rank124:B2,local_compute_order
rank124:B2,lane12:B2:s7->s6,backward_gradient_ready
rank124:B2,rank124:B3,local_compute_order
rank124:B3,lane12:B3:s7->s6,backward_gradient_ready
rank124:F0,lane12:F0:s7->s8,forward_payload_ready
rank124:F0,rank124:F1,local_compute_order
rank124:F1,lane12:F1:s7->s8,forward_payload_ready
rank124:F1,rank124:F2,local_compute_order
rank124:F2,lane12:F2:s7->s8,forward_payload_ready
rank124:F2,rank124:F3,local_compute_order
rank124:F3,lane12:F3:s7->s8,forward_payload_ready
rank124:F3,rank124:B0,local_compute_order
rank125:B0,lane13:B0:s7->s6,backward_gradient_ready
rank125:B0,rank125:B1,local_compute_order
rank125:B1,lane13:B1:s7->s6,backward_gradient_ready
rank125:B1,rank125:B2,local_compute_order
rank125:B2,lane13:B2:s7->s6,backward_gradient_ready
rank125:B2,rank125:B3,local_compute_order
rank125:B3,lane13:B3:s7->s6,backward_gradient_ready
rank125:F0,lane13:F0:s7->s8,forward_payload_ready
rank125:F0,rank125:F1,local_compute_order
rank125:F1,lane13:F1:s7->s8,forward_payload_ready
rank125:F1,rank125:F2,local_compute_order
rank125:F2,lane13:F2:s7->s8,forward_payload_ready
rank125:F2,rank125:F3,local_compute_order
rank125:F3,lane13:F3:s7->s8,forward_payload_ready
rank125:F3,rank125:B0,local_compute_order
rank126:B0,lane14:B0:s7->s6,backward_gradient_ready
rank126:B0,rank126:B1,local_compute_order
rank126:B1,lane14:B1:s7->s6,backward_gradient_ready
rank126:B1,rank126:B2,local_compute_order
rank126:B2,lane14:B2:s7->s6,backward_gradient_ready
rank126:B2,rank126:B3,local_compute_order
rank126:B3,lane14:B3:s7->s6,backward_gradient_ready
rank126:F0,lane14:F0:s7->s8,forward_payload_ready
rank126:F0,rank126:F1,local_compute_order
rank126:F1,lane14:F1:s7->s8,forward_payload_ready
rank126:F1,rank126:F2,local_compute_order
rank126:F2,lane14:F2:s7->s8,forward_payload_ready
rank126:F2,rank126:F3,local_compute_order
rank126:F3,lane14:F3:s7->s8,forward_payload_ready
rank126:F3,rank126:B0,local_compute_order
rank127:B0,lane15:B0:s7->s6,backward_gradient_ready
rank127:B0,rank127:B1,local_compute_order
rank127:B1,lane15:B1:s7->s6,backward_gradient_ready
rank127:B1,rank127:B2,local_compute_order
rank127:B2,lane15:B2:s7->s6,backward_gradient_ready
rank127:B2,rank127:B3,local_compute_order
rank127:B3,lane15:B3:s7->s6,backward_gradient_ready
rank127:F0,lane15:F0:s7->s8,forward_payload_ready
rank127:F0,rank127:F1,local_compute_order
rank127:F1,lane15:F1:s7->s8,forward_payload_ready
rank127:F1,rank127:F2,local_compute_order
rank127:F2,lane15:F2:s7->s8,forward_payload_ready
rank127:F2,rank127:F3,local_compute_order
rank127:F3,lane15:F3:s7->s8,forward_payload_ready
rank127:F3,rank127:B0,local_compute_order
rank128:B0,lane0:B0:s8->s7,backward_gradient_ready
rank128:B0,rank128:B1,local_compute_order
rank128:B1,lane0:B1:s8->s7,backward_gradient_ready
rank128:B1,rank128:B2,local_compute_order
rank128:B2,lane0:B2:s8->s7,backward_gradient_ready
rank128:B2,rank128:B3,local_compute_order
rank128:B3,lane0:B3:s8->s7,backward_gradient_ready
rank128:F0,lane0:F0:s8->s9,forward_payload_ready
rank128:F0,rank128:F1,local_compute_order
rank128:F1,lane0:F1:s8->s9,forward_payload_ready
rank128:F1,rank128:F2,local_compute_order
rank128:F2,lane0:F2:s8->s9,forward_payload_ready
rank128:F2,rank128:F3,local_compute_order
rank128:F3,lane0:F3:s8->s9,forward_payload_ready
rank128:F3,rank128:B0,local_compute_order
rank129:B0,lane1:B0:s8->s7,backward_gradient_ready
rank129:B0,rank129:B1,local_compute_order
rank129:B1,lane1:B1:s8->s7,backward_gradient_ready
rank129:B1,rank129:B2,local_compute_order
rank129:B2,lane1:B2:s8->s7,backward_gradient_ready
rank129:B2,rank129:B3,local_compute_order
rank129:B3,lane1:B3:s8->s7,backward_gradient_ready
rank129:F0,lane1:F0:s8->s9,forward_payload_ready
rank129:F0,rank129:F1,local_compute_order
rank129:F1,lane1:F1:s8->s9,forward_payload_ready
rank129:F1,rank129:F2,local_compute_order
rank129:F2,lane1:F2:s8->s9,forward_payload_ready
rank129:F2,rank129:F3,local_compute_order
rank129:F3,lane1:F3:s8->s9,forward_payload_ready
rank129:F3,rank129:B0,local_compute_order
rank12:B0,rank12:B1,local_compute_order
rank12:B1,rank12:B2,local_compute_order
rank12:B2,rank12:B3,local_compute_order
rank12:F0,lane12:F0:s0->s1,forward_payload_ready
rank12:F0,rank12:F1,local_compute_order
rank12:F1,lane12:F1:s0->s1,forward_payload_ready
rank12:F1,rank12:F2,local_compute_order
rank12:F2,lane12:F2:s0->s1,forward_payload_ready
rank12:F2,rank12:F3,local_compute_order
rank12:F3,lane12:F3:s0->s1,forward_payload_ready
rank12:F3,rank12:B0,local_compute_order
rank130:B0,lane2:B0:s8->s7,backward_gradient_ready
rank130:B0,rank130:B1,local_compute_order
rank130:B1,lane2:B1:s8->s7,backward_gradient_ready
rank130:B1,rank130:B2,local_compute_order
rank130:B2,lane2:B2:s8->s7,backward_gradient_ready
rank130:B2,rank130:B3,local_compute_order
rank130:B3,lane2:B3:s8->s7,backward_gradient_ready
rank130:F0,lane2:F0:s8->s9,forward_payload_ready
rank130:F0,rank130:F1,local_compute_order
rank130:F1,lane2:F1:s8->s9,forward_payload_ready
rank130:F1,rank130:F2,local_compute_order
rank130:F2,lane2:F2:s8->s9,forward_payload_ready
rank130:F2,rank130:F3,local_compute_order
rank130:F3,lane2:F3:s8->s9,forward_payload_ready
rank130:F3,rank130:B0,local_compute_order
rank131:B0,lane3:B0:s8->s7,backward_gradient_ready
rank131:B0,rank131:B1,local_compute_order
rank131:B1,lane3:B1:s8->s7,backward_gradient_ready
rank131:B1,rank131:B2,local_compute_order
rank131:B2,lane3:B2:s8->s7,backward_gradient_ready
rank131:B2,rank131:B3,local_compute_order
rank131:B3,lane3:B3:s8->s7,backward_gradient_ready
rank131:F0,lane3:F0:s8->s9,forward_payload_ready
rank131:F0,rank131:F1,local_compute_order
rank131:F1,lane3:F1:s8->s9,forward_payload_ready
rank131:F1,rank131:F2,local_compute_order
rank131:F2,lane3:F2:s8->s9,forward_payload_ready
rank131:F2,rank131:F3,local_compute_order
rank131:F3,lane3:F3:s8->s9,forward_payload_ready
rank131:F3,rank131:B0,local_compute_order
rank132:B0,lane4:B0:s8->s7,backward_gradient_ready
rank132:B0,rank132:B1,local_compute_order
rank132:B1,lane4:B1:s8->s7,backward_gradient_ready
rank132:B1,rank132:B2,local_compute_order
rank132:B2,lane4:B2:s8->s7,backward_gradient_ready
rank132:B2,rank132:B3,local_compute_order
rank132:B3,lane4:B3:s8->s7,backward_gradient_ready
rank132:F0,lane4:F0:s8->s9,forward_payload_ready
rank132:F0,rank132:F1,local_compute_order
rank132:F1,lane4:F1:s8->s9,forward_payload_ready
rank132:F1,rank132:F2,local_compute_order
rank132:F2,lane4:F2:s8->s9,forward_payload_ready
rank132:F2,rank132:F3,local_compute_order
rank132:F3,lane4:F3:s8->s9,forward_payload_ready
rank132:F3,rank132:B0,local_compute_order
rank133:B0,lane5:B0:s8->s7,backward_gradient_ready
rank133:B0,rank133:B1,local_compute_order
rank133:B1,lane5:B1:s8->s7,backward_gradient_ready
rank133:B1,rank133:B2,local_compute_order
rank133:B2,lane5:B2:s8->s7,backward_gradient_ready
rank133:B2,rank133:B3,local_compute_order
rank133:B3,lane5:B3:s8->s7,backward_gradient_ready
rank133:F0,lane5:F0:s8->s9,forward_payload_ready
rank133:F0,rank133:F1,local_compute_order
rank133:F1,lane5:F1:s8->s9,forward_payload_ready
rank133:F1,rank133:F2,local_compute_order
rank133:F2,lane5:F2:s8->s9,forward_payload_ready
rank133:F2,rank133:F3,local_compute_order
rank133:F3,lane5:F3:s8->s9,forward_payload_ready
rank133:F3,rank133:B0,local_compute_order
rank134:B0,lane6:B0:s8->s7,backward_gradient_ready
rank134:B0,rank134:B1,local_compute_order
rank134:B1,lane6:B1:s8->s7,backward_gradient_ready
rank134:B1,rank134:B2,local_compute_order
rank134:B2,lane6:B2:s8->s7,backward_gradient_ready
rank134:B2,rank134:B3,local_compute_order
rank134:B3,lane6:B3:s8->s7,backward_gradient_ready
rank134:F0,lane6:F0:s8->s9,forward_payload_ready
rank134:F0,rank134:F1,local_compute_order
rank134:F1,lane6:F1:s8->s9,forward_payload_ready
rank134:F1,rank134:F2,local_compute_order
rank134:F2,lane6:F2:s8->s9,forward_payload_ready
rank134:F2,rank134:F3,local_compute_order
rank134:F3,lane6:F3:s8->s9,forward_payload_ready
rank134:F3,rank134:B0,local_compute_order
rank135:B0,lane7:B0:s8->s7,backward_gradient_ready
rank135:B0,rank135:B1,local_compute_order
rank135:B1,lane7:B1:s8->s7,backward_gradient_ready
rank135:B1,rank135:B2,local_compute_order
rank135:B2,lane7:B2:s8->s7,backward_gradient_ready
rank135:B2,rank135:B3,local_compute_order
rank135:B3,lane7:B3:s8->s7,backward_gradient_ready
rank135:F0,lane7:F0:s8->s9,forward_payload_ready
rank135:F0,rank135:F1,local_compute_order
rank135:F1,lane7:F1:s8->s9,forward_payload_ready
rank135:F1,rank135:F2,local_compute_order
rank135:F2,lane7:F2:s8->s9,forward_payload_ready
rank135:F2,rank135:F3,local_compute_order
rank135:F3,lane7:F3:s8->s9,forward_payload_ready
rank135:F3,rank135:B0,local_compute_order
rank136:B0,lane8:B0:s8->s7,backward_gradient_ready
rank136:B0,rank136:B1,local_compute_order
rank136:B1,lane8:B1:s8->s7,backward_gradient_ready
rank136:B1,rank136:B2,local_compute_order
rank136:B2,lane8:B2:s8->s7,backward_gradient_ready
rank136:B2,rank136:B3,local_compute_order
rank136:B3,lane8:B3:s8->s7,backward_gradient_ready
rank136:F0,lane8:F0:s8->s9,forward_payload_ready
rank136:F0,rank136:F1,local_compute_order
rank136:F1,lane8:F1:s8->s9,forward_payload_ready
rank136:F1,rank136:F2,local_compute_order
rank136:F2,lane8:F2:s8->s9,forward_payload_ready
rank136:F2,rank136:F3,local_compute_order
rank136:F3,lane8:F3:s8->s9,forward_payload_ready
rank136:F3,rank136:B0,local_compute_order
rank137:B0,lane9:B0:s8->s7,backward_gradient_ready
rank137:B0,rank137:B1,local_compute_order
rank137:B1,lane9:B1:s8->s7,backward_gradient_ready
rank137:B1,rank137:B2,local_compute_order
rank137:B2,lane9:B2:s8->s7,backward_gradient_ready
rank137:B2,rank137:B3,local_compute_order
rank137:B3,lane9:B3:s8->s7,backward_gradient_ready
rank137:F0,lane9:F0:s8->s9,forward_payload_ready
rank137:F0,rank137:F1,local_compute_order
rank137:F1,lane9:F1:s8->s9,forward_payload_ready
rank137:F1,rank137:F2,local_compute_order
rank137:F2,lane9:F2:s8->s9,forward_payload_ready
rank137:F2,rank137:F3,local_compute_order
rank137:F3,lane9:F3:s8->s9,forward_payload_ready
rank137:F3,rank137:B0,local_compute_order
rank138:B0,lane10:B0:s8->s7,backward_gradient_ready
rank138:B0,rank138:B1,local_compute_order
rank138:B1,lane10:B1:s8->s7,backward_gradient_ready
rank138:B1,rank138:B2,local_compute_order
rank138:B2,lane10:B2:s8->s7,backward_gradient_ready
rank138:B2,rank138:B3,local_compute_order
rank138:B3,lane10:B3:s8->s7,backward_gradient_ready
rank138:F0,lane10:F0:s8->s9,forward_payload_ready
rank138:F0,rank138:F1,local_compute_order
rank138:F1,lane10:F1:s8->s9,forward_payload_ready
rank138:F1,rank138:F2,local_compute_order
rank138:F2,lane10:F2:s8->s9,forward_payload_ready
rank138:F2,rank138:F3,local_compute_order
rank138:F3,lane10:F3:s8->s9,forward_payload_ready
rank138:F3,rank138:B0,local_compute_order
rank139:B0,lane11:B0:s8->s7,backward_gradient_ready
rank139:B0,rank139:B1,local_compute_order
rank139:B1,lane11:B1:s8->s7,backward_gradient_ready
rank139:B1,rank139:B2,local_compute_order
rank139:B2,lane11:B2:s8->s7,backward_gradient_ready
rank139:B2,rank139:B3,local_compute_order
rank139:B3,lane11:B3:s8->s7,backward_gradient_ready
rank139:F0,lane11:F0:s8->s9,forward_payload_ready
rank139:F0,rank139:F1,local_compute_order
rank139:F1,lane11:F1:s8->s9,forward_payload_ready
rank139:F1,rank139:F2,local_compute_order
rank139:F2,lane11:F2:s8->s9,forward_payload_ready
rank139:F2,rank139:F3,local_compute_order
rank139:F3,lane11:F3:s8->s9,forward_payload_ready
rank139:F3,rank139:B0,local_compute_order
rank13:B0,rank13:B1,local_compute_order
rank13:B1,rank13:B2,local_compute_order
rank13:B2,rank13:B3,local_compute_order
rank13:F0,lane13:F0:s0->s1,forward_payload_ready
rank13:F0,rank13:F1,local_compute_order
rank13:F1,lane13:F1:s0->s1,forward_payload_ready
rank13:F1,rank13:F2,local_compute_order
rank13:F2,lane13:F2:s0->s1,forward_payload_ready
rank13:F2,rank13:F3,local_compute_order
rank13:F3,lane13:F3:s0->s1,forward_payload_ready
rank13:F3,rank13:B0,local_compute_order
rank140:B0,lane12:B0:s8->s7,backward_gradient_ready
rank140:B0,rank140:B1,local_compute_order
rank140:B1,lane12:B1:s8->s7,backward_gradient_ready
rank140:B1,rank140:B2,local_compute_order
rank140:B2,lane12:B2:s8->s7,backward_gradient_ready
rank140:B2,rank140:B3,local_compute_order
rank140:B3,lane12:B3:s8->s7,backward_gradient_ready
rank140:F0,lane12:F0:s8->s9,forward_payload_ready
rank140:F0,rank140:F1,local_compute_order
rank140:F1,lane12:F1:s8->s9,forward_payload_ready
rank140:F1,rank140:F2,local_compute_order
rank140:F2,lane12:F2:s8->s9,forward_payload_ready
rank140:F2,rank140:F3,local_compute_order
rank140:F3,lane12:F3:s8->s9,forward_payload_ready
rank140:F3,rank140:B0,local_compute_order
rank141:B0,lane13:B0:s8->s7,backward_gradient_ready
rank141:B0,rank141:B1,local_compute_order
rank141:B1,lane13:B1:s8->s7,backward_gradient_ready
rank141:B1,rank141:B2,local_compute_order
rank141:B2,lane13:B2:s8->s7,backward_gradient_ready
rank141:B2,rank141:B3,local_compute_order
rank141:B3,lane13:B3:s8->s7,backward_gradient_ready
rank141:F0,lane13:F0:s8->s9,forward_payload_ready
rank141:F0,rank141:F1,local_compute_order
rank141:F1,lane13:F1:s8->s9,forward_payload_ready
rank141:F1,rank141:F2,local_compute_order
rank141:F2,lane13:F2:s8->s9,forward_payload_ready
rank141:F2,rank141:F3,local_compute_order
rank141:F3,lane13:F3:s8->s9,forward_payload_ready
rank141:F3,rank141:B0,local_compute_order
