iteration,pp_stage,behavior,kind,round,group_key,fct_group_id,group_size,observed_ranks,payload_bytes,reference_first_start_ns,reference_ready_ns,reference_group_end_ns,simulated_first_start_ns,simulated_ready_ns,simulated_group_end_ns,reference_tail_after_last_release_ns,simulated_tail_after_last_release_ns,network_tail_shift_ns,group_finish_shift_ns,iteration_drag_ns,hidden_by_slack_ns,downstream_slack_ns,exposure_ratio,fully_hidden,critical_before,critical_after
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1115,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1115,2,2,1887436800,1785477765168793029,1785477765168846629,1785477765222301370,1785477765168793029,1785477765168846629,1785477765222301370,53454741,53454741,0,0,0,0,17546889,,False,False,False
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1117,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1117,2,2,1887436800,1785477765168846434,1785477765168878821,1785477765220842436,1785477765168846434,1785477765168878821,1785477765220842436,51963615,51963615,0,0,0,0,19005823,,False,False,False
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1119,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1119,2,2,1887436800,1785477765168756561,1785477765168873152,1785477765221707863,1785477765168756561,1785477765168873152,1785477765221707863,52834711,52834711,0,0,0,0,18140396,,False,False,False
55,4,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1121,iter55:pp4:edp_ag1:round1:expert_dp_param_allgather:pg=1121,2,2,1887436800,1785477765168847561,1785477765168871381,1785477765219838042,1785477765168847561,1785477765168871381,1785477765219838042,50966661,50966661,0,0,0,0,20010217,,False,False,False
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1107,iter55:pp4:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1107,2,2,7549747200,1785477762087152416,1785477762087198648,1785477762291659969,1785477762087152416,1785477762087198648,1785477762291659969,204461321,204461321,0,0,0,0,2683156499,,False,False,False
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1109,iter55:pp4:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1109,2,2,7549747200,1785477762087034466,1785477762087484990,1785477762278286916,1785477762087034466,1785477762087484990,1785477762278286916,190801926,190801926,0,0,0,0,2696529552,,False,False,False
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1111,iter55:pp4:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1111,2,2,7549747200,1785477762087002406,1785477762087391222,1785477762294700734,1785477762087002406,1785477762087391222,1785477762294700734,207309512,207309512,0,0,0,0,2680115734,,False,False,False
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1113,iter55:pp4:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1113,2,2,7549747200,1785477762087291261,1785477762089194446,1785477762295114141,1785477762087291261,1785477762089194446,1785477762295114141,205919695,205919695,0,0,0,0,2679702327,,False,False,False
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1115,iter55:pp4:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1115,2,2,7549747200,1785477762087268460,1785477762087336730,1785477762301419090,1785477762087268460,1785477762087336730,1785477762301419090,214082360,214082360,0,0,0,0,2673397378,,False,False,False
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1117,iter55:pp4:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1117,2,2,7549747200,1785477762087153769,1785477762087383162,1785477762294970414,1785477762087153769,1785477762087383162,1785477762294970414,207587252,207587252,0,0,0,0,2679846054,,False,False,False
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1119,iter55:pp4:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1119,2,2,7549747200,1785477762086963449,1785477762087460093,1785477762277065021,1785477762086963449,1785477762087460093,1785477762277065021,189604928,189604928,0,0,0,0,2697751447,,False,False,False
55,4,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1121,iter55:pp4:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1121,2,2,7549747200,1785477762087248991,1785477762087282107,1785477762307489593,1785477762087248991,1785477762087282107,1785477762307489593,220207486,220207486,0,0,0,0,2667326875,,False,False,False
55,5,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=11,iter55:pp5:dp_ag0:round0:dp_param_allgather:pg=11,16,16,98621440,1785477765003383558,1785477765004509477,1785477765012331453,1785477765003383558,1785477765004509477,1785477765012331453,7821976,7821976,0,0,0,0,14039717,,False,False,False
55,5,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=11,iter55:pp5:dp_ag1:round1:dp_param_allgather:pg=11,16,16,98621440,1785477765151436446,1785477765158502373,1785477765166004275,1785477765151436446,1785477765158502373,1785477765166004275,7501902,7501902,0,0,0,0,14039717,,False,False,False
55,5,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=11,iter55:pp5:dp_rs:round0:dp_grad_reduce_scatter:pg=11,16,16,3155886080,1785477761064714633,1785477761255968469,1785477761271764129,1785477761064714633,1785477761255968469,1785477761271764129,15795660,15795660,0,0,0,0,3466077174,,False,False,False
55,5,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1123,iter55:pp5:edp_ag0:round0:expert_dp_param_allgather:pg=1123,2,2,1887436800,1785477765012286402,1785477765012331789,1785477765066137948,1785477765012286402,1785477765012331789,1785477765066137948,53806159,53806159,0,0,0,0,18585798,,False,False,False
55,5,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1125,iter55:pp5:edp_ag0:round0:expert_dp_param_allgather:pg=1125,2,2,1887436800,1785477765012275069,1785477765012342013,1785477765067502531,1785477765012275069,1785477765012342013,1785477765067502531,55160518,55160518,0,0,0,0,17034457,,False,False,False
55,5,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1127,iter55:pp5:edp_ag0:round0:expert_dp_param_allgather:pg=1127,2,2,1887436800,1785477765012233575,1785477765012333243,1785477765066029843,1785477765012233575,1785477765012333243,1785477765066029843,53696600,53696600,0,0,0,0,18378004,,False,False,False
55,5,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1129,iter55:pp5:edp_ag0:round0:expert_dp_param_allgather:pg=1129,2,2,1887436800,1785477765012284677,1785477765012316563,1785477765066658204,1785477765012284677,1785477765012316563,1785477765066658204,54341641,54341641,0,0,0,0,18072329,,False,False,False
55,5,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1131,iter55:pp5:edp_ag0:round0:expert_dp_param_allgather:pg=1131,2,2,1887436800,1785477765012269602,1785477765012339654,1785477765064295275,1785477765012269602,1785477765012339654,1785477765064295275,51955621,51955621,0,0,0,0,20648666,,False,False,False
55,5,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1133,iter55:pp5:edp_ag0:round0:expert_dp_param_allgather:pg=1133,2,2,1887436800,1785477765012271394,1785477765012319327,1785477765066703462,1785477765012271394,1785477765012319327,1785477765066703462,54384135,54384135,0,0,0,0,17829419,,False,False,False
55,5,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1135,iter55:pp5:edp_ag0:round0:expert_dp_param_allgather:pg=1135,2,2,1887436800,1785477765012231503,1785477765012371508,1785477765065573477,1785477765012231503,1785477765012371508,1785477765065573477,53201969,53201969,0,0,0,0,18685413,,False,False,False
55,5,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1137,iter55:pp5:edp_ag0:round0:expert_dp_param_allgather:pg=1137,2,2,1887436800,1785477765012234355,1785477765012343930,1785477765070641947,1785477765012234355,1785477765012343930,1785477765070641947,58298017,58298017,0,0,0,0,14039717,,False,False,False
55,5,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1123,iter55:pp5:edp_ag1:round1:expert_dp_param_allgather:pg=1123,2,2,1887436800,1785477765165942002,1785477765165963381,1785477765219778780,1785477765165942002,1785477765165963381,1785477765219778780,53815399,53815399,0,0,0,0,20069479,,False,False,False
55,5,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1125,iter55:pp5:edp_ag1:round1:expert_dp_param_allgather:pg=1125,2,2,1887436800,1785477765165908068,1785477765166019758,1785477765218884147,1785477765165908068,1785477765166019758,1785477765218884147,52864389,52864389,0,0,0,0,20964112,,False,False,False
55,5,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1127,iter55:pp5:edp_ag1:round1:expert_dp_param_allgather:pg=1127,2,2,1887436800,1785477765165859604,1785477765166024834,1785477765220561152,1785477765165859604,1785477765166024834,1785477765220561152,54536318,54536318,0,0,0,0,19287107,,False,False,False
55,5,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1129,iter55:pp5:edp_ag1:round1:expert_dp_param_allgather:pg=1129,2,2,1887436800,1785477765165925180,1785477765165969426,1785477765219584386,1785477765165925180,1785477765165969426,1785477765219584386,53614960,53614960,0,0,0,0,20263873,,False,False,False
55,5,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1131,iter55:pp5:edp_ag1:round1:expert_dp_param_allgather:pg=1131,2,2,1887436800,1785477765165882971,1785477765166020634,1785477765217035414,1785477765165882971,1785477765166020634,1785477765217035414,51014780,51014780,0,0,0,0,22812845,,False,False,False
55,5,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1133,iter55:pp5:edp_ag1:round1:expert_dp_param_allgather:pg=1133,2,2,1887436800,1785477765165927442,1785477765165946159,1785477765225808542,1785477765165927442,1785477765165946159,1785477765225808542,59862383,59862383,0,0,0,0,14039717,,False,False,False
55,5,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1135,iter55:pp5:edp_ag1:round1:expert_dp_param_allgather:pg=1135,2,2,1887436800,1785477765165851444,1785477765166015315,1785477765219897966,1785477765165851444,1785477765166015315,1785477765219897966,53882651,53882651,0,0,0,0,19950293,,False,False,False
55,5,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1137,iter55:pp5:edp_ag1:round1:expert_dp_param_allgather:pg=1137,2,2,1887436800,1785477765165921190,1785477765166009545,1785477765219627834,1785477765165921190,1785477765166009545,1785477765219627834,53618289,53618289,0,0,0,0,20220425,,False,False,False
55,5,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1123,iter55:pp5:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1123,2,2,7549747200,1785477761289125248,1785477761289344387,1785477761481595792,1785477761289125248,1785477761289344387,1785477761481595792,192251405,192251405,0,0,0,0,3493220676,,False,False,False
55,5,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1125,iter55:pp5:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1125,2,2,7549747200,1785477761289061636,1785477761289402325,1785477761496295808,1785477761289061636,1785477761289402325,1785477761496295808,206893483,206893483,0,0,0,0,3478520660,,False,False,False
55,5,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1127,iter55:pp5:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1127,2,2,7549747200,1785477761289338263,1785477761289411988,1785477761500223946,1785477761289338263,1785477761289411988,1785477761500223946,210811958,210811958,0,0,0,0,3474592522,,False,False,False
55,5,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1129,iter55:pp5:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1129,2,2,7549747200,1785477761289364886,1785477761289812952,1785477761502028171,1785477761289364886,1785477761289812952,1785477761502028171,212215219,212215219,0,0,0,0,3472788297,,False,False,False
55,5,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1131,iter55:pp5:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1131,2,2,7549747200,1785477761289396893,1785477761289524709,1785477761496728846,1785477761289396893,1785477761289524709,1785477761496728846,207204137,207204137,0,0,0,0,3478087622,,False,False,False
55,5,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1133,iter55:pp5:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1133,2,2,7549747200,1785477761289279040,1785477761289422461,1785477761501103231,1785477761289279040,1785477761289422461,1785477761501103231,211680770,211680770,0,0,0,0,3473713237,,False,False,False
55,5,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1135,iter55:pp5:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1135,2,2,7549747200,1785477761288976037,1785477761289487006,1785477761497527608,1785477761288976037,1785477761289487006,1785477761497527608,208040602,208040602,0,0,0,0,3477288860,,False,False,False
55,5,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1137,iter55:pp5:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1137,2,2,7549747200,1785477761289335958,1785477761289646599,1785477761508739294,1785477761289335958,1785477761289646599,1785477761508739294,219092695,219092695,0,0,0,0,3466077174,,False,False,False
55,6,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=13,iter55:pp6:dp_ag0:round0:dp_param_allgather:pg=13,16,16,98621440,1785477765003656820,1785477765004880086,1785477765012393524,1785477765003656820,1785477765004880086,1785477765012393524,7513438,7513438,0,0,0,0,10453902,,False,False,False
55,6,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=13,iter55:pp6:dp_ag1:round1:dp_param_allgather:pg=13,16,16,98621440,1785477765151602428,1785477765161500781,1785477765169097031,1785477765151602428,1785477765161500781,1785477765169097031,7596250,7596250,0,0,0,0,10453902,,False,False,False
55,6,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=13,iter55:pp6:dp_rs:round0:dp_grad_reduce_scatter:pg=13,16,16,3155886080,1785477760272441632,1785477760470367140,1785477760485863793,1785477760272441632,1785477760470367140,1785477760485863793,15496653,15496653,0,0,0,0,4251326580,,False,False,False
55,6,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1139,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1139,2,2,1887436800,1785477765012364599,1785477765012428194,1785477765065487076,1785477765012364599,1785477765012428194,1785477765065487076,53058882,53058882,0,0,0,0,19173476,,False,False,False
55,6,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1141,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1141,2,2,1887436800,1785477765012362511,1785477765012420364,1785477765072362501,1785477765012362511,1785477765012420364,1785477765072362501,59942137,59942137,0,0,0,0,12424118,,False,False,False
55,6,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1143,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1143,2,2,1887436800,1785477765012368633,1785477765012400446,1785477765064705398,1785477765012368633,1785477765012400446,1785477765064705398,52304952,52304952,0,0,0,0,20090006,,False,False,False
55,6,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1145,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1145,2,2,1887436800,1785477765012368175,1785477765012405236,1785477765073365872,1785477765012368175,1785477765012405236,1785477765073365872,60960636,60960636,0,0,0,0,10453902,,False,False,False
55,6,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1147,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1147,2,2,1887436800,1785477765012359391,1785477765012398539,1785477765066010864,1785477765012359391,1785477765012398539,1785477765066010864,53612325,53612325,0,0,0,0,17444479,,False,False,False
55,6,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1149,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1149,2,2,1887436800,1785477765012368313,1785477765012377218,1785477765066590270,1785477765012368313,1785477765012377218,1785477765066590270,54213052,54213052,0,0,0,0,17487016,,False,False,False
55,6,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1151,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1151,2,2,1887436800,1785477765012346945,1785477765012385240,1785477765070243354,1785477765012346945,1785477765012385240,1785477765070243354,57858114,57858114,0,0,0,0,13112372,,False,False,False
55,6,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1153,iter55:pp6:edp_ag0:round0:expert_dp_param_allgather:pg=1153,2,2,1887436800,1785477765012358672,1785477765012405787,1785477765066352304,1785477765012358672,1785477765012405787,1785477765066352304,53946517,53946517,0,0,0,0,17543188,,False,False,False
55,6,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1139,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1139,2,2,1887436800,1785477765169070446,1785477765169111423,1785477765220506749,1785477765169070446,1785477765169111423,1785477765220506749,51395326,51395326,0,0,0,0,19341510,,False,False,False
55,6,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1141,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1141,2,2,1887436800,1785477765169095876,1785477765169111425,1785477765229394357,1785477765169095876,1785477765169111425,1785477765229394357,60282932,60282932,0,0,0,0,10453902,,False,False,False
55,6,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1143,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1143,2,2,1887436800,1785477765169086180,1785477765169111102,1785477765222484605,1785477765169086180,1785477765169111102,1785477765222484605,53373503,53373503,0,0,0,0,17363654,,False,False,False
55,6,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1145,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1145,2,2,1887436800,1785477765168984897,1785477765169108991,1785477765222874378,1785477765168984897,1785477765169108991,1785477765222874378,53765387,53765387,0,0,0,0,16973881,,False,False,False
55,6,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1147,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1147,2,2,1887436800,1785477765169091893,1785477765169111857,1785477765227101653,1785477765169091893,1785477765169111857,1785477765227101653,57989796,57989796,0,0,0,0,12746606,,False,False,False
55,6,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1149,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1149,2,2,1887436800,1785477765169082907,1785477765169097935,1785477765222844908,1785477765169082907,1785477765169097935,1785477765222844908,53746973,53746973,0,0,0,0,17003351,,False,False,False
55,6,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1151,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1151,2,2,1887436800,1785477765169076474,1785477765169138863,1785477765222984070,1785477765169076474,1785477765169138863,1785477765222984070,53845207,53845207,0,0,0,0,16864189,,False,False,False
55,6,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1153,iter55:pp6:edp_ag1:round1:expert_dp_param_allgather:pg=1153,2,2,1887436800,1785477765169089852,1785477765169131699,1785477765222538936,1785477765169089852,1785477765169131699,1785477765222538936,53407237,53407237,0,0,0,0,17309323,,False,False,False
55,6,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1139,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1139,2,2,7549747200,1785477760503411824,1785477760503516120,1785477760723489888,1785477760503411824,1785477760503516120,1785477760723489888,219973768,219973768,0,0,0,0,4251326580,,False,False,False
55,6,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1141,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1141,2,2,7549747200,1785477760503254932,1785477760503470566,1785477760715938952,1785477760503254932,1785477760503470566,1785477760715938952,212468386,212468386,0,0,0,0,4258877516,,False,False,False
55,6,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1143,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1143,2,2,7549747200,1785477760503482782,1785477760503605702,1785477760720070635,1785477760503482782,1785477760503605702,1785477760720070635,216464933,216464933,0,0,0,0,4254745833,,False,False,False
55,6,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1145,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1145,2,2,7549747200,1785477760503429718,1785477760503550240,1785477760715314224,1785477760503429718,1785477760503550240,1785477760715314224,211763984,211763984,0,0,0,0,4259502244,,False,False,False
55,6,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1147,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1147,2,2,7549747200,1785477760503482421,1785477760503677314,1785477760711649434,1785477760503482421,1785477760503677314,1785477760711649434,207972120,207972120,0,0,0,0,4263167034,,False,False,False
55,6,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1149,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1149,2,2,7549747200,1785477760503357839,1785477760503435392,1785477760711145483,1785477760503357839,1785477760503435392,1785477760711145483,207710091,207710091,0,0,0,0,4263670985,,False,False,False
55,6,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1151,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1151,2,2,7549747200,1785477760503677209,1785477760503692885,1785477760705560157,1785477760503677209,1785477760503692885,1785477760705560157,201867272,201867272,0,0,0,0,4269256311,,False,False,False
55,6,expert_dp_grad_reduce_scatter,edp_rs,0,expert_dp_grad_reduce_scatter:pg=1153,iter55:pp6:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1153,2,2,7549747200,1785477760503527368,1785477760503927213,1785477760723337323,1785477760503527368,1785477760503927213,1785477760723337323,219410110,219410110,0,0,0,0,4251479145,,False,False,False
55,7,dp_param_allgather,dp_ag0,0,dp_param_allgather:pg=15,iter55:pp7:dp_ag0:round0:dp_param_allgather:pg=15,16,16,98621440,1785477765003819816,1785477765004480834,1785477765012271116,1785477765003819816,1785477765004480834,1785477765012271116,7790282,7790282,0,0,0,0,7604938,,False,False,False
55,7,dp_param_allgather,dp_ag1,1,dp_param_allgather:pg=15,iter55:pp7:dp_ag1:round1:dp_param_allgather:pg=15,16,16,98621440,1785477765152238704,1785477765163844702,1785477765171255416,1785477765152238704,1785477765163844702,1785477765171255416,7410714,7410714,0,0,0,0,7604938,,False,False,False
55,7,dp_grad_reduce_scatter,dp_rs,0,dp_grad_reduce_scatter:pg=15,iter55:pp7:dp_rs:round0:dp_grad_reduce_scatter:pg=15,16,16,3155886080,1785477759463735921,1785477759676536526,1785477759692405210,1785477759463735921,1785477759676536526,1785477759692405210,15868684,15868684,0,0,0,0,5048817617,,False,False,False
55,7,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1155,iter55:pp7:edp_ag0:round0:expert_dp_param_allgather:pg=1155,2,2,1887436800,1785477765012264952,1785477765012384638,1785477765065741397,1785477765012264952,1785477765012384638,1785477765065741397,53356759,53356759,0,0,0,0,18307603,,False,False,False
55,7,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1157,iter55:pp7:edp_ag0:round0:expert_dp_param_allgather:pg=1157,2,2,1887436800,1785477765012255150,1785477765012266904,1785477765075876157,1785477765012255150,1785477765012266904,1785477765075876157,63609253,63609253,0,0,0,0,7604938,,False,False,False
55,7,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1159,iter55:pp7:edp_ag0:round0:expert_dp_param_allgather:pg=1159,2,2,1887436800,1785477765012264133,1785477765012278269,1785477765066309616,1785477765012264133,1785477765012278269,1785477765066309616,54031347,54031347,0,0,0,0,17791481,,False,False,False
55,7,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1161,iter55:pp7:edp_ag0:round0:expert_dp_param_allgather:pg=1161,2,2,1887436800,1785477765012193677,1785477765012266073,1785477765065411150,1785477765012193677,1785477765012266073,1785477765065411150,53145077,53145077,0,0,0,0,18242526,,False,False,False
55,7,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1163,iter55:pp7:edp_ag0:round0:expert_dp_param_allgather:pg=1163,2,2,1887436800,1785477765012240956,1785477765012261115,1785477765067031147,1785477765012240956,1785477765012261115,1785477765067031147,54770032,54770032,0,0,0,0,16288102,,False,False,False
55,7,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1165,iter55:pp7:edp_ag0:round0:expert_dp_param_allgather:pg=1165,2,2,1887436800,1785477765012261016,1785477765012330516,1785477765066555287,1785477765012261016,1785477765012330516,1785477765066555287,54224771,54224771,0,0,0,0,16728593,,False,False,False
55,7,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1167,iter55:pp7:edp_ag0:round0:expert_dp_param_allgather:pg=1167,2,2,1887436800,1785477765012196854,1785477765012264648,1785477765066145710,1785477765012196854,1785477765012264648,1785477765066145710,53881062,53881062,0,0,0,0,17336682,,False,False,False
55,7,expert_dp_param_allgather,edp_ag0,0,expert_dp_param_allgather:pg=1169,iter55:pp7:edp_ag0:round0:expert_dp_param_allgather:pg=1169,2,2,1887436800,1785477765012210376,1785477765012307453,1785477765068402815,1785477765012210376,1785477765012307453,1785477765068402815,56095362,56095362,0,0,0,0,15367958,,False,False,False
55,7,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1155,iter55:pp7:edp_ag1:round1:expert_dp_param_allgather:pg=1155,2,2,1887436800,1785477765171226828,1785477765171282831,1785477765222822457,1785477765171226828,1785477765171282831,1785477765222822457,51539626,51539626,0,0,0,0,17025802,,False,False,False
55,7,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1157,iter55:pp7:edp_ag1:round1:expert_dp_param_allgather:pg=1157,2,2,1887436800,1785477765171218688,1785477765171227470,1785477765232243321,1785477765171218688,1785477765171227470,1785477765232243321,61015851,61015851,0,0,0,0,7604938,,False,False,False
55,7,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1159,iter55:pp7:edp_ag1:round1:expert_dp_param_allgather:pg=1159,2,2,1887436800,1785477765171185692,1785477765171266256,1785477765224307571,1785477765171185692,1785477765171266256,1785477765224307571,53041315,53041315,0,0,0,0,15540688,,False,False,False
55,7,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1161,iter55:pp7:edp_ag1:round1:expert_dp_param_allgather:pg=1161,2,2,1887436800,1785477765171232493,1785477765171252331,1785477765224742127,1785477765171232493,1785477765171252331,1785477765224742127,53489796,53489796,0,0,0,0,15106132,,False,False,False
55,7,expert_dp_param_allgather,edp_ag1,1,expert_dp_param_allgather:pg=1163,iter55:pp7:edp_ag1:round1:expert_dp_param_allgather:pg=1163,2,2,1887436800,1785477765171199980,1785477765171238411,1785477765224587854,1785477765171199980,1785477765171238411,1785477765224587854,53349443,53349443,0,0,0,0,15260405,,False,False,False
