arrival_wait_ns,group_ready_ns,kind,behavior,group_size,service_ns,group_key,completion_advance_ns,round,end_ns,start_ns,group_end_ns,observed_ranks,group_first_start_ns,iteration,rank,pp_stage,payload_bytes,dependency,dependency_lag_ns,predicted_start_ns,predicted_group_ready_ns,predicted_group_first_start_ns,service_scale,fct_group_id,fct_request_id,fct_source,oisa_collective_elapsed_ns,oisa_arrival_span_ns,oisa_tail_after_last_release_ns,predicted_collective_elapsed_ns,predicted_service_ns,predicted_group_end_ns,provider_rank_done_offset_ns,predicted_completion_advance_ns,completion_model,predicted_end_ns
721990,1785477765026328697,dp_ag0,dp_param_allgather,16,7821839,dp_param_allgather:pg=17,25081,0,1785477765034125455,1785477765025606707,1785477765034150536,16,1785477765025206978,55,137,8,98621440,world_rs_done,28930450,1785477765003746918,1785477765004468908,1785477765003347189,1.0,iter55:pp8:dp_ag0:round0:dp_param_allgather:pg=17,iter55:pp8:dp_ag0:round0:dp_param_allgather:pg=17:rel-b472583dc00b,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,8943558,1121719,7821839,8943558,7821839,1785477765012290747,-1,25081,trace_group_end_lag_clamped,1785477765012265666
741373,1785477765026328697,dp_ag0,dp_param_allgather,16,7821839,dp_param_allgather:pg=17,41234,0,1785477765034109302,1785477765025587324,1785477765034150536,16,1785477765025206978,55,138,8,98621440,world_rs_done,28911067,1785477765003727535,1785477765004468908,1785477765003347189,1.0,iter55:pp8:dp_ag0:round0:dp_param_allgather:pg=17,iter55:pp8:dp_ag0:round0:dp_param_allgather:pg=17:rel-b472583dc00b,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,8943558,1121719,7821839,8943558,7821839,1785477765012290747,-1,41234,trace_group_end_lag_clamped,1785477765012249513
0,1785477765026328697,dp_ag0,dp_param_allgather,16,7821839,dp_param_allgather:pg=17,33057,0,1785477765034117479,1785477765026328697,1785477765034150536,16,1785477765025206978,55,139,8,98621440,world_rs_done,29652440,1785477765004468908,1785477765004468908,1785477765003347189,1.0,iter55:pp8:dp_ag0:round0:dp_param_allgather:pg=17,iter55:pp8:dp_ag0:round0:dp_param_allgather:pg=17:rel-b472583dc00b,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,8943558,1121719,7821839,8943558,7821839,1785477765012290747,-1,33057,trace_group_end_lag_clamped,1785477765012257690
715223,1785477765026328697,dp_ag0,dp_param_allgather,16,7821839,dp_param_allgather:pg=17,35434,0,1785477765034115102,1785477765025613474,1785477765034150536,16,1785477765025206978,55,140,8,98621440,world_rs_done,28937217,1785477765003753685,1785477765004468908,1785477765003347189,1.0,iter55:pp8:dp_ag0:round0:dp_param_allgather:pg=17,iter55:pp8:dp_ag0:round0:dp_param_allgather:pg=17:rel-b472583dc00b,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,8943558,1121719,7821839,8943558,7821839,1785477765012290747,-1,35434,trace_group_end_lag_clamped,1785477765012255313
498112,1785477765026328697,dp_ag0,dp_param_allgather,16,7821839,dp_param_allgather:pg=17,38276,0,1785477765034112260,1785477765025830585,1785477765034150536,16,1785477765025206978,55,141,8,98621440,world_rs_done,29154328,1785477765003970796,1785477765004468908,1785477765003347189,1.0,iter55:pp8:dp_ag0:round0:dp_param_allgather:pg=17,iter55:pp8:dp_ag0:round0:dp_param_allgather:pg=17:rel-b472583dc00b,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,8943558,1121719,7821839,8943558,7821839,1785477765012290747,-1,38276,trace_group_end_lag_clamped,1785477765012252471
290347,1785477765026328697,dp_ag0,dp_param_allgather,16,7821839,dp_param_allgather:pg=17,25242,0,1785477765034125294,1785477765026038350,1785477765034150536,16,1785477765025206978,55,142,8,98621440,world_rs_done,29362093,1785477765004178561,1785477765004468908,1785477765003347189,1.0,iter55:pp8:dp_ag0:round0:dp_param_allgather:pg=17,iter55:pp8:dp_ag0:round0:dp_param_allgather:pg=17:rel-b472583dc00b,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,8943558,1121719,7821839,8943558,7821839,1785477765012290747,-1,25242,trace_group_end_lag_clamped,1785477765012265505
265600,1785477765026328697,dp_ag0,dp_param_allgather,16,7821839,dp_param_allgather:pg=17,25755,0,1785477765034124781,1785477765026063097,1785477765034150536,16,1785477765025206978,55,143,8,98621440,world_rs_done,29386840,1785477765004203308,1785477765004468908,1785477765003347189,1.0,iter55:pp8:dp_ag0:round0:dp_param_allgather:pg=17,iter55:pp8:dp_ag0:round0:dp_param_allgather:pg=17:rel-b472583dc00b,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,8943558,1121719,7821839,8943558,7821839,1785477765012290747,-1,25755,trace_group_end_lag_clamped,1785477765012264992
5190702,1785477765179832510,dp_ag1,dp_param_allgather,16,7767905,dp_param_allgather:pg=17,25374,1,1785477765187575041,1785477765174641808,1785477765187600415,16,1785477765172940032,55,128,8,98621440,same_rank_edp_ag0,87347845,1785477765152782019,1785477765157972721,1785477765151080243,1.0,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17:rel-7f793e21c16c,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14660383,6892478,7767905,14660383,7767905,1785477765165740626,-1,25374,trace_group_end_lag_clamped,1785477765165715252
4432992,1785477765179832510,dp_ag1,dp_param_allgather,16,7767905,dp_param_allgather:pg=17,27356,1,1785477765187573059,1785477765175399518,1785477765187600415,16,1785477765172940032,55,129,8,98621440,same_rank_edp_ag0,88068875,1785477765153539729,1785477765157972721,1785477765151080243,1.0,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17:rel-7f793e21c16c,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14660383,6892478,7767905,14660383,7767905,1785477765165740626,-1,27356,trace_group_end_lag_clamped,1785477765165713270
0,1785477765179832510,dp_ag1,dp_param_allgather,16,7767905,dp_param_allgather:pg=17,41483,1,1785477765187558932,1785477765179832510,1785477765187600415,16,1785477765172940032,55,130,8,98621440,same_rank_edp_ag0,87548327,1785477765157972721,1785477765157972721,1785477765151080243,1.0,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17:rel-7f793e21c16c,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14660383,6892478,7767905,14660383,7767905,1785477765165740626,-1,41483,trace_group_end_lag_clamped,1785477765165699143
3987508,1785477765179832510,dp_ag1,dp_param_allgather,16,7767905,dp_param_allgather:pg=17,54382,1,1785477765187546033,1785477765175845002,1785477765187600415,16,1785477765172940032,55,131,8,98621440,same_rank_edp_ag0,87286963,1785477765153985213,1785477765157972721,1785477765151080243,1.0,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17:rel-7f793e21c16c,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14660383,6892478,7767905,14660383,7767905,1785477765165740626,-1,54382,trace_group_end_lag_clamped,1785477765165686244
4871808,1785477765179832510,dp_ag1,dp_param_allgather,16,7767905,dp_param_allgather:pg=17,22414,1,1785477765187578001,1785477765174960702,1785477765187600415,16,1785477765172940032,55,132,8,98621440,same_rank_edp_ag0,87669569,1785477765153100913,1785477765157972721,1785477765151080243,1.0,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17:rel-7f793e21c16c,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14660383,6892478,7767905,14660383,7767905,1785477765165740626,-1,22414,trace_group_end_lag_clamped,1785477765165718212
3777558,1785477765179832510,dp_ag1,dp_param_allgather,16,7767905,dp_param_allgather:pg=17,43130,1,1785477765187557285,1785477765176054952,1785477765187600415,16,1785477765172940032,55,133,8,98621440,same_rank_edp_ag0,87876336,1785477765154195163,1785477765157972721,1785477765151080243,1.0,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17:rel-7f793e21c16c,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14660383,6892478,7767905,14660383,7767905,1785477765165740626,-1,43130,trace_group_end_lag_clamped,1785477765165697496
4414308,1785477765179832510,dp_ag1,dp_param_allgather,16,7767905,dp_param_allgather:pg=17,23442,1,1785477765187576973,1785477765175418202,1785477765187600415,16,1785477765172940032,55,134,8,98621440,same_rank_edp_ag0,87533609,1785477765153558413,1785477765157972721,1785477765151080243,1.0,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17:rel-7f793e21c16c,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14660383,6892478,7767905,14660383,7767905,1785477765165740626,-1,23442,trace_group_end_lag_clamped,1785477765165717184
6333366,1785477765179832510,dp_ag1,dp_param_allgather,16,7767905,dp_param_allgather:pg=17,39744,1,1785477765187560671,1785477765173499144,1785477765187600415,16,1785477765172940032,55,135,8,98621440,same_rank_edp_ag0,86905936,1785477765151639355,1785477765157972721,1785477765151080243,1.0,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17:rel-7f793e21c16c,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14660383,6892478,7767905,14660383,7767905,1785477765165740626,-1,39744,trace_group_end_lag_clamped,1785477765165700882
4545848,1785477765179832510,dp_ag1,dp_param_allgather,16,7767905,dp_param_allgather:pg=17,0,1,1785477765187600415,1785477765175286662,1785477765187600415,16,1785477765172940032,55,136,8,98621440,same_rank_edp_ag0,87986917,1785477765153426873,1785477765157972721,1785477765151080243,1.0,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17:rel-7f793e21c16c,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14660383,6892478,7767905,14660383,7767905,1785477765165740626,-1,0,trace_group_end_lag_clamped,1785477765165740626
6169489,1785477765179832510,dp_ag1,dp_param_allgather,16,7767905,dp_param_allgather:pg=17,9870,1,1785477765187590545,1785477765173663021,1785477765187600415,16,1785477765172940032,55,137,8,98621440,same_rank_edp_ag0,86375396,1785477765151803232,1785477765157972721,1785477765151080243,1.0,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17:rel-7f793e21c16c,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14660383,6892478,7767905,14660383,7767905,1785477765165740626,-1,9870,trace_group_end_lag_clamped,1785477765165730756
154344,1785477765179832510,dp_ag1,dp_param_allgather,16,7767905,dp_param_allgather:pg=17,45553,1,1785477765187554862,1785477765179678166,1785477765187600415,16,1785477765172940032,55,138,8,98621440,same_rank_edp_ag0,87463986,1785477765157818377,1785477765157972721,1785477765151080243,1.0,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17:rel-7f793e21c16c,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14660383,6892478,7767905,14660383,7767905,1785477765165740626,-1,45553,trace_group_end_lag_clamped,1785477765165695073
4865702,1785477765179832510,dp_ag1,dp_param_allgather,16,7767905,dp_param_allgather:pg=17,78106,1,1785477765187522309,1785477765174966808,1785477765187600415,16,1785477765172940032,55,139,8,98621440,same_rank_edp_ag0,86429893,1785477765153107019,1785477765157972721,1785477765151080243,1.0,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17:rel-7f793e21c16c,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14660383,6892478,7767905,14660383,7767905,1785477765165740626,-1,78106,trace_group_end_lag_clamped,1785477765165662520
5271888,1785477765179832510,dp_ag1,dp_param_allgather,16,7767905,dp_param_allgather:pg=17,10269,1,1785477765187590146,1785477765174560622,1785477765187600415,16,1785477765172940032,55,140,8,98621440,same_rank_edp_ag0,87354941,1785477765152700833,1785477765157972721,1785477765151080243,1.0,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17:rel-7f793e21c16c,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14660383,6892478,7767905,14660383,7767905,1785477765165740626,-1,10269,trace_group_end_lag_clamped,1785477765165730357
4475414,1785477765179832510,dp_ag1,dp_param_allgather,16,7767905,dp_param_allgather:pg=17,14387,1,1785477765187586028,1785477765175357096,1785477765187600415,16,1785477765172940032,55,141,8,98621440,same_rank_edp_ag0,87128128,1785477765153497307,1785477765157972721,1785477765151080243,1.0,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17:rel-7f793e21c16c,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14660383,6892478,7767905,14660383,7767905,1785477765165740626,-1,14387,trace_group_end_lag_clamped,1785477765165726239
4276638,1785477765179832510,dp_ag1,dp_param_allgather,16,7767905,dp_param_allgather:pg=17,1307,1,1785477765187599108,1785477765175555872,1785477765187600415,16,1785477765172940032,55,142,8,98621440,same_rank_edp_ag0,87710259,1785477765153696083,1785477765157972721,1785477765151080243,1.0,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17:rel-7f793e21c16c,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14660383,6892478,7767905,14660383,7767905,1785477765165740626,-1,1307,trace_group_end_lag_clamped,1785477765165739319
6892478,1785477765179832510,dp_ag1,dp_param_allgather,16,7767905,dp_param_allgather:pg=17,17295,1,1785477765187583120,1785477765172940032,1785477765187600415,16,1785477765172940032,55,143,8,98621440,same_rank_edp_ag0,86411743,1785477765151080243,1785477765157972721,1785477765151080243,1.0,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17,iter55:pp8:dp_ag1:round1:dp_param_allgather:pg=17:rel-7f793e21c16c,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,14660383,6892478,7767905,14660383,7767905,1785477765165740626,-1,17295,trace_group_end_lag_clamped,1785477765165723331
210849251,1785477758916665278,dp_rs,dp_grad_reduce_scatter,16,15668448,dp_grad_reduce_scatter:pg=17,21254,0,1785477758932312472,1785477758705816027,1785477758932333726,16,1785477758704979238,55,128,8,3155886080,pp_frontier,0,1785477758680316985,1785477758896734617,1785477758674204830,1.0,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17:rel-abcc3210628f,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,238198235,222529787,15668448,238198235,15668448,1785477758912403065,-1,21254,trace_group_end_lag_clamped,1785477758912381811
210678351,1785477758916665278,dp_rs,dp_grad_reduce_scatter,16,15668448,dp_grad_reduce_scatter:pg=17,62070,0,1785477758932271656,1785477758705986927,1785477758932333726,16,1785477758704979238,55,129,8,3155886080,pp_frontier,0,1785477758674204830,1785477758896734617,1785477758674204830,1.0,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17:rel-abcc3210628f,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,238198235,222529787,15668448,238198235,15668448,1785477758912403065,-1,62070,trace_group_end_lag_clamped,1785477758912340995
209999160,1785477758916665278,dp_rs,dp_grad_reduce_scatter,16,15668448,dp_grad_reduce_scatter:pg=17,102364,0,1785477758932231362,1785477758706666118,1785477758932333726,16,1785477758704979238,55,130,8,3155886080,pp_frontier,0,1785477758682022469,1785477758896734617,1785477758674204830,1.0,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17:rel-abcc3210628f,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,238198235,222529787,15668448,238198235,15668448,1785477758912403065,-1,102364,trace_group_end_lag_clamped,1785477758912300701
210086483,1785477758916665278,dp_rs,dp_grad_reduce_scatter,16,15668448,dp_grad_reduce_scatter:pg=17,0,0,1785477758932333726,1785477758706578795,1785477758932333726,16,1785477758704979238,55,131,8,3155886080,pp_frontier,0,1785477758681038409,1785477758896734617,1785477758674204830,1.0,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17:rel-abcc3210628f,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,238198235,222529787,15668448,238198235,15668448,1785477758912403065,-1,0,trace_group_end_lag_clamped,1785477758912403065
211200072,1785477758916665278,dp_rs,dp_grad_reduce_scatter,16,15668448,dp_grad_reduce_scatter:pg=17,65914,0,1785477758932267812,1785477758705465206,1785477758932333726,16,1785477758704979238,55,132,8,3155886080,pp_frontier,0,1785477758684012795,1785477758896734617,1785477758674204830,1.0,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17:rel-abcc3210628f,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,238198235,222529787,15668448,238198235,15668448,1785477758912403065,-1,65914,trace_group_end_lag_clamped,1785477758912337151
210699577,1785477758916665278,dp_rs,dp_grad_reduce_scatter,16,15668448,dp_grad_reduce_scatter:pg=17,24209,0,1785477758932309517,1785477758705965701,1785477758932333726,16,1785477758704979238,55,133,8,3155886080,pp_frontier,0,1785477758683273096,1785477758896734617,1785477758674204830,1.0,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17:rel-abcc3210628f,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,238198235,222529787,15668448,238198235,15668448,1785477758912403065,-1,24209,trace_group_end_lag_clamped,1785477758912378856
211686040,1785477758916665278,dp_rs,dp_grad_reduce_scatter,16,15668448,dp_grad_reduce_scatter:pg=17,176069,0,1785477758932157657,1785477758704979238,1785477758932333726,16,1785477758704979238,55,134,8,3155886080,pp_frontier,0,1785477758675278291,1785477758896734617,1785477758674204830,1.0,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17:rel-abcc3210628f,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,238198235,222529787,15668448,238198235,15668448,1785477758912403065,-1,176069,trace_group_end_lag_clamped,1785477758912226996
211126258,1785477758916665278,dp_rs,dp_grad_reduce_scatter,16,15668448,dp_grad_reduce_scatter:pg=17,68339,0,1785477758932265387,1785477758705539020,1785477758932333726,16,1785477758704979238,55,135,8,3155886080,pp_frontier,0,1785477758675649374,1785477758896734617,1785477758674204830,1.0,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17:rel-abcc3210628f,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,238198235,222529787,15668448,238198235,15668448,1785477758912403065,-1,68339,trace_group_end_lag_clamped,1785477758912334726
1855183,1785477758916665278,dp_rs,dp_grad_reduce_scatter,16,15668448,dp_grad_reduce_scatter:pg=17,43226,0,1785477758932290500,1785477758914810095,1785477758932333726,16,1785477758704979238,55,136,8,3155886080,pp_frontier,0,1785477758872248607,1785477758896734617,1785477758674204830,1.0,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17:rel-abcc3210628f,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,238198235,222529787,15668448,238198235,15668448,1785477758912403065,-1,43226,trace_group_end_lag_clamped,1785477758912359839
1262311,1785477758916665278,dp_rs,dp_grad_reduce_scatter,16,15668448,dp_grad_reduce_scatter:pg=17,59538,0,1785477758932274188,1785477758915402967,1785477758932333726,16,1785477758704979238,55,137,8,3155886080,pp_frontier,0,1785477758889666408,1785477758896734617,1785477758674204830,1.0,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17:rel-abcc3210628f,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,238198235,222529787,15668448,238198235,15668448,1785477758912403065,-1,59538,trace_group_end_lag_clamped,1785477758912343527
1776772,1785477758916665278,dp_rs,dp_grad_reduce_scatter,16,15668448,dp_grad_reduce_scatter:pg=17,60104,0,1785477758932273622,1785477758914888506,1785477758932333726,16,1785477758704979238,55,138,8,3155886080,pp_frontier,0,1785477758893070180,1785477758896734617,1785477758674204830,1.0,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17:rel-abcc3210628f,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,238198235,222529787,15668448,238198235,15668448,1785477758912403065,-1,60104,trace_group_end_lag_clamped,1785477758912342961
929469,1785477758916665278,dp_rs,dp_grad_reduce_scatter,16,15668448,dp_grad_reduce_scatter:pg=17,63301,0,1785477758932270425,1785477758915735809,1785477758932333726,16,1785477758704979238,55,139,8,3155886080,pp_frontier,0,1785477758896734617,1785477758896734617,1785477758674204830,1.0,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17:rel-abcc3210628f,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,238198235,222529787,15668448,238198235,15668448,1785477758912403065,-1,63301,trace_group_end_lag_clamped,1785477758912339764
1432763,1785477758916665278,dp_rs,dp_grad_reduce_scatter,16,15668448,dp_grad_reduce_scatter:pg=17,62154,0,1785477758932271572,1785477758915232515,1785477758932333726,16,1785477758704979238,55,140,8,3155886080,pp_frontier,0,1785477758894625558,1785477758896734617,1785477758674204830,1.0,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17:rel-abcc3210628f,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,238198235,222529787,15668448,238198235,15668448,1785477758912403065,-1,62154,trace_group_end_lag_clamped,1785477758912340911
654131,1785477758916665278,dp_rs,dp_grad_reduce_scatter,16,15668448,dp_grad_reduce_scatter:pg=17,154592,0,1785477758932179134,1785477758916011147,1785477758932333726,16,1785477758704979238,55,141,8,3155886080,pp_frontier,0,1785477758893500542,1785477758896734617,1785477758674204830,1.0,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17:rel-abcc3210628f,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,238198235,222529787,15668448,238198235,15668448,1785477758912403065,-1,154592,trace_group_end_lag_clamped,1785477758912248473
0,1785477758916665278,dp_rs,dp_grad_reduce_scatter,16,15668448,dp_grad_reduce_scatter:pg=17,63401,0,1785477758932270325,1785477758916665278,1785477758932333726,16,1785477758704979238,55,142,8,3155886080,pp_frontier,0,1785477758887332486,1785477758896734617,1785477758674204830,1.0,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17:rel-abcc3210628f,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,238198235,222529787,15668448,238198235,15668448,1785477758912403065,-1,63401,trace_group_end_lag_clamped,1785477758912339664
169311,1785477758916665278,dp_rs,dp_grad_reduce_scatter,16,15668448,dp_grad_reduce_scatter:pg=17,70511,0,1785477758932263215,1785477758916495967,1785477758932333726,16,1785477758704979238,55,143,8,3155886080,pp_frontier,0,1785477758887999257,1785477758896734617,1785477758674204830,1.0,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17,iter55:pp8:dp_rs:round0:dp_grad_reduce_scatter:pg=17:rel-abcc3210628f,oisa_representative_linear+trace_calibration_residual:iter55_dp_grad_reduce_scatter_g13_slot0,238198235,222529787,15668448,238198235,15668448,1785477758912403065,-1,70511,trace_group_end_lag_clamped,1785477758912332554
0,1785477765034149298,edp_ag0,expert_dp_param_allgather,2,53150447,expert_dp_param_allgather:pg=1171,5782,0,1785477765087293963,1785477765034149298,1785477765087299745,2,1785477765034137882,55,128,8,1887436800,same_rank_dp_ag0,10760,1785477765012289509,1785477765012289509,1785477765012278093,1.0,iter55:pp8:edp_ag0:round0:expert_dp_param_allgather:pg=1171,iter55:pp8:edp_ag0:round0:expert_dp_param_allgather:pg=1171:rel-d5ab845f2ff4,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53161863,11416,53150447,53161863,53150447,1785477765065439956,-1,5782,trace_group_end_lag_clamped,1785477765065434174
11416,1785477765034149298,edp_ag0,expert_dp_param_allgather,2,53150447,expert_dp_param_allgather:pg=1171,0,0,1785477765087299745,1785477765034137882,1785477765087299745,2,1785477765034137882,55,136,8,1887436800,same_rank_dp_ag0,13480,1785477765012278093,1785477765012289509,1785477765012278093,1.0,iter55:pp8:edp_ag0:round0:expert_dp_param_allgather:pg=1171,iter55:pp8:edp_ag0:round0:expert_dp_param_allgather:pg=1171:rel-d5ab845f2ff4,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53161863,11416,53150447,53161863,53150447,1785477765065439956,-1,0,trace_group_end_lag_clamped,1785477765065439956
38275,1785477765034136295,edp_ag0,expert_dp_param_allgather,2,53194348,expert_dp_param_allgather:pg=1173,0,0,1785477765087330643,1785477765034098020,1785477765087330643,2,1785477765034098020,55,129,8,1887436800,same_rank_dp_ag0,11080,1785477765012238231,1785477765012276506,1785477765012238231,1.0,iter55:pp8:edp_ag0:round0:expert_dp_param_allgather:pg=1173,iter55:pp8:edp_ag0:round0:expert_dp_param_allgather:pg=1173:rel-53aac181c2a0,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53232623,38275,53194348,53232623,53194348,1785477765065470854,-1,0,trace_group_end_lag_clamped,1785477765065470854
0,1785477765034136295,edp_ag0,expert_dp_param_allgather,2,53194348,expert_dp_param_allgather:pg=1173,43018,0,1785477765087287625,1785477765034136295,1785477765087330643,2,1785477765034098020,55,137,8,1887436800,same_rank_dp_ag0,10840,1785477765012276506,1785477765012276506,1785477765012238231,1.0,iter55:pp8:edp_ag0:round0:expert_dp_param_allgather:pg=1173,iter55:pp8:edp_ag0:round0:expert_dp_param_allgather:pg=1173:rel-53aac181c2a0,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,53232623,38275,53194348,53232623,53194348,1785477765065470854,-1,43018,trace_group_end_lag_clamped,1785477765065427836
