request_id,first_release_ns,last_release_ns,last_flow_end_ns,collective_elapsed_ns,arrival_span_ns,tail_after_last_release_ns,network_tail_after_last_release_ns,trace_calibration_residual_ns,software_residual_ns,simulator_bias_correction_ns,rank_network_done_offsets_ns,source,simulator_commit,topology_hash
iter55:pp14:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1279:rel-1523af828828,0,207253,213746558,213746558,207253,213539305,151169266,62370039,62370039,0,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp14:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1281:rel-ebb5f51064b2,0,374858,202223219,202223219,374858,201848361,151169266,50679095,50679095,0,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp15:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1283:rel-09896496ae3d,0,57223,105783744,105783744,57223,105726521,75584633,30141888,30141888,0,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp15:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1285:rel-d1af7eb44362,0,38928,105080431,105080431,38928,105041503,75584633,29456870,29456870,0,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp15:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1287:rel-966b544b1d84,0,357961,104203257,104203257,357961,103845296,75584633,28260663,28260663,0,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp15:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1289:rel-84e84bf9f9a7,0,98267,102092307,102092307,98267,101994040,75584633,26409407,26409407,0,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp15:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1291:rel-68b097a0d568,0,307123,102803643,102803643,307123,102496520,75584633,26911887,26911887,0,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp15:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1293:rel-f6218329d108,0,5290,106017179,106017179,5290,106011889,75584633,30427256,30427256,0,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp15:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1295:rel-61c6a60ae468,0,173060,103193157,103193157,173060,103020097,75584633,27435464,27435464,0,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp15:edp_rs:round0:expert_dp_grad_reduce_scatter:pg=1297:rel-8aad27564690,0,302157,104827242,104827242,302157,104525085,75584633,28940452,28940452,0,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_grad_reduce_scatter_g28_slot0,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp0:dp_ag0:round0:dp_param_allgather:pg=1:rel-ca97c78e5f45,0,828049,12608569,12608569,828049,11780520,98701666,-86921146,0,-86921146,,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp1:dp_ag0:round0:dp_param_allgather:pg=3:rel-6c71aeec094e,0,1309419,8965636,8965636,1309419,7656217,65335286,-57679069,0,-57679069,,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp2:dp_ag0:round0:dp_param_allgather:pg=5:rel-2c5e91d5d852,0,1222509,8689104,8689104,1222509,7466595,65335286,-57868691,0,-57868691,,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp3:dp_ag0:round0:dp_param_allgather:pg=7:rel-b026165c6a38,0,1723907,9226712,9226712,1723907,7502805,65335286,-57832481,0,-57832481,,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp4:dp_ag0:round0:dp_param_allgather:pg=9:rel-57da36ca3c9a,0,1039347,8555319,8555319,1039347,7515972,65335286,-57819314,0,-57819314,,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp5:dp_ag0:round0:dp_param_allgather:pg=11:rel-43b93a603b20,0,1125919,8947895,8947895,1125919,7821976,65335286,-57513310,0,-57513310,,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp6:dp_ag0:round0:dp_param_allgather:pg=13:rel-7d95db734590,0,1223266,8736704,8736704,1223266,7513438,65335286,-57821848,0,-57821848,,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp7:dp_ag0:round0:dp_param_allgather:pg=15:rel-3ca45b340ca7,0,661018,8451300,8451300,661018,7790282,65335286,-57545004,0,-57545004,,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp8:dp_ag0:round0:dp_param_allgather:pg=17:rel-b472583dc00b,0,1121719,8943558,8943558,1121719,7821839,65335286,-57513447,0,-57513447,,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp9:dp_ag0:round0:dp_param_allgather:pg=19:rel-f21439115792,0,927585,8777061,8777061,927585,7849476,65335286,-57485810,0,-57485810,,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp10:dp_ag0:round0:dp_param_allgather:pg=21:rel-dba009cbab91,0,698563,8514238,8514238,698563,7815675,65335286,-57519611,0,-57519611,,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp11:dp_ag0:round0:dp_param_allgather:pg=23:rel-c5c9e29dd55d,0,1125255,8797748,8797748,1125255,7672493,65335286,-57662793,0,-57662793,,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp12:dp_ag0:round0:dp_param_allgather:pg=25:rel-398d10393c4d,0,896057,8582449,8582449,896057,7686392,65335286,-57648894,0,-57648894,,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp13:dp_ag0:round0:dp_param_allgather:pg=27:rel-77a30a9cc769,0,1189787,8597147,8597147,1189787,7407360,65335286,-57927926,0,-57927926,,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp14:dp_ag0:round0:dp_param_allgather:pg=29:rel-c6b648fb20cd,0,765550,12780723,12780723,765550,12015173,65335286,-53320113,0,-53320113,,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp15:dp_ag0:round0:dp_param_allgather:pg=31:rel-a0f88cdd625a,0,2570203,15465345,15465345,2570203,12895142,87047431,-74152289,0,-74152289,,oisa_representative_linear+trace_calibration_residual:iter55_dp_param_allgather_g12_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp0:edp_ag0:round0:expert_dp_param_allgather:pg=1043:rel-5a4de837dcfb,0,14032,13559584,13559584,14032,13545552,18897210,-5351658,0,-5351658,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp0:edp_ag0:round0:expert_dp_param_allgather:pg=1045:rel-2ba71f72ccf8,0,42794,14730192,14730192,42794,14687398,18897210,-4209812,0,-4209812,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp0:edp_ag0:round0:expert_dp_param_allgather:pg=1047:rel-2d4614edfbaf,0,4731,13728006,13728006,4731,13723275,18897210,-5173935,0,-5173935,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp0:edp_ag0:round0:expert_dp_param_allgather:pg=1049:rel-4a390925a6ed,0,21330,13221802,13221802,21330,13200472,18897210,-5696738,0,-5696738,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp0:edp_ag0:round0:expert_dp_param_allgather:pg=1051:rel-e64473bf8f18,0,45681,15692386,15692386,45681,15646705,18897210,-3250505,0,-3250505,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp0:edp_ag0:round0:expert_dp_param_allgather:pg=1053:rel-5b5257db7b88,0,58270,13835513,13835513,58270,13777243,18897210,-5119967,0,-5119967,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp0:edp_ag0:round0:expert_dp_param_allgather:pg=1055:rel-9907cd20fb9f,0,13746,14587800,14587800,13746,14574054,18897210,-4323156,0,-4323156,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp0:edp_ag0:round0:expert_dp_param_allgather:pg=1057:rel-6bb0604e8791,0,5503,13599442,13599442,5503,13593939,18897210,-5303271,0,-5303271,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1059:rel-cc60a5310cc1,0,10255,54537765,54537765,10255,54527510,75588840,-21061330,0,-21061330,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1061:rel-ec7d9f048ff6,0,34109,54082964,54082964,34109,54048855,75588840,-21539985,0,-21539985,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1063:rel-caeba63cfc85,0,71965,52640622,52640622,71965,52568657,75588840,-23020183,0,-23020183,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1065:rel-f92ed78f7ef1,0,26620,55696685,55696685,26620,55670065,75588840,-19918775,0,-19918775,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1067:rel-c96b3db4e3f4,0,67299,54369669,54369669,67299,54302370,75588840,-21286470,0,-21286470,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1069:rel-157d4fbd9b06,0,90552,54355884,54355884,90552,54265332,75588840,-21323508,0,-21323508,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1071:rel-8fc1a6d628d4,0,88794,59028463,59028463,88794,58939669,75588840,-16649171,0,-16649171,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp1:edp_ag0:round0:expert_dp_param_allgather:pg=1073:rel-32bfd1c04011,0,29505,53277084,53277084,29505,53247579,75588840,-22341261,0,-22341261,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp2:edp_ag0:round0:expert_dp_param_allgather:pg=1075:rel-5b4547d0e049,0,40549,54423625,54423625,40549,54383076,75588840,-21205764,0,-21205764,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp2:edp_ag0:round0:expert_dp_param_allgather:pg=1077:rel-a0e484fa5e53,0,10777,54437551,54437551,10777,54426774,75588840,-21162066,0,-21162066,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp2:edp_ag0:round0:expert_dp_param_allgather:pg=1079:rel-fafe2df22a7e,0,118477,54643468,54643468,118477,54524991,75588840,-21063849,0,-21063849,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp2:edp_ag0:round0:expert_dp_param_allgather:pg=1081:rel-1dab2e473f4d,0,91961,58729635,58729635,91961,58637674,75588840,-16951166,0,-16951166,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp2:edp_ag0:round0:expert_dp_param_allgather:pg=1083:rel-17325c0e9458,0,89207,54884381,54884381,89207,54795174,75588840,-20793666,0,-20793666,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp2:edp_ag0:round0:expert_dp_param_allgather:pg=1085:rel-5d083a806e10,0,42518,58399847,58399847,42518,58357329,75588840,-17231511,0,-17231511,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp2:edp_ag0:round0:expert_dp_param_allgather:pg=1087:rel-10f1438e0165,0,44798,55912960,55912960,44798,55868162,75588840,-19720678,0,-19720678,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp2:edp_ag0:round0:expert_dp_param_allgather:pg=1089:rel-41dba3a946de,0,20656,53595969,53595969,20656,53575313,75588840,-22013527,0,-22013527,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1091:rel-7bf4699cb51b,0,95472,53794749,53794749,95472,53699277,75588840,-21889563,0,-21889563,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1093:rel-d352adc78f6c,0,30206,61960165,61960165,30206,61929959,75588840,-13658881,0,-13658881,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1095:rel-b529833f27c9,0,20911,53868013,53868013,20911,53847102,75588840,-21741738,0,-21741738,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1097:rel-dd6608609004,0,13281,53847713,53847713,13281,53834432,75588840,-21754408,0,-21754408,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1099:rel-c80c37f344ed,0,14567,53951160,53951160,14567,53936593,75588840,-21652247,0,-21652247,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1101:rel-1a01390f6ba3,0,23917,62391785,62391785,23917,62367868,75588840,-13220972,0,-13220972,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1103:rel-0c0d60592934,0,19047,54237850,54237850,19047,54218803,75588840,-21370037,0,-21370037,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp3:edp_ag0:round0:expert_dp_param_allgather:pg=1105:rel-fe4000499248,0,14890,53570752,53570752,14890,53555862,75588840,-22032978,0,-22032978,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1107:rel-6b8d067ad542,0,58506,52586272,52586272,58506,52527766,75588840,-23061074,0,-23061074,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1109:rel-8a95bf886d89,0,72152,52378333,52378333,72152,52306181,75588840,-23282659,0,-23282659,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1111:rel-894d7cc976cd,0,93927,53753200,53753200,93927,53659273,75588840,-21929567,0,-21929567,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1113:rel-180019d5d960,0,29631,55568320,55568320,29631,55538689,75588840,-20050151,0,-20050151,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1115:rel-53220f3e4ef2,0,132184,53734324,53734324,132184,53602140,75588840,-21986700,0,-21986700,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1117:rel-9c454eaa1092,0,9841,62080946,62080946,9841,62071105,75588840,-13517735,0,-13517735,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1119:rel-c2df285c0b88,0,115057,55061013,55061013,115057,54945956,75588840,-20642884,0,-20642884,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp4:edp_ag0:round0:expert_dp_param_allgather:pg=1121:rel-d07b70caad90,0,112640,53251249,53251249,112640,53138609,75588840,-22450231,0,-22450231,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp5:edp_ag0:round0:expert_dp_param_allgather:pg=1123:rel-8b86f5ebcada,0,45387,53851546,53851546,45387,53806159,75588840,-21782681,0,-21782681,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp5:edp_ag0:round0:expert_dp_param_allgather:pg=1125:rel-bfd55544447f,0,66944,55227462,55227462,66944,55160518,75588840,-20428322,0,-20428322,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp5:edp_ag0:round0:expert_dp_param_allgather:pg=1127:rel-802f21c9f1aa,0,99668,53796268,53796268,99668,53696600,75588840,-21892240,0,-21892240,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp5:edp_ag0:round0:expert_dp_param_allgather:pg=1129:rel-aac63d5a2902,0,31886,54373527,54373527,31886,54341641,75588840,-21247199,0,-21247199,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
iter55:pp5:edp_ag0:round0:expert_dp_param_allgather:pg=1131:rel-94f0f19eb056,0,70052,52025673,52025673,70052,51955621,75588840,-23633219,0,-23633219,,oisa_representative_linear+trace_calibration_residual:iter55_expert_dp_param_allgather_g43_slot1,faa3c789549d542484ca9aab132b7d4727afd14a,e9503e0eaf5bc80efd66ae95b5f09e68643725069d654082f374ec03f8b46a88
